gridnumber,capital,dist[0],dist[1],dist[2],dist[3],dist[4],dist[5],dist[6],
467,345.359,2.25015e-007,2.06019e-006,7.9906e-006,1.28555e-005,8.62932e-006,2.4103e-006,2.86758e-007,
468,349.379,1.92822e-007,1.76567e-006,6.84939e-006,1.10218e-005,7.40041e-006,2.06775e-006,2.46107e-007,
469,353.445,1.64762e-007,1.50893e-006,5.85437e-006,9.42258e-006,6.32835e-006,1.76881e-006,2.10613e-007,
470,357.558,1.40378e-007,1.28578e-006,4.9894e-006,8.03206e-006,5.39589e-006,1.50869e-006,1.79716e-007,
471,361.719,1.19252e-007,1.09242e-006,4.23973e-006,6.82662e-006,4.5873e-006,1.28305e-006,1.529e-007,
472,365.928,1.01003e-007,9.2537e-007,3.59198e-006,5.78481e-006,3.88827e-006,1.0879e-006,1.29698e-007,
473,370.186,8.52894e-008,7.81502e-007,3.03401e-006,4.8872e-006,3.2858e-006,9.19649e-007,1.09684e-007,
474,374.493,7.18001e-008,6.57984e-007,2.55488e-006,4.11623e-006,2.76819e-006,7.75039e-007,9.24754e-008,
475,378.85,6.02569e-008,5.52271e-007,2.14474e-006,3.45614e-006,2.32489e-006,6.51143e-007,7.77245e-008,
476,383.258,5.04106e-008,4.62084e-007,1.79478e-006,2.89277e-006,1.94643e-006,5.45332e-007,6.51211e-008,
477,387.717,4.20388e-008,3.85393e-007,1.49713e-006,2.41352e-006,1.62439e-006,4.55259e-007,5.43874e-008,
478,392.227,3.49439e-008,3.2039e-007,1.24481e-006,2.00715e-006,1.35124e-006,3.78834e-007,4.52761e-008,
479,396.79,2.89511e-008,2.65476e-007,1.03161e-006,1.66371e-006,1.12033e-006,3.14203e-007,3.75675e-008,
480,401.405,2.3906e-008,2.19241e-007,8.52074e-007,1.37445e-006,9.25787e-007,2.59731e-007,3.10676e-008,
481,406.074,1.96731e-008,1.80444e-007,7.014e-007,1.13163e-006,7.62434e-007,2.13976e-007,2.56053e-008,
482,410.797,1.61339e-008,1.48001e-007,5.7538e-007,9.28497e-007,6.25743e-007,1.75675e-007,2.1031e-008,
483,415.575,1.3185e-008,1.20964e-007,4.70345e-007,7.59157e-007,5.11758e-007,1.43724e-007,1.72134e-008,
484,420.408,1.07364e-008,9.85131e-008,3.83108e-007,6.18482e-007,4.17042e-007,1.17166e-007,1.40387e-008,
485,425.297,8.71061e-009,7.99355e-008,3.10913e-007,5.02037e-007,3.38618e-007,9.51676e-008,1.1408e-008,
486,430.242,7.04062e-009,6.4619e-008,2.5138e-007,4.05996e-007,2.73919e-007,7.70126e-008,9.23589e-009,
487,435.245,5.66903e-009,5.20376e-008,2.0247e-007,3.27076e-007,2.20737e-007,6.20843e-008,7.44904e-009,
488,440.306,4.54684e-009,4.17423e-008,1.62441e-007,2.6247e-007,1.77189e-007,4.98553e-008,5.98462e-009,
489,445.426,3.6324e-009,3.33516e-008,1.29809e-007,2.0979e-007,1.41668e-007,3.98764e-008,4.78906e-009,
490,450.605,2.89059e-009,2.65432e-008,1.03324e-007,1.67019e-007,1.12816e-007,3.17672e-008,3.81695e-009,
491,455.844,2.29208e-009,2.10477e-008,8.19367e-008,1.32463e-007,8.94937e-008,2.52077e-008,3.03004e-009,
492,461.143,1.81277e-009,1.66435e-008,6.47827e-008,1.04723e-007,7.07535e-008,1.99317e-008,2.39639e-009,
493,466.504,1.43357e-009,1.31537e-008,5.11675e-008,8.2668e-008,5.58273e-008,1.57216e-008,1.88977e-009,
494,471.927,1.14058e-009,1.04472e-008,4.05688e-008,6.54341e-008,4.41194e-008,1.24064e-008,1.48928e-009,
495,477.413,9.26463e-010,8.44925e-009,3.26661e-008,5.24594e-008,3.52234e-008,9.86479e-009,1.17951e-009,
496,482.963,7.952e-010,7.17581e-009,2.74469e-008,4.36164e-008,2.89907e-008,8.03925e-009,9.51822e-010,
497,488.577,7.79134e-010,6.86469e-009,2.56072e-008,3.97009e-008,2.57814e-008,6.99047e-009,8.09144e-010,
498,494.255,9.92445e-010,8.51828e-009,3.06463e-008,4.54889e-008,2.81733e-008,7.26639e-009,7.97557e-010,
499,500,1.61523e-009,1.56361e-008,6.39941e-008,1.07949e-007,7.53206e-008,2.17147e-008,2.65421e-009,
