gridnumber,capital,Portfolio[0 0 00],Portfolio[0 0 01],Portfolio[0 0 02],Portfolio[0 0 10],Portfolio[0 0 11],Portfolio[0 0 12],Portfolio[0 0 20],Portfolio[0 0 21],Portfolio[0 0 22],Portfolio[0 1 00],Portfolio[0 1 01],Portfolio[0 1 02],Portfolio[0 1 10],Portfolio[0 1 11],Portfolio[0 1 12],Portfolio[0 1 20],Portfolio[0 1 21],Portfolio[0 1 22],Portfolio[0 2 00],Portfolio[0 2 01],Portfolio[0 2 02],Portfolio[0 2 10],Portfolio[0 2 11],Portfolio[0 2 12],Portfolio[0 2 20],Portfolio[0 2 21],Portfolio[0 2 22],Portfolio[1 0 00],Portfolio[1 0 01],Portfolio[1 0 02],Portfolio[1 0 10],Portfolio[1 0 11],Portfolio[1 0 12],Portfolio[1 0 20],Portfolio[1 0 21],Portfolio[1 0 22],Portfolio[1 1 00],Portfolio[1 1 01],Portfolio[1 1 02],Portfolio[1 1 10],Portfolio[1 1 11],Portfolio[1 1 12],Portfolio[1 1 20],Portfolio[1 1 21],Portfolio[1 1 22],Portfolio[1 2 00],Portfolio[1 2 01],Portfolio[1 2 02],Portfolio[1 2 10],Portfolio[1 2 11],Portfolio[1 2 12],Portfolio[1 2 20],Portfolio[1 2 21],Portfolio[1 2 22],Portfolio[2 0 00],Portfolio[2 0 01],Portfolio[2 0 02],Portfolio[2 0 10],Portfolio[2 0 11],Portfolio[2 0 12],Portfolio[2 0 20],Portfolio[2 0 21],Portfolio[2 0 22],Portfolio[2 1 00],Portfolio[2 1 01],Portfolio[2 1 02],Portfolio[2 1 10],Portfolio[2 1 11],Portfolio[2 1 12],Portfolio[2 1 20],Portfolio[2 1 21],Portfolio[2 1 22],Portfolio[2 2 00],Portfolio[2 2 01],Portfolio[2 2 02],Portfolio[2 2 10],Portfolio[2 2 11],Portfolio[2 2 12],Portfolio[2 2 20],Portfolio[2 2 21],Portfolio[2 2 22]
155,93.0994,0.04,0,0,0.3,0.18,0.06,0.43,0.38,0.31,0.04,0,0,0.3,0.18,0.06,0.43,0.38,0.31,0.04,0,0,0.3,0.18,0.06,0.43,0.38,0.31,0.04,0,0,0.3,0.18,0.06,0.43,0.38,0.31,0.04,0,0,0.3,0.18,0.06,0.43,0.38,0.31,0.04,0,0,0.3,0.18,0.06,0.43,0.38,0.31,0.04,0,0,0.3,0.18,0.06,0.43,0.38,0.31,0.04,0,0,0.3,0.18,0.06,0.43,0.38,0.31,0.04,0,0,0.3,0.18,0.06,0.43,0.38,0.31
156,95.6257,0.04,0,0,0.3,0.18,0.06,0.43,0.38,0.31,0.04,0,0,0.3,0.18,0.06,0.43,0.38,0.31,0.04,0,0,0.3,0.18,0.06,0.43,0.38,0.31,0.04,0,0,0.3,0.18,0.06,0.43,0.38,0.31,0.04,0,0,0.3,0.18,0.06,0.43,0.38,0.31,0.04,0,0,0.3,0.18,0.06,0.43,0.38,0.31,0.04,0,0,0.3,0.18,0.06,0.43,0.38,0.31,0.04,0,0,0.3,0.18,0.06,0.43,0.38,0.31,0.04,0,0,0.3,0.18,0.06,0.43,0.38,0.31
157,98.2194,0.04,0,0,0.3,0.17,0.06,0.43,0.38,0.3,0.04,0,0,0.3,0.17,0.06,0.43,0.38,0.3,0.04,0,0,0.3,0.17,0.06,0.43,0.38,0.3,0.04,0,0,0.3,0.17,0.06,0.43,0.38,0.3,0.04,0,0,0.3,0.17,0.06,0.43,0.38,0.3,0.04,0,0,0.3,0.17,0.06,0.43,0.38,0.3,0.04,0,0,0.3,0.17,0.06,0.43,0.38,0.3,0.04,0,0,0.3,0.17,0.06,0.43,0.38,0.3,0.04,0,0,0.3,0.17,0.06,0.43,0.38,0.3
158,100.882,0.04,0,0,0.3,0.17,0.06,0.42,0.38,0.3,0.04,0,0,0.3,0.17,0.06,0.42,0.38,0.3,0.04,0,0,0.3,0.17,0.06,0.42,0.38,0.3,0.04,0,0,0.3,0.17,0.06,0.42,0.38,0.3,0.04,0,0,0.3,0.17,0.06,0.42,0.38,0.3,0.04,0,0,0.3,0.17,0.06,0.42,0.38,0.3,0.04,0,0,0.3,0.17,0.06,0.42,0.38,0.3,0.04,0,0,0.3,0.17,0.06,0.42,0.38,0.3,0.04,0,0,0.3,0.17,0.06,0.42,0.38,0.3
159,103.616,0.04,0,0,0.29,0.17,0.07,0.42,0.38,0.3,0.04,0,0,0.29,0.17,0.07,0.42,0.38,0.3,0.04,0,0,0.29,0.17,0.07,0.42,0.38,0.3,0.04,0,0,0.29,0.17,0.07,0.42,0.38,0.3,0.04,0,0,0.29,0.17,0.07,0.42,0.38,0.3,0.04,0,0,0.29,0.17,0.07,0.42,0.38,0.3,0.04,0,0,0.29,0.17,0.07,0.42,0.38,0.3,0.04,0,0,0.29,0.17,0.07,0.42,0.38,0.3,0.04,0,0,0.29,0.17,0.07,0.42,0.38,0.3
160,106.423,0.04,0,0,0.29,0.17,0.07,0.42,0.38,0.3,0.04,0,0,0.29,0.17,0.07,0.42,0.38,0.3,0.04,0,0,0.29,0.17,0.07,0.42,0.38,0.3,0.04,0,0,0.29,0.17,0.07,0.42,0.38,0.3,0.04,0,0,0.29,0.17,0.07,0.42,0.38,0.3,0.04,0,0,0.29,0.17,0.07,0.42,0.38,0.3,0.04,0,0,0.29,0.17,0.07,0.42,0.38,0.3,0.04,0,0,0.29,0.17,0.07,0.42,0.38,0.3,0.04,0,0,0.29,0.17,0.07,0.42,0.38,0.3
161,109.305,0.04,0,0,0.29,0.17,0.07,0.42,0.38,0.29,0.04,0,0,0.29,0.17,0.07,0.42,0.38,0.29,0.04,0,0,0.29,0.17,0.07,0.42,0.38,0.29,0.04,0,0,0.29,0.17,0.07,0.42,0.38,0.29,0.04,0,0,0.29,0.17,0.07,0.42,0.38,0.29,0.04,0,0,0.29,0.17,0.07,0.42,0.38,0.29,0.04,0,0,0.29,0.17,0.07,0.42,0.38,0.29,0.04,0,0,0.29,0.17,0.07,0.42,0.38,0.29,0.04,0,0,0.29,0.17,0.07,0.42,0.38,0.29
162,112.263,0.04,0,0,0.29,0.17,0.07,0.42,0.38,0.29,0.04,0,0,0.29,0.17,0.07,0.42,0.38,0.29,0.04,0,0,0.29,0.17,0.07,0.42,0.38,0.29,0.04,0,0,0.29,0.17,0.07,0.42,0.38,0.29,0.04,0,0,0.29,0.17,0.07,0.42,0.38,0.29,0.04,0,0,0.29,0.17,0.07,0.42,0.38,0.29,0.04,0,0,0.29,0.17,0.07,0.42,0.38,0.29,0.04,0,0,0.29,0.17,0.07,0.42,0.38,0.29,0.04,0,0,0.29,0.17,0.07,0.42,0.38,0.29
163,115.301,0.04,0,0,0.29,0.16,0.07,0.42,0.38,0.29,0.04,0,0,0.29,0.16,0.07,0.42,0.38,0.29,0.04,0,0,0.29,0.16,0.07,0.42,0.38,0.29,0.04,0,0,0.29,0.16,0.07,0.42,0.38,0.29,0.04,0,0,0.29,0.16,0.07,0.42,0.38,0.29,0.04,0,0,0.29,0.16,0.07,0.42,0.38,0.29,0.04,0,0,0.29,0.16,0.07,0.42,0.38,0.29,0.04,0,0,0.29,0.16,0.07,0.42,0.38,0.29,0.04,0,0,0.29,0.16,0.07,0.42,0.38,0.29
164,118.419,0.04,0,0,0.29,0.16,0.07,0.4,0.38,0.29,0.04,0,0,0.29,0.16,0.07,0.4,0.38,0.29,0.04,0,0,0.29,0.16,0.07,0.4,0.38,0.29,0.04,0,0,0.29,0.16,0.07,0.4,0.38,0.29,0.04,0,0,0.29,0.16,0.07,0.4,0.38,0.29,0.04,0,0,0.29,0.16,0.07,0.4,0.38,0.29,0.04,0,0,0.29,0.16,0.07,0.4,0.38,0.29,0.04,0,0,0.29,0.16,0.07,0.4,0.38,0.29,0.04,0,0,0.29,0.16,0.07,0.4,0.38,0.29
165,121.621,0.04,0,0,0.29,0.16,0.07,0.4,0.38,0.29,0.04,0,0,0.29,0.16,0.07,0.4,0.38,0.29,0.04,0,0,0.29,0.16,0.07,0.4,0.38,0.29,0.04,0,0,0.29,0.16,0.07,0.4,0.38,0.29,0.04,0,0,0.29,0.16,0.07,0.4,0.38,0.29,0.04,0,0,0.29,0.16,0.07,0.4,0.38,0.29,0.04,0,0,0.29,0.16,0.07,0.4,0.38,0.29,0.04,0,0,0.29,0.16,0.07,0.4,0.38,0.29,0.04,0,0,0.29,0.16,0.07,0.4,0.38,0.29
166,124.908,0.04,0,0,0.29,0.16,0.07,0.4,0.38,0.29,0.04,0,0,0.29,0.16,0.07,0.4,0.38,0.29,0.04,0,0,0.29,0.16,0.07,0.4,0.38,0.29,0.04,0,0,0.29,0.16,0.07,0.4,0.38,0.29,0.04,0,0,0.29,0.16,0.07,0.4,0.38,0.29,0.04,0,0,0.29,0.16,0.07,0.4,0.38,0.29,0.04,0,0,0.29,0.16,0.07,0.4,0.38,0.29,0.04,0,0,0.29,0.16,0.07,0.4,0.38,0.29,0.04,0,0,0.29,0.16,0.07,0.4,0.38,0.29
167,128.283,0.04,0,0,0.28,0.16,0.08,0.4,0.38,0.29,0.04,0,0,0.28,0.16,0.08,0.4,0.38,0.29,0.04,0,0,0.28,0.16,0.08,0.4,0.38,0.29,0.04,0,0,0.28,0.16,0.08,0.4,0.38,0.29,0.04,0,0,0.28,0.16,0.08,0.4,0.38,0.29,0.04,0,0,0.28,0.16,0.08,0.4,0.38,0.29,0.04,0,0,0.28,0.16,0.08,0.4,0.38,0.29,0.04,0,0,0.28,0.16,0.08,0.4,0.38,0.29,0.04,0,0,0.28,0.16,0.08,0.4,0.38,0.29
168,131.748,0.04,0,0,0.28,0.16,0.08,0.4,0.38,0.28,0.04,0,0,0.28,0.16,0.08,0.4,0.38,0.28,0.04,0,0,0.28,0.16,0.08,0.4,0.38,0.28,0.04,0,0,0.28,0.16,0.08,0.4,0.38,0.28,0.04,0,0,0.28,0.16,0.08,0.4,0.38,0.28,0.04,0,0,0.28,0.16,0.08,0.4,0.38,0.28,0.04,0,0,0.28,0.16,0.08,0.4,0.38,0.28,0.04,0,0,0.28,0.16,0.08,0.4,0.38,0.28,0.04,0,0,0.28,0.16,0.08,0.4,0.38,0.28
169,135.305,0.04,0,0,0.28,0.16,0.08,0.39,0.38,0.28,0.04,0,0,0.28,0.16,0.08,0.39,0.38,0.28,0.04,0,0,0.28,0.16,0.08,0.39,0.38,0.28,0.04,0,0,0.28,0.16,0.08,0.39,0.38,0.28,0.04,0,0,0.28,0.16,0.08,0.39,0.38,0.28,0.04,0,0,0.28,0.16,0.08,0.39,0.38,0.28,0.04,0,0,0.28,0.16,0.08,0.39,0.38,0.28,0.04,0,0,0.28,0.16,0.08,0.39,0.38,0.28,0.04,0,0,0.28,0.16,0.08,0.39,0.38,0.28
170,138.957,0.04,0,0,0.28,0.16,0.08,0.39,0.37,0.28,0.04,0,0,0.28,0.16,0.08,0.39,0.37,0.28,0.04,0,0,0.28,0.16,0.08,0.39,0.37,0.28,0.04,0,0,0.28,0.16,0.08,0.39,0.37,0.28,0.04,0,0,0.28,0.16,0.08,0.39,0.37,0.28,0.04,0,0,0.28,0.16,0.08,0.39,0.37,0.28,0.04,0,0,0.28,0.16,0.08,0.39,0.37,0.28,0.04,0,0,0.28,0.16,0.08,0.39,0.37,0.28,0.04,0,0,0.28,0.16,0.08,0.39,0.37,0.28
171,142.707,0.04,0,0,0.28,0.15,0.08,0.39,0.37,0.28,0.04,0,0,0.28,0.15,0.08,0.39,0.37,0.28,0.04,0,0,0.28,0.15,0.08,0.39,0.37,0.28,0.04,0,0,0.28,0.15,0.08,0.39,0.37,0.28,0.04,0,0,0.28,0.15,0.08,0.39,0.37,0.28,0.04,0,0,0.28,0.15,0.08,0.39,0.37,0.28,0.04,0,0,0.28,0.15,0.08,0.39,0.37,0.28,0.04,0,0,0.28,0.15,0.08,0.39,0.37,0.28,0.04,0,0,0.28,0.15,0.08,0.39,0.37,0.28
172,146.557,0.03,0,0,0.28,0.15,0.08,0.39,0.37,0.28,0.03,0,0,0.28,0.15,0.08,0.39,0.37,0.28,0.03,0,0,0.28,0.15,0.08,0.39,0.37,0.28,0.03,0,0,0.28,0.15,0.08,0.39,0.37,0.28,0.03,0,0,0.28,0.15,0.08,0.39,0.37,0.28,0.03,0,0,0.28,0.15,0.08,0.39,0.37,0.28,0.03,0,0,0.28,0.15,0.08,0.39,0.37,0.28,0.03,0,0,0.28,0.15,0.08,0.39,0.37,0.28,0.03,0,0,0.28,0.15,0.08,0.39,0.37,0.28
173,150.509,0.03,0,0,0.28,0.15,0.08,0.39,0.37,0.28,0.03,0,0,0.28,0.15,0.08,0.39,0.37,0.28,0.03,0,0,0.28,0.15,0.08,0.39,0.37,0.28,0.03,0,0,0.28,0.15,0.08,0.39,0.37,0.28,0.03,0,0,0.28,0.15,0.08,0.39,0.37,0.28,0.03,0,0,0.28,0.15,0.08,0.39,0.37,0.28,0.03,0,0,0.28,0.15,0.08,0.39,0.37,0.28,0.03,0,0,0.28,0.15,0.08,0.39,0.37,0.28,0.03,0,0,0.28,0.15,0.08,0.39,0.37,0.28
174,154.567,0.03,0.01,0,0.28,0.15,0.08,0.39,0.36,0.28,0.03,0.01,0,0.28,0.15,0.08,0.39,0.36,0.28,0.03,0.01,0,0.28,0.15,0.08,0.39,0.36,0.28,0.03,0.01,0,0.28,0.15,0.08,0.39,0.36,0.28,0.03,0.01,0,0.28,0.15,0.08,0.39,0.36,0.28,0.03,0.01,0,0.28,0.15,0.08,0.39,0.36,0.28,0.03,0.01,0,0.28,0.15,0.08,0.39,0.36,0.28,0.03,0.01,0,0.28,0.15,0.08,0.39,0.36,0.28,0.03,0.01,0,0.28,0.15,0.08,0.39,0.36,0.28
175,158.733,0.03,0.01,0,0.28,0.15,0.09,0.39,0.36,0.28,0.03,0.01,0,0.28,0.15,0.09,0.39,0.36,0.28,0.03,0.01,0,0.28,0.15,0.09,0.39,0.36,0.28,0.03,0.01,0,0.28,0.15,0.09,0.39,0.36,0.28,0.03,0.01,0,0.28,0.15,0.09,0.39,0.36,0.28,0.03,0.01,0,0.28,0.15,0.09,0.39,0.36,0.28,0.03,0.01,0,0.28,0.15,0.09,0.39,0.36,0.28,0.03,0.01,0,0.28,0.15,0.09,0.39,0.36,0.28,0.03,0.01,0,0.28,0.15,0.09,0.39,0.36,0.28
176,163.01,0.03,0.01,0,0.27,0.15,0.09,0.39,0.35,0.28,0.03,0.01,0,0.27,0.15,0.09,0.39,0.35,0.28,0.03,0.01,0,0.27,0.15,0.09,0.39,0.35,0.28,0.03,0.01,0,0.27,0.15,0.09,0.39,0.35,0.28,0.03,0.01,0,0.27,0.15,0.09,0.39,0.35,0.28,0.03,0.01,0,0.27,0.15,0.09,0.39,0.35,0.28,0.03,0.01,0,0.27,0.15,0.09,0.39,0.35,0.28,0.03,0.01,0,0.27,0.15,0.09,0.39,0.35,0.28,0.03,0.01,0,0.27,0.15,0.09,0.39,0.35,0.28
177,167.401,0.03,0.01,0,0.27,0.15,0.09,0.39,0.33,0.28,0.03,0.01,0,0.27,0.15,0.09,0.39,0.33,0.28,0.03,0.01,0,0.27,0.15,0.09,0.39,0.33,0.28,0.03,0.01,0,0.27,0.15,0.09,0.39,0.33,0.28,0.03,0.01,0,0.27,0.15,0.09,0.39,0.33,0.28,0.03,0.01,0,0.27,0.15,0.09,0.39,0.33,0.28,0.03,0.01,0,0.27,0.15,0.09,0.39,0.33,0.28,0.03,0.01,0,0.27,0.15,0.09,0.39,0.33,0.28,0.03,0.01,0,0.27,0.15,0.09,0.39,0.33,0.28
178,171.909,0.03,0.01,0,0.27,0.15,0.09,0.39,0.31,0.28,0.03,0.01,0,0.27,0.15,0.09,0.39,0.31,0.28,0.03,0.01,0,0.27,0.15,0.09,0.39,0.31,0.28,0.03,0.01,0,0.27,0.15,0.09,0.39,0.31,0.28,0.03,0.01,0,0.27,0.15,0.09,0.39,0.31,0.28,0.03,0.01,0,0.27,0.15,0.09,0.39,0.31,0.28,0.03,0.01,0,0.27,0.15,0.09,0.39,0.31,0.28,0.03,0.01,0,0.27,0.15,0.09,0.39,0.31,0.28,0.03,0.01,0,0.27,0.15,0.09,0.39,0.31,0.28
179,176.538,0.03,0.01,0,0.27,0.15,0.09,0.39,0.31,0.27,0.03,0.01,0,0.27,0.15,0.09,0.39,0.31,0.27,0.03,0.01,0,0.27,0.15,0.09,0.39,0.31,0.27,0.03,0.01,0,0.27,0.15,0.09,0.39,0.31,0.27,0.03,0.01,0,0.27,0.15,0.09,0.39,0.31,0.27,0.03,0.01,0,0.27,0.15,0.09,0.39,0.31,0.27,0.03,0.01,0,0.27,0.15,0.09,0.39,0.31,0.27,0.03,0.01,0,0.27,0.15,0.09,0.39,0.31,0.27,0.03,0.01,0,0.27,0.15,0.09,0.39,0.31,0.27
180,181.29,0.03,0.01,0,0.27,0.15,0.09,0.39,0.3,0.27,0.03,0.01,0,0.27,0.15,0.09,0.39,0.3,0.27,0.03,0.01,0,0.27,0.15,0.09,0.39,0.3,0.27,0.03,0.01,0,0.27,0.15,0.09,0.39,0.3,0.27,0.03,0.01,0,0.27,0.15,0.09,0.39,0.3,0.27,0.03,0.01,0,0.27,0.15,0.09,0.39,0.3,0.27,0.03,0.01,0,0.27,0.15,0.09,0.39,0.3,0.27,0.03,0.01,0,0.27,0.15,0.09,0.39,0.3,0.27,0.03,0.01,0,0.27,0.15,0.09,0.39,0.3,0.27
181,186.169,0.03,0.01,0,0.27,0.15,0.09,0.39,0.3,0.27,0.03,0.01,0,0.27,0.15,0.09,0.39,0.3,0.27,0.03,0.01,0,0.27,0.15,0.09,0.39,0.3,0.27,0.03,0.01,0,0.27,0.15,0.09,0.39,0.3,0.27,0.03,0.01,0,0.27,0.15,0.09,0.39,0.3,0.27,0.03,0.01,0,0.27,0.15,0.09,0.39,0.3,0.27,0.03,0.01,0,0.27,0.15,0.09,0.39,0.3,0.27,0.03,0.01,0,0.27,0.15,0.09,0.39,0.3,0.27,0.03,0.01,0,0.27,0.15,0.09,0.39,0.3,0.27
182,191.178,0.03,0.01,0,0.27,0.15,0.09,0.39,0.29,0.27,0.03,0.01,0,0.27,0.15,0.09,0.39,0.29,0.27,0.03,0.01,0,0.27,0.15,0.09,0.39,0.29,0.27,0.03,0.01,0,0.27,0.15,0.09,0.39,0.29,0.27,0.03,0.01,0,0.27,0.15,0.09,0.39,0.29,0.27,0.03,0.01,0,0.27,0.15,0.09,0.39,0.29,0.27,0.03,0.01,0,0.27,0.15,0.09,0.39,0.29,0.27,0.03,0.01,0,0.27,0.15,0.09,0.39,0.29,0.27,0.03,0.01,0,0.27,0.15,0.09,0.39,0.29,0.27
183,196.321,0.03,0.01,0,0.27,0.15,0.1,0.39,0.29,0.27,0.03,0.01,0,0.27,0.15,0.1,0.39,0.29,0.27,0.03,0.01,0,0.27,0.15,0.1,0.39,0.29,0.27,0.03,0.01,0,0.27,0.15,0.1,0.39,0.29,0.27,0.03,0.01,0,0.27,0.15,0.1,0.39,0.29,0.27,0.03,0.01,0,0.27,0.15,0.1,0.39,0.29,0.27,0.03,0.01,0,0.27,0.15,0.1,0.39,0.29,0.27,0.03,0.01,0,0.27,0.15,0.1,0.39,0.29,0.27,0.03,0.01,0,0.27,0.15,0.1,0.39,0.29,0.27
184,201.601,0.03,0,0,0.27,0.15,0.1,0.39,0.29,0.27,0.03,0,0,0.27,0.15,0.1,0.39,0.29,0.27,0.03,0,0,0.27,0.15,0.1,0.39,0.29,0.27,0.03,0,0,0.27,0.15,0.1,0.39,0.29,0.27,0.03,0,0,0.27,0.15,0.1,0.39,0.29,0.27,0.03,0,0,0.27,0.15,0.1,0.39,0.29,0.27,0.03,0,0,0.27,0.15,0.1,0.39,0.29,0.27,0.03,0,0,0.27,0.15,0.1,0.39,0.29,0.27,0.03,0,0,0.27,0.15,0.1,0.39,0.29,0.27
185,207.022,0.03,0,0,0.27,0.14,0.1,0.39,0.29,0.27,0.03,0,0,0.27,0.14,0.1,0.39,0.29,0.27,0.03,0,0,0.27,0.14,0.1,0.39,0.29,0.27,0.03,0,0,0.27,0.14,0.1,0.39,0.29,0.27,0.03,0,0,0.27,0.14,0.1,0.39,0.29,0.27,0.03,0,0,0.27,0.14,0.1,0.39,0.29,0.27,0.03,0,0,0.27,0.14,0.1,0.39,0.29,0.27,0.03,0,0,0.27,0.14,0.1,0.39,0.29,0.27,0.03,0,0,0.27,0.14,0.1,0.39,0.29,0.27
186,212.587,0.03,0,0,0.27,0.14,0.1,0.39,0.28,0.27,0.03,0,0,0.27,0.14,0.1,0.39,0.28,0.27,0.03,0,0,0.27,0.14,0.1,0.39,0.28,0.27,0.03,0,0,0.27,0.14,0.1,0.39,0.28,0.27,0.03,0,0,0.27,0.14,0.1,0.39,0.28,0.27,0.03,0,0,0.27,0.14,0.1,0.39,0.28,0.27,0.03,0,0,0.27,0.14,0.1,0.39,0.28,0.27,0.03,0,0,0.27,0.14,0.1,0.39,0.28,0.27,0.03,0,0,0.27,0.14,0.1,0.39,0.28,0.27
187,218.301,0.03,0,0,0.27,0.14,0.1,0.39,0.28,0.27,0.03,0,0,0.27,0.14,0.1,0.39,0.28,0.27,0.03,0,0,0.27,0.14,0.1,0.39,0.28,0.27,0.03,0,0,0.27,0.14,0.1,0.39,0.28,0.27,0.03,0,0,0.27,0.14,0.1,0.39,0.28,0.27,0.03,0,0,0.27,0.14,0.1,0.39,0.28,0.27,0.03,0,0,0.27,0.14,0.1,0.39,0.28,0.27,0.03,0,0,0.27,0.14,0.1,0.39,0.28,0.27,0.03,0,0,0.27,0.14,0.1,0.39,0.28,0.27
188,224.167,0.03,0,0,0.27,0.14,0.1,0.39,0.28,0.27,0.03,0,0,0.27,0.14,0.1,0.39,0.28,0.27,0.03,0,0,0.27,0.14,0.1,0.39,0.28,0.27,0.03,0,0,0.27,0.14,0.1,0.39,0.28,0.27,0.03,0,0,0.27,0.14,0.1,0.39,0.28,0.27,0.03,0,0,0.27,0.14,0.1,0.39,0.28,0.27,0.03,0,0,0.27,0.14,0.1,0.39,0.28,0.27,0.03,0,0,0.27,0.14,0.1,0.39,0.28,0.27,0.03,0,0,0.27,0.14,0.1,0.39,0.28,0.27
189,230.19,0.03,0,0,0.27,0.14,0.1,0.39,0.28,0.27,0.03,0,0,0.27,0.14,0.1,0.39,0.28,0.27,0.03,0,0,0.27,0.14,0.1,0.39,0.28,0.27,0.03,0,0,0.27,0.14,0.1,0.39,0.28,0.27,0.03,0,0,0.27,0.14,0.1,0.39,0.28,0.27,0.03,0,0,0.27,0.14,0.1,0.39,0.28,0.27,0.03,0,0,0.27,0.14,0.1,0.39,0.28,0.27,0.03,0,0,0.27,0.14,0.1,0.39,0.28,0.27,0.03,0,0,0.27,0.14,0.1,0.39,0.28,0.27
190,236.373,0.03,0,0,0.27,0.14,0.1,0.39,0.28,0.27,0.03,0,0,0.27,0.14,0.1,0.39,0.28,0.27,0.03,0,0,0.27,0.14,0.1,0.39,0.28,0.27,0.03,0,0,0.27,0.14,0.1,0.39,0.28,0.27,0.03,0,0,0.27,0.14,0.1,0.39,0.28,0.27,0.03,0,0,0.27,0.14,0.1,0.39,0.28,0.27,0.03,0,0,0.27,0.14,0.1,0.39,0.28,0.27,0.03,0,0,0.27,0.14,0.1,0.39,0.28,0.27,0.03,0,0,0.27,0.14,0.1,0.39,0.28,0.27
191,242.721,0.02,0,0,0.27,0.14,0.1,0.39,0.28,0.27,0.02,0,0,0.27,0.14,0.1,0.39,0.28,0.27,0.02,0,0,0.27,0.14,0.1,0.39,0.28,0.27,0.02,0,0,0.27,0.14,0.1,0.39,0.28,0.27,0.02,0,0,0.27,0.14,0.1,0.39,0.28,0.27,0.02,0,0,0.27,0.14,0.1,0.39,0.28,0.27,0.02,0,0,0.27,0.14,0.1,0.39,0.28,0.27,0.02,0,0,0.27,0.14,0.1,0.39,0.28,0.27,0.02,0,0,0.27,0.14,0.1,0.39,0.28,0.27
192,249.239,0.02,0,0,0.27,0.14,0.1,0.4,0.28,0.27,0.02,0,0,0.27,0.14,0.1,0.4,0.28,0.27,0.02,0,0,0.27,0.14,0.1,0.4,0.28,0.27,0.02,0,0,0.27,0.14,0.1,0.4,0.28,0.27,0.02,0,0,0.27,0.14,0.1,0.4,0.28,0.27,0.02,0,0,0.27,0.14,0.1,0.4,0.28,0.27,0.02,0,0,0.27,0.14,0.1,0.4,0.28,0.27,0.02,0,0,0.27,0.14,0.1,0.4,0.28,0.27,0.02,0,0,0.27,0.14,0.1,0.4,0.28,0.27
193,255.931,0.02,0,0,0.27,0.14,0.11,0.4,0.28,0.27,0.02,0,0,0.27,0.14,0.11,0.4,0.28,0.27,0.02,0,0,0.27,0.14,0.11,0.4,0.28,0.27,0.02,0,0,0.27,0.14,0.11,0.4,0.28,0.27,0.02,0,0,0.27,0.14,0.11,0.4,0.28,0.27,0.02,0,0,0.27,0.14,0.11,0.4,0.28,0.27,0.02,0,0,0.27,0.14,0.11,0.4,0.28,0.27,0.02,0,0,0.27,0.14,0.11,0.4,0.28,0.27,0.02,0,0,0.27,0.14,0.11,0.4,0.28,0.27
194,262.801,0.02,0,0,0.27,0.14,0.11,1,0.28,0.27,0.02,0,0,0.27,0.14,0.11,1,0.28,0.27,0.02,0,0,0.27,0.14,0.11,1,0.28,0.27,0.02,0,0,0.27,0.14,0.11,1,0.28,0.27,0.02,0,0,0.27,0.14,0.11,1,0.28,0.27,0.02,0,0,0.27,0.14,0.11,1,0.28,0.27,0.02,0,0,0.27,0.14,0.11,1,0.28,0.27,0.02,0,0,0.27,0.14,0.11,1,0.28,0.27,0.02,0,0,0.27,0.14,0.11,1,0.28,0.27
195,269.854,0.02,0,0,0.27,0.14,0.11,1,1,0.27,0.02,0,0,0.27,0.14,0.11,1,1,0.27,0.02,0,0,0.27,0.14,0.11,1,1,0.27,0.02,0,0,0.27,0.14,0.11,1,1,0.27,0.02,0,0,0.27,0.14,0.11,1,1,0.27,0.02,0,0,0.27,0.14,0.11,1,1,0.27,0.02,0,0,0.27,0.14,0.11,1,1,0.27,0.02,0,0,0.27,0.14,0.11,1,1,0.27,0.02,0,0,0.27,0.14,0.11,1,1,0.27
196,277.096,0.02,0,0,0.27,0.14,0.11,1,1,0.27,0.02,0,0,0.27,0.14,0.11,1,1,0.27,0.02,0,0,0.27,0.14,0.11,1,1,0.27,0.02,0,0,0.27,0.14,0.11,1,1,0.27,0.02,0,0,0.27,0.14,0.11,1,1,0.27,0.02,0,0,0.27,0.14,0.11,1,1,0.27,0.02,0,0,0.27,0.14,0.11,1,1,0.27,0.02,0,0,0.27,0.14,0.11,1,1,0.27,0.02,0,0,0.27,0.14,0.11,1,1,0.27
197,284.53,0.02,0,0,0.27,0.14,0.11,1,1,0.27,0.02,0,0,0.27,0.14,0.11,1,1,0.27,0.02,0,0,0.27,0.14,0.11,1,1,0.27,0.02,0,0,0.27,0.14,0.11,1,1,0.27,0.02,0,0,0.27,0.14,0.11,1,1,0.27,0.02,0,0,0.27,0.14,0.11,1,1,0.27,0.02,0,0,0.27,0.14,0.11,1,1,0.27,0.02,0,0,0.27,0.14,0.11,1,1,0.27,0.02,0,0,0.27,0.14,0.11,1,1,0.27
198,292.163,0.02,0,0,1,0.14,0.11,1,1,1,0.02,0,0,1,0.14,0.11,1,1,1,0.02,0,0,1,0.14,0.11,1,1,1,0.02,0,0,1,0.14,0.11,1,1,1,0.02,0,0,1,0.14,0.11,1,1,1,0.02,0,0,1,0.14,0.11,1,1,1,0.02,0,0,1,0.14,0.11,1,1,1,0.02,0,0,1,0.14,0.11,1,1,1,0.02,0,0,1,0.14,0.11,1,1,1
