gridnumber,capital,Portfolio[0 0],Portfolio[0 1],Portfolio[0 2],Portfolio[0 3],Portfolio[0 4],Portfolio[1 0],Portfolio[1 1],Portfolio[1 2],Portfolio[1 3],Portfolio[1 4],Portfolio[2 0],Portfolio[2 1],Portfolio[2 2],Portfolio[2 3],Portfolio[2 4],Portfolio[3 0],Portfolio[3 1],Portfolio[3 2],Portfolio[3 3],Portfolio[3 4],Portfolio[4 0],Portfolio[4 1],Portfolio[4 2],Portfolio[4 3],Portfolio[4 4]
275,36.4016,0.11,0.24,0.36,0.48,0.61,0.1,0.23,0.36,0.48,0.6,0.09,0.23,0.36,0.48,0.6,0.1,0.24,0.35,0.48,0.61,0.08,0.22,0.36,0.48,0.59
276,36.8419,0.11,0.24,0.36,0.48,0.61,0.1,0.23,0.36,0.48,0.6,0.09,0.23,0.36,0.48,0.59,0.1,0.24,0.35,0.48,0.61,0.08,0.22,0.36,0.48,0.59
277,37.2872,0.11,0.23,0.36,0.48,0.61,0.1,0.23,0.36,0.48,0.6,0.09,0.23,0.36,0.48,0.59,0.09,0.23,0.35,0.48,0.6,0.09,0.22,0.36,0.47,0.59
278,37.7377,0.11,0.23,0.36,0.48,0.61,0.1,0.23,0.36,0.47,0.6,0.09,0.23,0.36,0.48,0.59,0.09,0.23,0.35,0.48,0.6,0.09,0.22,0.36,0.47,0.59
279,38.1935,0.11,0.23,0.36,0.48,0.61,0.1,0.24,0.36,0.47,0.6,0.09,0.23,0.36,0.48,0.59,0.09,0.23,0.35,0.48,0.6,0.09,0.22,0.36,0.47,0.6
280,38.6545,0.11,0.23,0.36,0.48,0.61,0.1,0.24,0.36,0.47,0.6,0.09,0.23,0.36,0.48,0.59,0.09,0.23,0.35,0.48,0.6,0.09,0.23,0.36,0.47,0.6
281,39.1209,0.11,0.23,0.36,0.48,0.6,0.1,0.24,0.36,0.47,0.6,0.09,0.23,0.36,0.48,0.59,0.09,0.23,0.35,0.48,0.6,0.09,0.23,0.36,0.47,0.6
282,39.5926,0.11,0.23,0.35,0.48,0.6,0.1,0.23,0.36,0.47,0.6,0.09,0.23,0.36,0.48,0.59,0.09,0.23,0.35,0.48,0.6,0.09,0.23,0.36,0.47,0.6
283,40.0698,0.1,0.23,0.35,0.48,0.6,0.1,0.23,0.36,0.47,0.6,0.09,0.23,0.36,0.48,0.59,0.09,0.23,0.35,0.48,0.6,0.09,0.23,0.35,0.47,0.6
284,40.5526,0.1,0.22,0.35,0.48,0.6,0.11,0.23,0.36,0.47,0.6,0.09,0.23,0.36,0.48,0.59,0.09,0.23,0.35,0.48,0.6,0.09,0.23,0.35,0.47,0.6
285,41.0409,0.1,0.22,0.35,0.48,0.6,0.11,0.23,0.36,0.47,0.6,0.09,0.23,0.36,0.48,0.59,0.09,0.23,0.35,0.48,0.6,0.09,0.23,0.35,0.47,0.6
286,41.5349,0.1,0.22,0.35,0.48,0.6,0.11,0.23,0.36,0.47,0.6,0.09,0.23,0.36,0.48,0.59,0.09,0.23,0.35,0.48,0.59,0.1,0.23,0.35,0.47,0.6
287,42.0347,0.1,0.22,0.35,0.48,0.6,0.11,0.22,0.36,0.47,0.6,0.09,0.23,0.36,0.47,0.59,0.09,0.23,0.35,0.48,0.59,0.1,0.23,0.35,0.47,0.6
288,42.5402,0.1,0.22,0.35,0.48,0.6,0.11,0.22,0.36,0.47,0.6,0.1,0.23,0.36,0.47,0.59,0.09,0.23,0.35,0.48,0.59,0.1,0.23,0.35,0.47,0.6
289,43.0516,0.1,0.22,0.35,0.48,0.59,0.11,0.22,0.36,0.47,0.6,0.1,0.23,0.36,0.47,0.59,0.09,0.23,0.35,0.48,0.59,0.1,0.23,0.35,0.47,0.6
290,43.5689,0.1,0.22,0.35,0.48,0.59,0.11,0.22,0.35,0.47,0.6,0.1,0.23,0.36,0.47,0.59,0.09,0.23,0.36,0.48,0.59,0.1,0.23,0.35,0.47,0.6
291,44.0922,0.1,0.23,0.35,0.48,0.59,0.11,0.22,0.35,0.47,0.6,0.1,0.23,0.36,0.47,0.59,0.09,0.23,0.36,0.48,0.59,0.1,0.23,0.35,0.47,0.6
292,44.6215,0.1,0.23,0.35,0.48,0.59,0.11,0.22,0.35,0.47,0.6,0.1,0.23,0.36,0.47,0.59,0.09,0.23,0.36,0.48,0.59,0.1,0.23,0.35,0.47,0.6
293,45.157,0.1,0.23,0.35,0.48,0.58,0.11,0.22,0.35,0.47,0.6,0.1,0.22,0.36,0.47,0.59,0.09,0.23,0.36,0.48,0.59,0.1,0.23,0.35,0.47,0.6
294,45.6987,0.1,0.23,0.35,0.48,0.58,0.11,0.22,0.35,0.47,0.59,0.1,0.22,0.36,0.47,0.59,0.09,0.23,0.36,0.48,0.59,0.09,0.23,0.35,0.48,0.6
295,46.2467,0.1,0.23,0.35,0.48,0.58,0.11,0.22,0.35,0.47,0.59,0.1,0.22,0.36,0.47,0.59,0.09,0.23,0.36,0.48,0.59,0.09,0.23,0.35,0.48,0.6
296,46.801,0.1,0.23,0.35,0.48,0.58,0.11,0.22,0.35,0.47,0.59,0.1,0.22,0.36,0.47,0.58,0.09,0.23,0.36,0.48,0.59,0.09,0.22,0.35,0.48,0.6
297,47.3617,0.1,0.23,0.35,0.48,0.58,0.11,0.22,0.35,0.47,0.58,0.1,0.22,0.36,0.47,0.58,0.09,0.23,0.36,0.48,0.59,0.09,0.22,0.35,0.48,0.59
298,47.9289,0.1,0.23,0.35,0.48,0.58,0.1,0.22,0.35,0.47,0.58,0.1,0.22,0.36,0.47,0.58,0.09,0.23,0.36,0.47,0.59,0.09,0.22,0.35,0.48,0.59
299,48.5027,0.1,0.23,0.35,0.47,0.58,0.1,0.22,0.35,0.47,0.58,0.1,0.22,0.36,0.47,0.58,0.09,0.23,0.36,0.47,0.59,0.09,0.22,0.35,0.48,0.59
300,49.0832,0.1,0.23,0.35,0.47,0.58,0.1,0.22,0.35,0.47,0.58,0.1,0.22,0.36,0.47,0.58,0.09,0.23,0.36,0.47,0.59,0.09,0.22,0.35,0.48,0.59
301,49.6704,0.1,0.23,0.35,0.47,0.58,0.1,0.22,0.35,0.47,0.58,0.1,0.22,0.35,0.47,0.58,0.09,0.23,0.36,0.47,0.58,0.09,0.22,0.35,0.48,0.59
302,50.2644,0.1,0.23,0.35,0.47,0.58,0.1,0.22,0.35,0.47,0.58,0.1,0.22,0.35,0.47,0.58,0.09,0.23,0.36,0.47,0.58,0.09,0.22,0.35,0.48,0.59
303,50.8652,0.1,0.23,0.35,0.46,0.58,0.1,0.22,0.35,0.47,0.57,0.1,0.22,0.35,0.47,0.58,0.09,0.23,0.36,0.47,0.58,0.09,0.22,0.35,0.48,0.59
304,51.473,0.1,0.23,0.35,0.46,0.58,0.1,0.22,0.35,0.47,0.57,0.1,0.22,0.35,0.47,0.58,0.09,0.23,0.36,0.47,0.58,0.09,0.22,0.35,0.48,0.59
305,52.0879,0.1,0.23,0.35,0.46,0.58,0.1,0.22,0.35,0.47,0.57,0.11,0.22,0.35,0.47,0.58,0.09,0.23,0.36,0.47,0.58,0.09,0.22,0.35,0.48,0.59
306,52.7099,0.1,0.23,0.35,0.46,0.58,0.1,0.22,0.35,0.47,0.57,0.11,0.22,0.35,0.47,0.58,0.09,0.23,0.36,0.47,0.58,0.09,0.22,0.35,0.48,0.59
307,53.3391,0.1,0.23,0.35,0.46,0.58,0.1,0.22,0.35,0.46,0.57,0.11,0.22,0.35,0.47,0.58,0.09,0.22,0.36,0.47,0.58,0.09,0.22,0.35,0.48,0.58
308,53.9756,0.1,0.23,0.35,0.46,0.58,0.1,0.22,0.35,0.46,0.57,0.11,0.22,0.35,0.47,0.58,0.1,0.22,0.35,0.47,0.58,0.09,0.22,0.35,0.48,0.58
309,54.6194,0.1,0.23,0.35,0.46,0.58,0.1,0.22,0.35,0.46,0.57,0.11,0.22,0.35,0.47,0.58,0.1,0.22,0.35,0.47,0.58,0.09,0.22,0.35,0.47,0.58
310,55.2707,0.1,0.23,0.35,0.46,0.58,0.1,0.22,0.35,0.46,0.57,0.11,0.22,0.35,0.47,0.58,0.1,0.22,0.35,0.47,0.58,0.09,0.22,0.35,0.47,0.58
311,55.9296,0.1,0.23,0.35,0.46,0.58,0.1,0.22,0.35,0.46,0.57,0.11,0.22,0.35,0.47,0.58,0.1,0.22,0.35,0.47,0.58,0.09,0.22,0.35,0.47,0.58
312,56.5961,0.1,0.23,0.35,0.46,0.58,0.1,0.22,0.35,0.46,0.57,0.11,0.22,0.35,0.47,0.57,0.1,0.22,0.35,0.47,0.58,0.09,0.22,0.35,0.47,0.58
313,57.2703,0.1,0.23,0.35,0.46,0.58,0.1,0.22,0.35,0.46,0.57,0.11,0.22,0.35,0.47,0.57,0.1,0.22,0.35,0.47,0.58,0.09,0.22,0.35,0.47,0.58
314,57.9523,0.1,0.23,0.35,0.46,0.58,0.1,0.22,0.35,0.46,0.57,0.1,0.22,0.35,0.47,0.57,0.1,0.22,0.35,0.47,0.58,0.09,0.22,0.35,0.47,0.58
315,58.6423,0.1,0.23,0.35,0.46,0.58,0.1,0.22,0.35,0.46,0.57,0.1,0.22,0.35,0.47,0.57,0.1,0.22,0.34,0.47,0.58,0.09,0.22,0.35,0.47,0.58
316,59.3402,0.1,0.23,0.35,0.46,0.58,0.1,0.22,0.35,0.46,0.57,0.1,0.22,0.35,0.47,0.57,0.1,0.22,0.34,0.47,0.58,0.09,0.22,0.35,0.47,0.58
317,60.0462,0.1,0.23,0.35,0.46,0.58,0.1,0.22,0.35,0.46,0.57,0.1,0.22,0.35,0.46,0.57,0.1,0.22,0.34,0.46,0.58,0.09,0.22,0.35,0.46,0.58
318,60.7604,0.1,0.23,0.35,0.46,0.58,0.1,0.22,0.35,0.46,0.57,0.1,0.22,0.35,0.46,0.57,0.1,0.22,0.34,0.46,0.58,0.09,0.22,0.34,0.46,0.58
319,61.4828,0.1,0.23,0.35,0.46,0.58,0.1,0.22,0.35,0.46,0.57,0.1,0.22,0.35,0.46,0.57,0.1,0.22,0.34,0.46,0.58,0.09,0.22,0.34,0.46,0.58
320,62.2137,0.1,0.23,0.35,0.46,0.58,0.1,0.22,0.35,0.46,0.57,0.1,0.22,0.35,0.46,0.57,0.1,0.22,0.34,0.46,0.58,0.09,0.22,0.34,0.46,0.58
321,62.9529,0.1,0.23,0.35,0.46,0.58,0.1,0.22,0.35,0.46,0.57,0.1,0.22,0.35,0.46,0.57,0.1,0.22,0.34,0.46,0.58,0.09,0.22,0.34,0.46,0.58
322,63.7008,0.1,0.23,0.35,0.46,0.58,0.1,0.22,0.35,0.46,0.57,0.1,0.22,0.35,0.46,0.57,0.1,0.22,0.34,0.46,0.57,0.09,0.22,0.34,0.46,0.58
323,64.4573,0.1,0.23,0.34,0.46,0.58,0.1,0.22,0.35,0.46,0.57,0.1,0.22,0.35,0.46,0.57,0.1,0.22,0.34,0.46,0.57,0.09,0.22,0.33,0.46,0.58
324,65.2226,0.1,0.23,0.34,0.46,0.58,0.1,0.23,0.35,0.46,0.57,0.1,0.22,0.35,0.46,0.57,0.1,0.22,0.34,0.46,0.57,0.09,0.22,0.33,0.46,0.58
325,65.9968,0.1,0.23,0.34,0.46,0.58,0.1,0.23,0.35,0.45,0.57,0.1,0.22,0.35,0.46,0.57,0.1,0.22,0.34,0.46,0.57,0.09,0.22,0.33,0.46,0.58
326,66.7799,0.1,0.23,0.34,0.46,0.57,0.1,0.23,0.35,0.45,0.57,0.1,0.22,0.35,0.46,0.57,0.1,0.22,0.34,0.46,0.57,0.09,0.22,0.33,0.46,0.58
327,67.5721,0.1,0.23,0.34,0.46,0.57,0.1,0.23,0.35,0.45,0.57,0.1,0.22,0.35,0.46,0.57,0.1,0.22,0.34,0.46,0.57,0.09,0.22,0.33,0.46,0.58
328,68.3735,0.1,0.23,0.34,0.46,0.57,0.1,0.23,0.35,0.45,0.57,0.1,0.22,0.35,0.46,0.57,0.1,0.22,0.34,0.46,0.57,0.1,0.22,0.33,0.46,0.57
329,69.1841,0.1,0.23,0.34,0.46,0.57,0.1,0.23,0.35,0.45,0.57,0.1,0.22,0.35,0.46,0.57,0.1,0.22,0.34,0.46,0.57,0.1,0.22,0.33,0.46,0.57
330,70.0042,0.1,0.23,0.34,0.46,0.57,0.1,0.23,0.35,0.45,0.57,0.1,0.22,0.35,0.46,0.57,0.1,0.22,0.34,0.46,0.57,0.1,0.22,0.33,0.46,0.57
331,70.8337,0.1,0.23,0.34,0.46,0.56,0.1,0.23,0.35,0.45,0.57,0.1,0.22,0.35,0.46,0.57,0.1,0.22,0.34,0.46,0.57,0.1,0.22,0.34,0.46,0.57
332,71.6729,0.1,0.23,0.34,0.45,0.56,0.1,0.23,0.34,0.45,0.57,0.1,0.22,0.35,0.46,0.57,0.1,0.22,0.34,0.46,0.57,0.1,0.22,0.34,0.46,0.57
333,72.5218,0.1,0.23,0.34,0.45,0.56,0.1,0.23,0.34,0.45,0.57,0.1,0.22,0.35,0.46,0.57,0.1,0.22,0.34,0.46,0.57,0.1,0.22,0.34,0.46,0.57
334,73.3805,0.1,0.23,0.34,0.45,0.56,0.1,0.23,0.34,0.45,0.57,0.1,0.22,0.35,0.46,0.57,0.1,0.22,0.34,0.46,0.57,0.1,0.22,0.34,0.46,0.57
335,74.2492,0.1,0.23,0.34,0.45,0.56,0.1,0.23,0.34,0.45,0.56,0.1,0.22,0.35,0.45,0.57,0.1,0.22,0.35,0.46,0.57,0.1,0.22,0.34,0.46,0.57
336,75.1279,0.1,0.23,0.34,0.45,0.56,0.1,0.23,0.34,0.45,0.56,0.1,0.22,0.35,0.45,0.57,0.1,0.22,0.35,0.46,0.57,0.1,0.22,0.34,0.46,0.57
337,76.0168,0.1,0.23,0.34,0.45,0.56,0.1,0.23,0.34,0.45,0.56,0.1,0.22,0.35,0.45,0.57,0.1,0.22,0.35,0.46,0.57,0.1,0.22,0.34,0.46,0.57
338,76.916,0.1,0.23,0.34,0.45,0.56,0.1,0.23,0.34,0.45,0.56,0.1,0.22,0.35,0.45,0.57,0.1,0.22,0.35,0.46,0.57,0.1,0.22,0.34,0.46,0.57
339,77.8256,0.1,0.23,0.34,0.45,0.56,0.1,0.23,0.34,0.45,0.56,0.1,0.22,0.34,0.45,0.57,0.1,0.22,0.35,0.46,0.57,0.1,0.22,0.34,0.46,0.57
340,78.7458,0.1,0.23,0.34,0.45,0.56,0.1,0.23,0.34,0.45,0.56,0.1,0.22,0.34,0.45,0.56,0.1,0.22,0.35,0.46,0.57,0.1,0.22,0.34,0.46,0.57
341,79.6766,0.1,0.23,0.34,0.45,0.56,0.1,0.23,0.34,0.45,0.56,0.1,0.22,0.35,0.45,0.56,0.1,0.22,0.35,0.46,0.57,0.1,0.22,0.34,0.46,0.57
342,80.6182,0.1,0.23,0.34,0.45,0.56,0.1,0.23,0.34,0.45,0.56,0.1,0.22,0.35,0.45,0.56,0.1,0.22,0.35,0.46,0.56,0.1,0.22,0.34,0.46,0.57
343,81.5708,0.1,0.23,0.34,0.45,0.56,0.1,0.23,0.34,0.45,0.56,0.1,0.22,0.34,0.45,0.56,0.1,0.22,0.35,0.46,0.56,0.1,0.22,0.34,0.46,0.57
344,82.5343,0.1,0.23,0.34,0.45,0.56,0.1,0.23,0.34,0.45,0.56,0.1,0.22,0.34,0.45,0.56,0.1,0.22,0.35,0.46,0.56,0.1,0.22,0.34,0.46,0.57
345,83.509,0.1,0.23,0.34,0.45,0.56,0.1,0.23,0.34,0.45,0.56,0.1,0.22,0.34,0.45,0.56,0.1,0.22,0.35,0.45,0.56,0.1,0.21,0.34,0.46,0.57
346,84.495,0.1,0.23,0.34,0.45,0.55,0.1,0.23,0.34,0.45,0.56,0.1,0.22,0.34,0.45,0.56,0.1,0.22,0.34,0.45,0.56,0.1,0.21,0.34,0.46,0.57
347,85.4925,0.1,0.23,0.34,0.45,0.55,0.1,0.23,0.34,0.45,0.56,0.1,0.22,0.34,0.45,0.56,0.1,0.22,0.34,0.45,0.56,0.1,0.21,0.34,0.46,0.56
348,86.5014,0.1,0.23,0.34,0.45,0.55,0.1,0.23,0.34,0.45,0.56,0.1,0.22,0.34,0.45,0.56,0.1,0.22,0.34,0.45,0.56,0.1,0.21,0.34,0.46,0.56
349,87.5221,0.1,0.23,0.34,0.45,0.55,0.1,0.23,0.34,0.45,0.56,0.1,0.22,0.34,0.45,0.56,0.1,0.22,0.34,0.45,0.56,0.1,0.21,0.34,0.46,0.56
350,88.5546,0.1,0.23,0.34,0.45,0.55,0.1,0.23,0.34,0.45,0.56,0.1,0.22,0.34,0.45,0.56,0.1,0.22,0.34,0.45,0.56,0.1,0.21,0.34,0.46,0.56
351,89.5991,0.1,0.23,0.34,0.45,0.55,0.1,0.23,0.34,0.45,0.56,0.1,0.22,0.34,0.45,0.56,0.1,0.22,0.34,0.45,0.56,0.1,0.21,0.34,0.46,0.56
352,90.6556,0.1,0.23,0.34,0.45,0.55,0.1,0.23,0.34,0.45,0.56,0.1,0.22,0.34,0.45,0.56,0.1,0.22,0.34,0.45,0.56,0.1,0.21,0.34,0.46,0.56
353,91.7245,0.1,0.23,0.34,0.45,0.55,0.1,0.23,0.34,0.45,0.56,0.1,0.22,0.34,0.45,0.56,0.1,0.22,0.34,0.45,0.56,0.1,0.21,0.34,0.46,0.56
354,92.8056,0.1,0.23,0.34,0.45,0.55,0.1,0.23,0.34,0.45,0.55,0.1,0.23,0.34,0.45,0.56,0.1,0.22,0.34,0.45,0.56,0.1,0.21,0.34,0.46,0.56
355,93.8993,0.1,0.23,0.34,0.45,0.55,0.1,0.23,0.34,0.45,0.55,0.1,0.23,0.34,0.45,0.56,0.1,0.22,0.34,0.45,0.56,0.1,0.21,0.34,0.46,0.56
356,95.0057,0.1,0.23,0.34,0.45,0.55,0.1,0.23,0.34,0.45,0.55,0.1,0.23,0.34,0.45,0.56,0.1,0.22,0.34,0.45,0.56,0.1,0.21,0.34,0.45,0.56
357,96.1249,0.1,0.23,0.34,0.45,0.55,0.1,0.23,0.34,0.45,0.55,0.1,0.23,0.34,0.45,0.56,0.1,0.22,0.34,0.45,0.56,0.1,0.21,0.34,0.45,0.56
358,97.2571,0.1,0.23,0.34,0.45,0.55,0.1,0.23,0.34,0.45,0.55,0.1,0.23,0.34,0.45,0.56,0.1,0.22,0.34,0.45,0.56,0.1,0.21,0.34,0.45,0.56
359,98.4024,0.1,0.23,0.34,0.45,0.55,0.1,0.23,0.34,0.45,0.55,0.1,0.23,0.34,0.45,0.56,0.1,0.22,0.34,0.45,0.56,0.1,0.21,0.34,0.45,0.56
360,99.5609,0.1,0.23,0.34,0.45,0.55,0.1,0.23,0.34,0.45,0.55,0.1,0.23,0.34,0.45,0.56,0.1,0.22,0.34,0.45,0.56,0.1,0.21,0.34,0.45,0.56
361,100.733,0.1,0.23,0.34,0.45,0.55,0.1,0.23,0.34,0.45,0.55,0.1,0.23,0.34,0.45,0.56,0.1,0.22,0.34,0.45,0.56,0.1,0.21,0.34,0.45,0.56
362,101.918,0.1,0.23,0.34,0.45,0.55,0.1,0.23,0.34,0.45,0.55,0.1,0.23,0.34,0.45,0.55,0.1,0.22,0.34,0.45,0.56,0.1,0.21,0.34,0.45,0.56
363,103.118,0.1,0.23,0.34,0.44,0.55,0.1,0.23,0.34,0.45,0.55,0.1,0.23,0.34,0.45,0.55,0.1,0.22,0.34,0.45,0.56,0.1,0.21,0.34,0.45,0.56
364,104.331,0.1,0.23,0.33,0.44,0.55,0.1,0.23,0.33,0.45,0.55,0.1,0.23,0.34,0.45,0.55,0.1,0.22,0.34,0.45,0.56,0.1,0.21,0.34,0.45,0.56
365,105.558,0.1,0.23,0.33,0.44,0.55,0.1,0.23,0.33,0.45,0.55,0.1,0.23,0.34,0.45,0.55,0.1,0.22,0.34,0.45,0.56,0.1,0.22,0.34,0.45,0.56
366,106.8,0.1,0.23,0.33,0.44,0.55,0.1,0.23,0.33,0.45,0.55,0.1,0.23,0.34,0.45,0.55,0.1,0.22,0.34,0.45,0.56,0.1,0.22,0.34,0.45,0.56
367,108.055,0.1,0.23,0.33,0.44,0.55,0.1,0.23,0.33,0.45,0.55,0.1,0.23,0.34,0.45,0.55,0.1,0.22,0.34,0.45,0.56,0.1,0.22,0.34,0.45,0.56
368,109.326,0.1,0.22,0.33,0.44,0.55,0.1,0.23,0.33,0.45,0.55,0.1,0.23,0.34,0.45,0.55,0.1,0.22,0.34,0.45,0.56,0.1,0.22,0.34,0.45,0.56
369,110.611,0.1,0.22,0.33,0.44,0.55,0.1,0.23,0.33,0.45,0.55,0.1,0.23,0.34,0.45,0.55,0.1,0.22,0.34,0.45,0.56,0.1,0.22,0.34,0.45,0.56
370,111.911,0.1,0.22,0.33,0.44,0.55,0.1,0.23,0.33,0.45,0.55,0.1,0.23,0.34,0.45,0.55,0.1,0.22,0.34,0.45,0.56,0.1,0.22,0.34,0.45,0.56
371,113.226,0.1,0.22,0.33,0.44,0.55,0.1,0.23,0.33,0.44,0.55,0.1,0.23,0.34,0.45,0.55,0.1,0.22,0.34,0.45,0.55,0.1,0.22,0.34,0.45,0.56
372,114.556,0.1,0.22,0.33,0.44,0.55,0.1,0.23,0.33,0.44,0.55,0.1,0.23,0.34,0.45,0.55,0.1,0.22,0.34,0.45,0.55,0.1,0.22,0.34,0.45,0.56
373,115.902,0.1,0.22,0.33,0.44,0.55,0.1,0.23,0.33,0.44,0.55,0.1,0.23,0.34,0.45,0.55,0.1,0.22,0.34,0.45,0.55,0.1,0.22,0.34,0.45,0.56
374,117.263,0.1,0.22,0.33,0.44,0.55,0.1,0.23,0.33,0.44,0.55,0.1,0.23,0.33,0.45,0.55,0.1,0.22,0.34,0.45,0.55,0.1,0.22,0.34,0.45,0.56
375,118.64,0.1,0.22,0.33,0.44,0.55,0.1,0.23,0.33,0.44,0.55,0.1,0.23,0.33,0.45,0.55,0.1,0.22,0.34,0.45,0.55,0.1,0.22,0.34,0.45,0.56
376,120.033,0.1,0.22,0.33,0.44,0.55,0.1,0.23,0.33,0.44,0.55,0.1,0.23,0.33,0.45,0.55,0.1,0.22,0.34,0.45,0.55,0.1,0.22,0.34,0.45,0.56
377,121.442,0.1,0.22,0.33,0.44,0.55,0.1,0.23,0.33,0.44,0.55,0.1,0.23,0.33,0.45,0.55,0.1,0.22,0.34,0.45,0.55,0.1,0.22,0.34,0.45,0.56
378,122.868,0.1,0.22,0.33,0.44,0.55,0.1,0.23,0.33,0.44,0.55,0.1,0.23,0.33,0.45,0.55,0.1,0.22,0.34,0.45,0.55,0.1,0.22,0.34,0.45,0.56
379,124.31,0.1,0.22,0.33,0.44,0.55,0.1,0.22,0.33,0.44,0.55,0.1,0.23,0.33,0.45,0.55,0.1,0.22,0.34,0.45,0.55,0.1,0.22,0.34,0.45,0.56
380,125.769,0.1,0.22,0.33,0.44,0.55,0.1,0.22,0.33,0.44,0.55,0.1,0.23,0.33,0.44,0.55,0.1,0.22,0.34,0.45,0.55,0.1,0.22,0.34,0.45,0.55
381,127.244,0.1,0.22,0.33,0.44,0.55,0.1,0.22,0.33,0.44,0.55,0.1,0.23,0.33,0.44,0.55,0.1,0.22,0.34,0.45,0.55,0.1,0.22,0.34,0.45,0.55
382,128.737,0.1,0.22,0.33,0.44,0.55,0.1,0.22,0.33,0.44,0.55,0.1,0.23,0.33,0.44,0.55,0.1,0.22,0.34,0.45,0.55,0.09,0.22,0.34,0.45,0.55
383,130.247,0.1,0.22,0.33,0.44,0.55,0.1,0.22,0.33,0.44,0.55,0.1,0.23,0.33,0.44,0.55,0.1,0.22,0.34,0.45,0.55,0.09,0.22,0.34,0.45,0.55
384,131.774,0.1,0.22,0.33,0.44,0.55,0.1,0.22,0.33,0.44,0.55,0.1,0.23,0.33,0.44,0.55,0.1,0.23,0.34,0.45,0.55,0.09,0.22,0.34,0.45,0.55
385,133.32,0.1,0.22,0.33,0.44,0.55,0.1,0.22,0.33,0.44,0.55,0.1,0.23,0.33,0.44,0.55,0.1,0.23,0.33,0.45,0.55,0.09,0.22,0.34,0.45,0.55
386,134.883,0.1,0.22,0.33,0.44,0.55,0.1,0.22,0.33,0.44,0.55,0.1,0.23,0.33,0.44,0.55,0.1,0.23,0.33,0.45,0.55,0.1,0.22,0.34,0.45,0.55
387,136.464,0.1,0.22,0.33,0.44,0.55,0.1,0.22,0.33,0.44,0.55,0.1,0.23,0.33,0.44,0.55,0.1,0.23,0.33,0.45,0.55,0.1,0.22,0.34,0.45,0.55
388,138.063,0.1,0.22,0.33,0.44,0.55,0.1,0.22,0.33,0.44,0.55,0.1,0.23,0.33,0.44,0.55,0.1,0.23,0.33,0.45,0.55,0.1,0.22,0.34,0.45,0.55
389,139.681,0.1,0.22,0.33,0.44,0.55,0.1,0.22,0.33,0.44,0.55,0.1,0.23,0.33,0.44,0.55,0.1,0.23,0.33,0.44,0.55,0.1,0.22,0.34,0.45,0.55
390,141.318,0.1,0.22,0.33,0.44,0.55,0.1,0.22,0.33,0.44,0.55,0.1,0.23,0.33,0.44,0.55,0.1,0.23,0.33,0.44,0.55,0.1,0.22,0.34,0.45,0.55
391,142.974,0.1,0.22,0.33,0.44,0.55,0.1,0.22,0.33,0.44,0.55,0.1,0.22,0.33,0.44,0.55,0.1,0.23,0.33,0.44,0.55,0.1,0.22,0.34,0.44,0.55
392,144.649,0.1,0.22,0.33,0.44,0.55,0.1,0.22,0.33,0.44,0.55,0.1,0.22,0.33,0.44,0.55,0.1,0.23,0.33,0.44,0.55,0.1,0.22,0.34,0.44,0.55
393,146.343,0.1,0.22,0.33,0.44,0.55,0.1,0.22,0.33,0.44,0.55,0.1,0.22,0.33,0.44,0.55,0.1,0.23,0.33,0.44,0.55,0.1,0.22,0.34,0.44,0.55
394,148.057,0.1,0.22,0.33,0.44,0.55,0.1,0.22,0.33,0.44,0.55,0.1,0.22,0.33,0.44,0.55,0.1,0.23,0.33,0.44,0.55,0.1,0.22,0.34,0.44,0.55
395,149.791,0.1,0.22,0.33,0.44,0.55,0.1,0.22,0.33,0.44,0.55,0.1,0.22,0.33,0.44,0.55,0.1,0.23,0.33,0.44,0.55,0.1,0.22,0.34,0.44,0.55
396,151.545,0.1,0.22,0.33,0.44,0.55,0.1,0.22,0.33,0.44,0.55,0.1,0.22,0.33,0.44,0.55,0.1,0.22,0.33,0.44,0.55,0.1,0.22,0.33,0.44,0.55
397,153.319,0.1,0.22,0.33,0.44,0.55,0.1,0.22,0.33,0.44,0.55,0.1,0.22,0.33,0.44,0.55,0.1,0.22,0.33,0.44,0.55,0.1,0.22,0.33,0.44,0.55
398,155.114,0.1,0.22,0.33,0.44,0.55,0.1,0.22,0.33,0.44,0.55,0.1,0.22,0.33,0.44,0.55,0.1,0.22,0.33,0.44,0.55,0.1,0.22,0.33,0.44,0.55
399,156.929,0.1,0.22,0.33,0.44,0.55,0.1,0.22,0.33,0.44,0.55,0.1,0.22,0.33,0.44,0.55,0.1,0.22,0.33,0.44,0.55,0.1,0.22,0.33,0.44,0.55
400,158.766,0.1,0.22,0.33,0.44,0.55,0.1,0.22,0.33,0.44,0.55,0.1,0.22,0.33,0.44,0.54,0.1,0.22,0.33,0.44,0.54,0.1,0.22,0.33,0.44,0.55
401,160.624,0.1,0.22,0.33,0.44,0.55,0.1,0.22,0.33,0.44,0.55,0.1,0.22,0.33,0.44,0.54,0.1,0.22,0.33,0.44,0.54,0.1,0.22,0.33,0.44,0.55
402,162.503,0.1,0.22,0.33,0.44,0.55,0.1,0.22,0.33,0.44,0.55,0.1,0.22,0.33,0.44,0.54,0.1,0.22,0.33,0.44,0.54,0.1,0.22,0.33,0.44,0.55
