gridnumber,capital,VF[0 0],VF[0 1],VF[0 2],VF[0 3],VF[0 4],VF[1 0],VF[1 1],VF[1 2],VF[1 3],VF[1 4],VF[2 0],VF[2 1],VF[2 2],VF[2 3],VF[2 4],VF[3 0],VF[3 1],VF[3 2],VF[3 3],VF[3 4],VF[4 0],VF[4 1],VF[4 2],VF[4 3],VF[4 4]
176,256.535,-5.01093,-5.00715,-5.00064,-4.99133,-4.97988,-5.00642,-5.00267,-4.99617,-4.98692,-4.97547,-5.00081,-4.99708,-4.99059,-4.98143,-4.96998,-4.99401,-4.99031,-4.98384,-4.97479,-4.96335,-4.98604,-4.98235,-4.97591,-4.967,-4.95558
177,264.1,-4.9443,-4.94057,-4.93415,-4.92495,-4.91366,-4.93997,-4.93626,-4.92986,-4.92072,-4.90943,-4.93458,-4.9309,-4.9245,-4.91545,-4.90415,-4.92805,-4.9244,-4.91801,-4.90906,-4.89778,-4.92039,-4.91675,-4.91039,-4.90158,-4.89032
178,271.886,-4.87843,-4.87475,-4.86842,-4.85934,-4.8482,-4.87427,-4.87061,-4.86429,-4.85527,-4.84413,-4.8691,-4.86546,-4.85915,-4.85021,-4.83906,-4.86282,-4.85921,-4.85292,-4.84407,-4.83294,-4.85546,-4.85186,-4.84559,-4.83688,-4.82577
179,279.901,-4.81332,-4.80968,-4.80344,-4.79447,-4.78348,-4.80932,-4.80571,-4.79947,-4.79057,-4.77958,-4.80435,-4.80076,-4.79453,-4.78571,-4.77471,-4.79832,-4.79476,-4.78855,-4.77981,-4.76883,-4.79125,-4.7877,-4.78151,-4.7729,-4.76194
180,288.15,-4.74895,-4.74536,-4.7392,-4.73036,-4.71952,-4.74512,-4.74155,-4.7354,-4.72661,-4.71577,-4.74034,-4.73679,-4.73066,-4.72194,-4.7111,-4.73455,-4.73103,-4.72491,-4.71627,-4.70544,-4.72776,-4.72425,-4.71815,-4.70964,-4.69883
181,296.641,-4.68534,-4.68179,-4.67572,-4.66699,-4.6563,-4.68165,-4.67813,-4.67207,-4.66339,-4.6527,-4.67706,-4.67356,-4.66751,-4.6589,-4.64821,-4.6715,-4.66803,-4.66199,-4.65346,-4.64279,-4.66497,-4.66152,-4.6555,-4.64709,-4.63643
182,305.381,-4.62246,-4.61896,-4.61298,-4.60437,-4.59383,-4.61892,-4.61545,-4.60947,-4.60091,-4.59037,-4.61452,-4.61106,-4.6051,-4.5966,-4.58607,-4.60918,-4.60575,-4.5998,-4.59137,-4.58085,-4.60291,-4.5995,-4.59356,-4.58526,-4.57475
183,314.377,-4.56033,-4.55687,-4.55098,-4.54248,-4.5321,-4.55693,-4.5535,-4.54761,-4.53916,-4.52878,-4.5527,-4.54929,-4.54341,-4.53502,-4.52465,-4.54757,-4.54419,-4.53832,-4.53,-4.51964,-4.54155,-4.53819,-4.53233,-4.52413,-4.51378
184,323.636,-4.49893,-4.49552,-4.48971,-4.48134,-4.47111,-4.49567,-4.49228,-4.48648,-4.47815,-4.46793,-4.49161,-4.48824,-4.48245,-4.47417,-4.46396,-4.48668,-4.48335,-4.47757,-4.46936,-4.45916,-4.48089,-4.47758,-4.47182,-4.46372,-4.45353
185,333.167,-4.43826,-4.4349,-4.42919,-4.42094,-4.41086,-4.43513,-4.43179,-4.42608,-4.41788,-4.40781,-4.43123,-4.42792,-4.42221,-4.41405,-4.40401,-4.42651,-4.42322,-4.41752,-4.40943,-4.39941,-4.42094,-4.41768,-4.412,-4.40401,-4.39401
186,342.977,-4.37833,-4.37502,-4.36939,-4.36127,-4.35138,-4.37532,-4.37203,-4.36641,-4.35833,-4.34846,-4.37158,-4.36831,-4.3627,-4.35466,-4.34482,-4.36704,-4.3638,-4.3582,-4.35022,-4.34041,-4.3617,-4.35848,-4.3529,-4.34502,-4.33523
187,353.075,-4.31912,-4.31586,-4.31033,-4.30235,-4.29266,-4.31624,-4.313,-4.30747,-4.29952,-4.28985,-4.31264,-4.30943,-4.30391,-4.296,-4.28636,-4.30829,-4.3051,-4.29959,-4.29174,-4.28214,-4.30316,-4.29999,-4.29451,-4.28675,-4.27717
188,363.469,-4.26064,-4.25744,-4.252,-4.2442,-4.23469,-4.25788,-4.25469,-4.24926,-4.24147,-4.232,-4.25443,-4.25126,-4.24584,-4.2381,-4.22865,-4.25025,-4.24711,-4.2417,-4.23402,-4.2246,-4.24533,-4.24221,-4.23682,-4.22923,-4.21985
189,374.167,-4.2029,-4.19975,-4.1944,-4.18681,-4.17749,-4.20024,-4.19711,-4.19178,-4.1842,-4.17492,-4.19693,-4.19382,-4.1885,-4.18096,-4.17171,-4.19293,-4.18984,-4.18453,-4.17705,-4.16782,-4.18821,-4.18513,-4.17985,-4.17246,-4.16326
190,385.179,-4.14589,-4.1428,-4.13756,-4.13021,-4.12108,-4.14334,-4.14027,-4.13504,-4.1277,-4.11861,-4.14017,-4.13712,-4.1319,-4.1246,-4.11554,-4.13632,-4.13329,-4.12809,-4.12084,-4.11181,-4.13179,-4.12878,-4.12361,-4.11644,-4.10744
191,396.513,-4.08962,-4.0866,-4.08151,-4.07439,-4.06545,-4.08718,-4.08418,-4.0791,-4.07199,-4.06311,-4.08413,-4.08115,-4.07609,-4.06901,-4.06019,-4.08045,-4.07748,-4.07244,-4.06541,-4.05661,-4.0761,-4.07315,-4.06815,-4.06119,-4.0524
192,408.179,-4.03411,-4.03118,-4.02628,-4.01936,-4.01122,-4.03177,-4.02885,-4.02397,-4.01705,-4.00898,-4.02885,-4.02595,-4.02108,-4.01419,-4.00619,-4.02532,-4.02243,-4.01759,-4.01074,-4.00282,-4.02116,-4.01829,-4.01348,-4.00669,-3.99887
193,420.188,-3.97939,-3.97658,-3.97186,-3.96535,-3.95847,-3.97715,-3.97435,-3.96965,-3.96314,-3.95631,-3.97436,-3.97157,-3.96688,-3.96039,-3.95363,-3.97097,-3.96821,-3.96354,-3.9571,-3.95039,-3.96699,-3.96424,-3.9596,-3.95325,-3.94658
194,432.548,-3.92553,-3.92286,-3.91834,-3.91305,-3.90596,-3.92339,-3.92073,-3.91622,-3.91096,-3.90388,-3.92071,-3.91808,-3.91357,-3.90836,-3.90129,-3.91747,-3.91486,-3.91036,-3.90522,-3.89816,-3.91366,-3.91106,-3.90658,-3.90154,-3.89448
195,445.271,-3.87258,-3.87004,-3.86635,-3.86157,-3.85369,-3.87053,-3.86801,-3.86434,-3.85956,-3.85169,-3.86798,-3.86546,-3.86184,-3.85705,-3.8492,-3.86489,-3.86238,-3.85876,-3.85402,-3.84619,-3.86124,-3.85876,-3.85521,-3.85046,-3.84264
196,458.366,-3.82062,-3.81852,-3.81585,-3.81027,-3.80155,-3.81867,-3.81656,-3.81392,-3.80833,-3.79962,-3.81623,-3.81413,-3.81152,-3.80592,-3.79722,-3.81328,-3.81118,-3.80861,-3.80299,-3.79432,-3.8098,-3.80771,-3.8052,-3.79959,-3.7909
197,471.845,-3.76974,-3.76879,-3.76562,-3.75901,-3.75086,-3.76786,-3.76695,-3.76377,-3.7572,-3.74905,-3.76552,-3.76465,-3.76146,-3.75494,-3.74681,-3.76268,-3.76188,-3.75865,-3.75222,-3.7441,-3.75935,-3.75862,-3.75535,-3.74905,-3.74093
198,485.719,-3.7223,-3.72132,-3.71785,-3.71142,-3.70203,-3.72057,-3.7196,-3.7161,-3.70967,-3.70028,-3.71842,-3.71745,-3.71394,-3.70751,-3.69809,-3.71584,-3.71487,-3.71133,-3.70489,-3.69545,-3.71282,-3.71185,-3.70827,-3.70181,-3.69234
199,500,-3.67747,-3.67523,-3.6704,-3.66259,-3.65183,-3.67579,-3.67355,-3.66871,-3.66089,-3.65013,-3.6737,-3.67146,-3.6666,-3.65878,-3.64801,-3.67118,-3.66893,-3.66405,-3.65623,-3.64544,-3.66826,-3.66597,-3.66105,-3.65323,-3.64242
