gridnumber,capital,VF[0 0],VF[0 1],VF[0 2],VF[0 3],VF[0 4],VF[1 0],VF[1 1],VF[1 2],VF[1 3],VF[1 4],VF[2 0],VF[2 1],VF[2 2],VF[2 3],VF[2 4],VF[3 0],VF[3 1],VF[3 2],VF[3 3],VF[3 4],VF[4 0],VF[4 1],VF[4 2],VF[4 3],VF[4 4]
290,43.5689,-2.73796,-2.73626,-2.73318,-2.72873,-2.72302,-2.72355,-2.72193,-2.7189,-2.71454,-2.70891,-2.70693,-2.70536,-2.70243,-2.69815,-2.6926,-2.68843,-2.68695,-2.6841,-2.67993,-2.6745,-2.66856,-2.6672,-2.66445,-2.6604,-2.65509
291,44.0922,-2.72583,-2.72414,-2.72106,-2.71663,-2.71093,-2.71162,-2.71,-2.70698,-2.70263,-2.69701,-2.69522,-2.69366,-2.69073,-2.68646,-2.68093,-2.67697,-2.6755,-2.67265,-2.66849,-2.66308,-2.65738,-2.65601,-2.65327,-2.64923,-2.64393
292,44.6215,-2.71373,-2.71204,-2.70897,-2.70455,-2.69888,-2.69972,-2.6981,-2.69509,-2.69075,-2.68515,-2.68355,-2.68199,-2.67906,-2.6748,-2.66929,-2.66554,-2.66408,-2.66122,-2.65708,-2.65168,-2.64621,-2.64484,-2.64211,-2.63807,-2.63279
293,45.157,-2.70167,-2.69998,-2.69692,-2.69251,-2.68686,-2.68785,-2.68624,-2.68323,-2.67891,-2.67333,-2.6719,-2.67034,-2.66742,-2.66317,-2.65768,-2.65414,-2.65268,-2.64983,-2.64569,-2.64031,-2.63506,-2.6337,-2.63097,-2.62694,-2.62167
294,45.6987,-2.68964,-2.68796,-2.6849,-2.68051,-2.67488,-2.67601,-2.6744,-2.6714,-2.66709,-2.66153,-2.66028,-2.65873,-2.65581,-2.65157,-2.6461,-2.64276,-2.6413,-2.63846,-2.63433,-2.62896,-2.62394,-2.62257,-2.61985,-2.61583,-2.61058
295,46.2467,-2.67764,-2.67596,-2.67291,-2.66854,-2.66292,-2.66421,-2.66259,-2.65961,-2.65531,-2.64976,-2.64869,-2.64714,-2.64423,-2.64,-2.63455,-2.6314,-2.62995,-2.62711,-2.62299,-2.61764,-2.61284,-2.61147,-2.60876,-2.60475,-2.5995
296,46.801,-2.66568,-2.664,-2.66096,-2.6566,-2.651,-2.65243,-2.65082,-2.64784,-2.64355,-2.63803,-2.63713,-2.63558,-2.63267,-2.62846,-2.62303,-2.62007,-2.61862,-2.61579,-2.61168,-2.60635,-2.60177,-2.60039,-2.59768,-2.59368,-2.58845
297,47.3617,-2.65375,-2.65207,-2.64904,-2.6447,-2.63912,-2.64069,-2.63907,-2.63611,-2.63183,-2.62632,-2.62559,-2.62405,-2.62115,-2.61695,-2.61153,-2.60877,-2.60732,-2.6045,-2.6004,-2.59508,-2.59071,-2.58934,-2.58663,-2.58263,-2.57742
298,47.9289,-2.64185,-2.64018,-2.63715,-2.63283,-2.62726,-2.62897,-2.62736,-2.6244,-2.62014,-2.61465,-2.61409,-2.61255,-2.60965,-2.60547,-2.60007,-2.59749,-2.59604,-2.59323,-2.58914,-2.58384,-2.57968,-2.5783,-2.5756,-2.57161,-2.56641
299,48.5027,-2.62999,-2.62832,-2.6253,-2.62099,-2.61545,-2.61729,-2.61568,-2.61273,-2.60848,-2.60301,-2.60261,-2.60107,-2.59818,-2.59402,-2.58863,-2.58625,-2.58479,-2.58199,-2.57791,-2.57262,-2.56867,-2.56729,-2.5646,-2.56061,-2.55543
300,49.0832,-2.61815,-2.61649,-2.61348,-2.60918,-2.60366,-2.60564,-2.60402,-2.60109,-2.59685,-2.5914,-2.59116,-2.58963,-2.58674,-2.58259,-2.57722,-2.57502,-2.57357,-2.57078,-2.56671,-2.56143,-2.55768,-2.5563,-2.55361,-2.54964,-2.54447
301,49.6704,-2.60635,-2.6047,-2.60169,-2.59741,-2.5919,-2.59402,-2.5924,-2.58948,-2.58525,-2.57982,-2.57974,-2.57821,-2.57533,-2.57119,-2.56584,-2.56383,-2.56237,-2.55959,-2.55553,-2.55026,-2.54672,-2.54534,-2.54266,-2.5387,-2.53354
302,50.2644,-2.59459,-2.59294,-2.58994,-2.58567,-2.58018,-2.58243,-2.58082,-2.5779,-2.57369,-2.56827,-2.56835,-2.56682,-2.56395,-2.55983,-2.55448,-2.55266,-2.5512,-2.54842,-2.54437,-2.53912,-2.53578,-2.5344,-2.53172,-2.52777,-2.52263
303,50.8652,-2.58286,-2.58121,-2.57822,-2.57397,-2.5685,-2.57087,-2.56926,-2.56635,-2.56215,-2.55675,-2.55699,-2.55546,-2.5526,-2.54849,-2.54316,-2.54151,-2.54005,-2.53729,-2.53325,-2.52801,-2.52486,-2.52349,-2.52081,-2.51687,-2.51174
304,51.473,-2.57116,-2.56952,-2.56654,-2.5623,-2.55685,-2.55934,-2.55774,-2.55483,-2.55065,-2.54526,-2.54566,-2.54413,-2.54127,-2.53718,-2.53187,-2.53039,-2.52893,-2.52617,-2.52215,-2.51693,-2.51397,-2.5126,-2.50993,-2.50599,-2.50088
305,52.0879,-2.55949,-2.55786,-2.55489,-2.55067,-2.54523,-2.54784,-2.54625,-2.54335,-2.53918,-2.53381,-2.53435,-2.53283,-2.52998,-2.52589,-2.5206,-2.5193,-2.51784,-2.51509,-2.51107,-2.50587,-2.50311,-2.50174,-2.49906,-2.49514,-2.49005
306,52.7099,-2.54786,-2.54624,-2.54327,-2.53907,-2.53365,-2.53638,-2.53479,-2.5319,-2.52773,-2.52238,-2.52307,-2.52155,-2.51872,-2.51464,-2.50937,-2.50824,-2.50677,-2.50403,-2.50003,-2.49484,-2.49227,-2.49089,-2.48823,-2.48432,-2.47924
307,53.3391,-2.53627,-2.53464,-2.53169,-2.5275,-2.5221,-2.52494,-2.52336,-2.52048,-2.51633,-2.51099,-2.51183,-2.51031,-2.50748,-2.50342,-2.49816,-2.4972,-2.49574,-2.493,-2.48901,-2.48383,-2.48145,-2.48008,-2.47741,-2.47352,-2.46845
308,53.9756,-2.52471,-2.52309,-2.52015,-2.51597,-2.51059,-2.51354,-2.51196,-2.50909,-2.50495,-2.49963,-2.50061,-2.4991,-2.49628,-2.49222,-2.48698,-2.48619,-2.48473,-2.482,-2.47801,-2.47286,-2.47065,-2.46928,-2.46662,-2.46274,-2.45769
309,54.6194,-2.51318,-2.51157,-2.50864,-2.50447,-2.49911,-2.50217,-2.5006,-2.49773,-2.49361,-2.48831,-2.48942,-2.48792,-2.4851,-2.48106,-2.47583,-2.4752,-2.47374,-2.47102,-2.46705,-2.46191,-2.45988,-2.45851,-2.45586,-2.45199,-2.44695
310,55.2707,-2.50169,-2.50008,-2.49716,-2.49301,-2.48767,-2.49084,-2.48927,-2.48641,-2.4823,-2.47702,-2.47826,-2.47676,-2.47396,-2.46993,-2.46472,-2.46424,-2.46279,-2.46007,-2.45611,-2.45099,-2.44913,-2.44777,-2.44512,-2.44126,-2.43624
311,55.9296,-2.49024,-2.48863,-2.48572,-2.48158,-2.47626,-2.47954,-2.47797,-2.47512,-2.47103,-2.46577,-2.46714,-2.46564,-2.46284,-2.45882,-2.45363,-2.45331,-2.45186,-2.44915,-2.4452,-2.44009,-2.43841,-2.43705,-2.4344,-2.43056,-2.42555
312,56.5961,-2.47881,-2.47721,-2.47431,-2.47019,-2.46489,-2.46827,-2.46671,-2.46387,-2.45978,-2.45455,-2.45604,-2.45454,-2.45176,-2.44775,-2.44258,-2.44241,-2.44097,-2.43825,-2.43432,-2.42923,-2.42771,-2.42635,-2.42371,-2.41988,-2.41488
313,57.2703,-2.46743,-2.46583,-2.46294,-2.45883,-2.45355,-2.45703,-2.45548,-2.45264,-2.44858,-2.44336,-2.44498,-2.44348,-2.44071,-2.43671,-2.43155,-2.43153,-2.43009,-2.42739,-2.42346,-2.41839,-2.41704,-2.41568,-2.41305,-2.40923,-2.40424
314,57.9523,-2.45607,-2.45448,-2.4516,-2.44751,-2.44224,-2.44583,-2.44428,-2.44145,-2.4374,-2.4322,-2.43395,-2.43245,-2.42968,-2.4257,-2.42056,-2.42069,-2.41925,-2.41655,-2.41264,-2.40758,-2.40639,-2.40504,-2.40242,-2.3986,-2.39363
315,58.6423,-2.44476,-2.44317,-2.4403,-2.43622,-2.43097,-2.43466,-2.43311,-2.43029,-2.42625,-2.42107,-2.42294,-2.42145,-2.41869,-2.41472,-2.4096,-2.40987,-2.40844,-2.40574,-2.40184,-2.3968,-2.39577,-2.39442,-2.3918,-2.38799,-2.38304
316,59.3402,-2.43347,-2.43189,-2.42902,-2.42496,-2.41974,-2.42352,-2.42197,-2.41916,-2.41514,-2.40998,-2.41197,-2.41048,-2.40773,-2.40377,-2.39867,-2.39908,-2.39765,-2.39496,-2.39108,-2.38605,-2.38517,-2.38382,-2.38122,-2.37741,-2.37248
317,60.0462,-2.42222,-2.42064,-2.41779,-2.41374,-2.40853,-2.41242,-2.41087,-2.40807,-2.40406,-2.39892,-2.40103,-2.39954,-2.3968,-2.39286,-2.38777,-2.38832,-2.38689,-2.38421,-2.38034,-2.37533,-2.3746,-2.37326,-2.37065,-2.36686,-2.36194
318,60.7604,-2.41101,-2.40943,-2.40659,-2.40255,-2.39737,-2.40134,-2.3998,-2.39701,-2.39302,-2.38789,-2.39012,-2.38863,-2.3859,-2.38197,-2.3769,-2.37758,-2.37616,-2.37349,-2.36963,-2.36464,-2.36406,-2.36271,-2.36012,-2.35634,-2.35143
319,61.4828,-2.39983,-2.39825,-2.39542,-2.3914,-2.38623,-2.3903,-2.38876,-2.38598,-2.382,-2.37689,-2.37924,-2.37775,-2.37503,-2.37111,-2.36606,-2.36688,-2.36546,-2.36279,-2.35895,-2.35397,-2.35355,-2.3522,-2.34961,-2.34584,-2.34095
320,62.2137,-2.38868,-2.38711,-2.38429,-2.38028,-2.37514,-2.37929,-2.37776,-2.37498,-2.37102,-2.36593,-2.36839,-2.3669,-2.36419,-2.36028,-2.35525,-2.3562,-2.35479,-2.35212,-2.3483,-2.34334,-2.34306,-2.34171,-2.33913,-2.33537,-2.3305
321,62.9529,-2.37757,-2.37601,-2.3732,-2.3692,-2.36407,-2.36832,-2.36679,-2.36402,-2.36007,-2.355,-2.35757,-2.35608,-2.35339,-2.34949,-2.34448,-2.34556,-2.34414,-2.34149,-2.33767,-2.33273,-2.3326,-2.33124,-2.32868,-2.32493,-2.32007
322,63.7008,-2.3665,-2.36493,-2.36213,-2.35815,-2.35304,-2.35737,-2.35585,-2.35309,-2.34916,-2.3441,-2.34678,-2.3453,-2.34261,-2.33872,-2.33373,-2.33494,-2.33352,-2.33088,-2.32708,-2.32215,-2.32216,-2.32081,-2.31825,-2.31451,-2.30967
323,64.4573,-2.35546,-2.3539,-2.35111,-2.34714,-2.34205,-2.34646,-2.34495,-2.34219,-2.33827,-2.33324,-2.33603,-2.33455,-2.33186,-2.32799,-2.32301,-2.32435,-2.32294,-2.3203,-2.31651,-2.3116,-2.31175,-2.3104,-2.30785,-2.30412,-2.2993
324,65.2226,-2.34445,-2.34289,-2.34012,-2.33616,-2.33109,-2.33559,-2.33407,-2.33133,-2.32742,-2.32241,-2.3253,-2.32383,-2.32115,-2.31729,-2.31233,-2.31379,-2.31238,-2.30975,-2.30597,-2.30108,-2.30137,-2.30002,-2.29747,-2.29376,-2.28895
325,65.9968,-2.33348,-2.33193,-2.32916,-2.32522,-2.32016,-2.32474,-2.32323,-2.3205,-2.31661,-2.31161,-2.3146,-2.31314,-2.31046,-2.30662,-2.30168,-2.30326,-2.30185,-2.29923,-2.29546,-2.29058,-2.29101,-2.28966,-2.28713,-2.28342,-2.27863
326,66.7799,-2.32254,-2.321,-2.31824,-2.31432,-2.30928,-2.31393,-2.31243,-2.3097,-2.30583,-2.30084,-2.30394,-2.30248,-2.29981,-2.29598,-2.29105,-2.29275,-2.29135,-2.28874,-2.28498,-2.28012,-2.28069,-2.27934,-2.27681,-2.27311,-2.26833
327,67.5721,-2.31164,-2.3101,-2.30735,-2.30344,-2.29842,-2.30315,-2.30166,-2.29894,-2.29508,-2.29011,-2.29331,-2.29185,-2.28919,-2.28537,-2.28047,-2.28228,-2.28088,-2.27828,-2.27453,-2.26969,-2.27038,-2.26904,-2.26651,-2.26283,-2.25807
328,68.3735,-2.30077,-2.29924,-2.2965,-2.29261,-2.28761,-2.29241,-2.29092,-2.28821,-2.28436,-2.27942,-2.28271,-2.28125,-2.27861,-2.2748,-2.26991,-2.27184,-2.27044,-2.26784,-2.26411,-2.25929,-2.26011,-2.25876,-2.25624,-2.25257,-2.24783
329,69.1841,-2.28994,-2.28841,-2.28569,-2.28181,-2.27683,-2.2817,-2.28021,-2.27752,-2.27368,-2.26875,-2.27214,-2.27069,-2.26805,-2.26425,-2.25938,-2.26142,-2.26003,-2.25744,-2.25372,-2.24891,-2.24986,-2.24852,-2.24601,-2.24235,-2.23762
330,70.0042,-2.27915,-2.27762,-2.27491,-2.27105,-2.26609,-2.27102,-2.26954,-2.26686,-2.26304,-2.25813,-2.2616,-2.26015,-2.25752,-2.25374,-2.24889,-2.25104,-2.24965,-2.24707,-2.24336,-2.23857,-2.23964,-2.2383,-2.23579,-2.23215,-2.22744
331,70.8337,-2.26839,-2.26687,-2.26417,-2.26032,-2.25538,-2.26038,-2.2589,-2.25623,-2.25243,-2.24753,-2.25109,-2.24965,-2.24703,-2.24326,-2.23843,-2.24069,-2.23929,-2.23673,-2.23303,-2.22826,-2.22945,-2.22812,-2.22561,-2.22198,-2.21729
332,71.6729,-2.25767,-2.25615,-2.25346,-2.24962,-2.2447,-2.24977,-2.2483,-2.24564,-2.24185,-2.23697,-2.24062,-2.23918,-2.23657,-2.23282,-2.228,-2.23036,-2.22897,-2.22642,-2.22273,-2.21797,-2.21929,-2.21796,-2.21546,-2.21184,-2.20716
333,72.5218,-2.24698,-2.24547,-2.24279,-2.23897,-2.23406,-2.2392,-2.23773,-2.23508,-2.2313,-2.22645,-2.23018,-2.22875,-2.22614,-2.2224,-2.2176,-2.22007,-2.21868,-2.21613,-2.21246,-2.20772,-2.20915,-2.20782,-2.20533,-2.20172,-2.19706
334,73.3805,-2.23633,-2.23482,-2.23215,-2.22834,-2.22346,-2.22866,-2.2272,-2.22455,-2.22079,-2.21596,-2.21977,-2.21834,-2.21574,-2.21202,-2.20724,-2.2098,-2.20842,-2.20588,-2.20222,-2.19749,-2.19904,-2.19772,-2.19523,-2.19164,-2.18699
335,74.2492,-2.22571,-2.22421,-2.22155,-2.21775,-2.21289,-2.21815,-2.2167,-2.21406,-2.21032,-2.2055,-2.20939,-2.20797,-2.20538,-2.20167,-2.19691,-2.19957,-2.19819,-2.19566,-2.19201,-2.1873,-2.18896,-2.18764,-2.18516,-2.18158,-2.17694
336,75.1279,-2.21513,-2.21363,-2.21098,-2.2072,-2.20235,-2.20768,-2.20623,-2.2036,-2.19987,-2.19508,-2.19905,-2.19763,-2.19505,-2.19135,-2.18661,-2.18936,-2.18799,-2.18547,-2.18183,-2.17714,-2.1789,-2.17759,-2.17512,-2.17155,-2.16693
337,76.0168,-2.20459,-2.20309,-2.20045,-2.19668,-2.19186,-2.19725,-2.1958,-2.19318,-2.18946,-2.18468,-2.18874,-2.18732,-2.18475,-2.18107,-2.17634,-2.17919,-2.17782,-2.17531,-2.17168,-2.167,-2.16888,-2.16757,-2.1651,-2.16155,-2.15694
338,76.916,-2.19408,-2.19258,-2.18995,-2.1862,-2.18139,-2.18684,-2.1854,-2.18279,-2.17909,-2.17433,-2.17846,-2.17705,-2.17448,-2.17082,-2.16611,-2.16905,-2.16768,-2.16518,-2.16156,-2.15691,-2.15888,-2.15758,-2.15511,-2.15157,-2.14699
339,77.8256,-2.1836,-2.18211,-2.17949,-2.17575,-2.17096,-2.17648,-2.17503,-2.17243,-2.16875,-2.164,-2.16821,-2.1668,-2.16424,-2.1606,-2.15591,-2.15894,-2.15757,-2.15508,-2.15148,-2.14684,-2.14892,-2.14761,-2.14516,-2.14163,-2.13706
340,78.7458,-2.17316,-2.17168,-2.16906,-2.16534,-2.16057,-2.16614,-2.1647,-2.16211,-2.15844,-2.15372,-2.15799,-2.15659,-2.15404,-2.15041,-2.14574,-2.14886,-2.14749,-2.14501,-2.14142,-2.1368,-2.13898,-2.13768,-2.13523,-2.13172,-2.12716
341,79.6766,-2.16276,-2.16128,-2.15867,-2.15496,-2.15022,-2.15584,-2.1544,-2.15182,-2.14817,-2.14346,-2.14781,-2.14641,-2.14387,-2.14025,-2.1356,-2.13881,-2.13745,-2.13497,-2.1314,-2.12679,-2.12907,-2.12777,-2.12534,-2.12183,-2.11729
342,80.6182,-2.15239,-2.15092,-2.14832,-2.14462,-2.1399,-2.14558,-2.14414,-2.14157,-2.13793,-2.13324,-2.13766,-2.13627,-2.13373,-2.13013,-2.12549,-2.12879,-2.12743,-2.12496,-2.1214,-2.11681,-2.11919,-2.1179,-2.11547,-2.11198,-2.10746
343,81.5708,-2.14205,-2.14059,-2.138,-2.13432,-2.12961,-2.13534,-2.13391,-2.13135,-2.12772,-2.12305,-2.12755,-2.12615,-2.12363,-2.12004,-2.11542,-2.11881,-2.11745,-2.11499,-2.11144,-2.10687,-2.10934,-2.10805,-2.10563,-2.10215,-2.09764
344,82.5343,-2.13176,-2.13029,-2.12772,-2.12405,-2.11936,-2.12514,-2.12372,-2.12117,-2.11755,-2.1129,-2.11746,-2.11607,-2.11356,-2.10998,-2.10538,-2.10885,-2.1075,-2.10504,-2.1015,-2.09695,-2.09952,-2.09823,-2.09582,-2.09235,-2.08786
345,83.509,-2.12149,-2.12004,-2.11747,-2.11382,-2.10915,-2.11498,-2.11356,-2.11102,-2.10741,-2.10278,-2.10741,-2.10603,-2.10352,-2.09995,-2.09538,-2.09892,-2.09758,-2.09513,-2.0916,-2.08707,-2.08973,-2.08844,-2.08604,-2.08258,-2.07811
346,84.495,-2.11127,-2.10982,-2.10726,-2.10362,-2.09897,-2.10485,-2.10343,-2.1009,-2.09731,-2.0927,-2.09739,-2.09601,-2.09351,-2.08996,-2.0854,-2.08903,-2.08768,-2.08524,-2.08173,-2.07722,-2.07997,-2.07868,-2.07629,-2.07284,-2.06839
347,85.4925,-2.10107,-2.09963,-2.09708,-2.09346,-2.08883,-2.09475,-2.09334,-2.09082,-2.08724,-2.08265,-2.0874,-2.08603,-2.08354,-2.08,-2.07546,-2.07916,-2.07783,-2.07539,-2.07189,-2.06739,-2.07023,-2.06895,-2.06657,-2.06313,-2.05869
348,86.5014,-2.09092,-2.08948,-2.08694,-2.08333,-2.07872,-2.08469,-2.08328,-2.08077,-2.07721,-2.07263,-2.07745,-2.07608,-2.0736,-2.07008,-2.06555,-2.06933,-2.068,-2.06557,-2.06208,-2.0576,-2.06053,-2.05925,-2.05687,-2.05345,-2.04903
349,87.5221,-2.0808,-2.07937,-2.07684,-2.07324,-2.06865,-2.07466,-2.07326,-2.07076,-2.06721,-2.06265,-2.06753,-2.06616,-2.06369,-2.06018,-2.05568,-2.05953,-2.0582,-2.05578,-2.0523,-2.04785,-2.05086,-2.04958,-2.04721,-2.0438,-2.03939
350,88.5546,-2.07071,-2.06929,-2.06677,-2.06319,-2.05862,-2.06467,-2.06327,-2.06078,-2.05725,-2.05271,-2.05764,-2.05628,-2.05382,-2.05032,-2.04584,-2.04976,-2.04843,-2.04602,-2.04256,-2.03812,-2.04122,-2.03994,-2.03758,-2.03418,-2.02979
351,89.5991,-2.06067,-2.05925,-2.05674,-2.05317,-2.04862,-2.05471,-2.05331,-2.05084,-2.04732,-2.04279,-2.04778,-2.04643,-2.04398,-2.0405,-2.03603,-2.04002,-2.0387,-2.03629,-2.03285,-2.02842,-2.0316,-2.03033,-2.02797,-2.02459,-2.02021
352,90.6556,-2.05065,-2.04924,-2.04674,-2.04319,-2.03866,-2.04479,-2.0434,-2.04093,-2.03742,-2.03292,-2.03796,-2.03661,-2.03417,-2.03071,-2.02625,-2.03032,-2.029,-2.0266,-2.02316,-2.01876,-2.02202,-2.02074,-2.0184,-2.01503,-2.01067
353,91.7245,-2.04068,-2.03927,-2.03678,-2.03324,-2.02873,-2.0349,-2.03351,-2.03106,-2.02756,-2.02307,-2.02817,-2.02683,-2.0244,-2.02094,-2.0165,-2.02064,-2.01932,-2.01693,-2.01352,-2.00913,-2.01247,-2.01119,-2.00886,-2.0055,-2.00115
354,92.8056,-2.03073,-2.02933,-2.02685,-2.02333,-2.01884,-2.02504,-2.02366,-2.02122,-2.01773,-2.01327,-2.01841,-2.01708,-2.01466,-2.01122,-2.00679,-2.01099,-2.00968,-2.0073,-2.0039,-1.99953,-2.00294,-2.00167,-1.99934,-1.99599,-1.99167
355,93.8993,-2.02083,-2.01943,-2.01696,-2.01346,-2.00899,-2.01522,-2.01385,-2.01141,-2.00794,-2.00349,-2.00869,-2.00736,-2.00495,-2.00152,-1.99712,-2.00138,-2.00007,-1.9977,-1.99431,-1.98996,-1.99345,-1.99218,-1.98986,-1.98652,-1.98221
356,95.0057,-2.01096,-2.00957,-2.0071,-2.00362,-1.99917,-2.00544,-2.00406,-2.00164,-1.99818,-1.99375,-1.999,-1.99767,-1.99527,-1.99186,-1.98747,-1.9918,-1.9905,-1.98813,-1.98476,-1.98042,-1.98398,-1.98272,-1.98041,-1.97708,-1.97279
357,96.1249,-2.00113,-1.99974,-1.99729,-1.99382,-1.98938,-1.99569,-1.99432,-1.9919,-1.98846,-1.98405,-1.98935,-1.98802,-1.98563,-1.98223,-1.97786,-1.98225,-1.98095,-1.97859,-1.97524,-1.97091,-1.97455,-1.97328,-1.97099,-1.96767,-1.96339
358,97.2571,-1.99133,-1.98995,-1.9875,-1.98405,-1.97964,-1.98597,-1.98461,-1.9822,-1.97877,-1.97438,-1.97973,-1.9784,-1.97602,-1.97264,-1.96828,-1.97273,-1.97144,-1.96909,-1.96575,-1.96144,-1.96514,-1.96388,-1.96159,-1.95829,-1.95403
359,98.4024,-1.98157,-1.98019,-1.97776,-1.97432,-1.96992,-1.97629,-1.97493,-1.97254,-1.96912,-1.96475,-1.97014,-1.96882,-1.96645,-1.96307,-1.95874,-1.96324,-1.96196,-1.95962,-1.95629,-1.952,-1.95577,-1.95452,-1.95223,-1.94894,-1.94469
360,99.5609,-1.97184,-1.97047,-1.96805,-1.96462,-1.96025,-1.96664,-1.96529,-1.9629,-1.9595,-1.95515,-1.96058,-1.95927,-1.9569,-1.95355,-1.94923,-1.95379,-1.95251,-1.95017,-1.94686,-1.94259,-1.94643,-1.94518,-1.9429,-1.93962,-1.93539
361,100.733,-1.96216,-1.96079,-1.95837,-1.95497,-1.95061,-1.95703,-1.95569,-1.95331,-1.94992,-1.94558,-1.95106,-1.94975,-1.9474,-1.94405,-1.93975,-1.94437,-1.94309,-1.94077,-1.93746,-1.93321,-1.93711,-1.93587,-1.9336,-1.93033,-1.92612
362,101.918,-1.9525,-1.95114,-1.94873,-1.94534,-1.941,-1.94745,-1.94611,-1.94374,-1.94037,-1.93606,-1.94157,-1.94026,-1.93792,-1.93459,-1.93031,-1.93498,-1.93371,-1.93139,-1.9281,-1.92387,-1.92783,-1.92659,-1.92433,-1.92107,-1.91688
363,103.118,-1.94288,-1.94153,-1.93913,-1.93575,-1.93143,-1.93791,-1.93658,-1.93422,-1.93086,-1.92656,-1.93212,-1.93081,-1.92848,-1.92517,-1.9209,-1.92562,-1.92435,-1.92205,-1.91877,-1.91455,-1.91858,-1.91734,-1.91509,-1.91184,-1.90767
364,104.331,-1.9333,-1.93195,-1.92956,-1.9262,-1.9219,-1.92841,-1.92708,-1.92472,-1.92138,-1.9171,-1.9227,-1.9214,-1.91908,-1.91577,-1.91153,-1.91629,-1.91503,-1.91273,-1.90947,-1.90527,-1.90936,-1.90813,-1.90588,-1.90264,-1.89849
365,105.558,-1.92376,-1.92241,-1.92003,-1.91668,-1.9124,-1.91893,-1.91761,-1.91526,-1.91193,-1.90768,-1.91331,-1.91202,-1.90971,-1.90641,-1.90218,-1.907,-1.90574,-1.90346,-1.90021,-1.89602,-1.90017,-1.89894,-1.8967,-1.89348,-1.88934
366,106.8,-1.91424,-1.91291,-1.91054,-1.9072,-1.90294,-1.9095,-1.90817,-1.90584,-1.90252,-1.89828,-1.90396,-1.90267,-1.90037,-1.89709,-1.89288,-1.89774,-1.89649,-1.89421,-1.89097,-1.88681,-1.89101,-1.88978,-1.88755,-1.88435,-1.88022
367,108.055,-1.90477,-1.90344,-1.90107,-1.89776,-1.89351,-1.90009,-1.89878,-1.89645,-1.89315,-1.88893,-1.89464,-1.89335,-1.89106,-1.88779,-1.8836,-1.88851,-1.88726,-1.885,-1.88177,-1.87762,-1.88188,-1.88066,-1.87843,-1.87524,-1.87114
368,109.326,-1.89533,-1.894,-1.89165,-1.88835,-1.88412,-1.89072,-1.88941,-1.88709,-1.88381,-1.87961,-1.88535,-1.88407,-1.88179,-1.87853,-1.87436,-1.87932,-1.87807,-1.87581,-1.8726,-1.86847,-1.87278,-1.87157,-1.86935,-1.86617,-1.86208
369,110.611,-1.88593,-1.8846,-1.88226,-1.87897,-1.87476,-1.88139,-1.88009,-1.87777,-1.8745,-1.87032,-1.8761,-1.87482,-1.87255,-1.8693,-1.86515,-1.87015,-1.86891,-1.86666,-1.86346,-1.85935,-1.86372,-1.86251,-1.86029,-1.85713,-1.85306
370,111.911,-1.87656,-1.87524,-1.87291,-1.86963,-1.86544,-1.87209,-1.87079,-1.86849,-1.86523,-1.86107,-1.86688,-1.8656,-1.86334,-1.86011,-1.85597,-1.86102,-1.85978,-1.85755,-1.85436,-1.85026,-1.85468,-1.85348,-1.85127,-1.84812,-1.84407
371,113.226,-1.86722,-1.86591,-1.86359,-1.86033,-1.85616,-1.86283,-1.86153,-1.85924,-1.85599,-1.85185,-1.8577,-1.85642,-1.85417,-1.85095,-1.84683,-1.85192,-1.85069,-1.84846,-1.84529,-1.84121,-1.84568,-1.84448,-1.84228,-1.83914,-1.83511
372,114.556,-1.85793,-1.85662,-1.85431,-1.85106,-1.84691,-1.8536,-1.85231,-1.85002,-1.84679,-1.84267,-1.84854,-1.84727,-1.84503,-1.84182,-1.83772,-1.84286,-1.84163,-1.83941,-1.83625,-1.83218,-1.83671,-1.83551,-1.83331,-1.83019,-1.82617
373,115.902,-1.84867,-1.84736,-1.84506,-1.84183,-1.8377,-1.8444,-1.84312,-1.84084,-1.83762,-1.83352,-1.83943,-1.83816,-1.83592,-1.83273,-1.82865,-1.83383,-1.8326,-1.83039,-1.82724,-1.82319,-1.82777,-1.82657,-1.82438,-1.82128,-1.81727
374,117.263,-1.83944,-1.83814,-1.83585,-1.83264,-1.82852,-1.83524,-1.83396,-1.8317,-1.82849,-1.8244,-1.83034,-1.82908,-1.82685,-1.82367,-1.81961,-1.82483,-1.8236,-1.8214,-1.81826,-1.81423,-1.81885,-1.81766,-1.81548,-1.81239,-1.8084
375,118.64,-1.83025,-1.82896,-1.82668,-1.82348,-1.81938,-1.82611,-1.82484,-1.82258,-1.81939,-1.81532,-1.82129,-1.82003,-1.81781,-1.81465,-1.8106,-1.81586,-1.81464,-1.81244,-1.80932,-1.8053,-1.80997,-1.80879,-1.80662,-1.80353,-1.79957
376,120.033,-1.82109,-1.81981,-1.81754,-1.81435,-1.81027,-1.81702,-1.81575,-1.81351,-1.81033,-1.80628,-1.81227,-1.81102,-1.80881,-1.80565,-1.80163,-1.80692,-1.8057,-1.80352,-1.80041,-1.79641,-1.80113,-1.79994,-1.79778,-1.79471,-1.79076
377,121.442,-1.81197,-1.8107,-1.80843,-1.80526,-1.8012,-1.80797,-1.8067,-1.80446,-1.8013,-1.79727,-1.80329,-1.80204,-1.79984,-1.7967,-1.79269,-1.79802,-1.7968,-1.79463,-1.79153,-1.78755,-1.79231,-1.79113,-1.78898,-1.78592,-1.78198
