gridnumber,capital,dist[0],dist[1],dist[2],dist[3],dist[4],dist[5],dist[6],dist[7],dist[8],dist[9],dist[10],dist[11],dist[12],dist[13],dist[14],dist[15],dist[16],dist[17],dist[18],dist[19],dist[20],dist[21],dist[22],dist[23],dist[24],dist[25],dist[26],dist[27],dist[28],dist[29],dist[30],dist[31],dist[32],dist[33],dist[34],dist[35],dist[36],dist[37],dist[38],dist[39],dist[40],dist[41],dist[42],dist[43],dist[44],dist[45],dist[46],dist[47],dist[48]
134,4.30207,3.48934e-017,9.41579e-016,9.53632e-015,3.59206e-014,5.051e-014,2.64604e-014,5.47959e-015,3.40623e-016,9.1914e-015,9.30897e-014,3.5064e-013,4.93053e-013,2.58292e-013,5.34886e-014,1.35923e-015,3.66771e-014,3.71459e-013,1.39916e-012,1.96742e-012,1.03066e-012,2.13434e-013,2.15385e-015,5.81184e-014,5.88609e-013,2.21708e-012,3.11752e-012,1.63314e-012,3.38198e-013,1.36011e-015,3.67002e-014,3.71687e-013,1.4e-012,1.96858e-012,1.03126e-012,2.13557e-013,3.41069e-016,9.20302e-015,9.32042e-014,3.51062e-013,4.93637e-013,2.58594e-013,5.35505e-014,3.49632e-017,9.43394e-016,9.55421e-015,3.59866e-014,5.06013e-014,2.65077e-014,5.48928e-015
135,4.35985,2.01918e-017,5.47159e-016,5.5574e-015,2.0974e-014,2.95325e-014,1.54857e-014,3.20913e-015,1.97113e-016,5.34133e-015,5.42506e-014,2.04744e-013,2.8829e-013,1.51167e-013,3.13267e-014,7.86578e-016,2.13144e-014,2.16484e-013,8.17015e-013,1.15039e-012,6.03217e-013,1.25005e-013,1.24645e-015,3.37755e-014,3.43045e-013,1.29466e-012,1.82293e-012,9.55863e-013,1.98084e-013,7.87124e-016,2.13288e-014,2.16627e-013,8.17549e-013,1.15114e-012,6.03604e-013,1.25085e-013,1.97388e-016,5.34859e-015,5.43228e-014,2.05013e-013,2.88664e-013,1.51362e-013,3.13668e-014,2.02347e-017,5.48292e-016,5.56868e-015,2.10159e-014,2.95909e-014,1.55161e-014,3.21539e-015
136,4.41818,1.1862e-017,3.24098e-016,3.31202e-015,1.25571e-014,1.77417e-014,9.32691e-015,1.93676e-015,1.15797e-016,3.16382e-015,3.23314e-014,1.2258e-013,1.7319e-013,9.10468e-014,1.89061e-014,4.62086e-016,1.26251e-014,1.29016e-013,4.89143e-013,6.91094e-013,3.63311e-013,7.54421e-014,7.32244e-016,2.00061e-014,2.04441e-013,7.75102e-013,1.09511e-012,5.75702e-013,1.19545e-013,4.62406e-016,1.26335e-014,1.29101e-013,4.89459e-013,6.91534e-013,3.6354e-013,7.54894e-014,1.15958e-016,3.16808e-015,3.23741e-014,1.22739e-013,1.73412e-013,9.11623e-014,1.89299e-014,1.18871e-017,3.24764e-016,3.31868e-015,1.2582e-014,1.77763e-014,9.34497e-015,1.94048e-015
137,4.47709,6.81265e-018,1.87639e-016,1.92919e-015,7.34801e-015,1.04181e-014,5.49133e-015,1.1427e-015,6.65075e-017,1.83179e-015,1.88331e-014,7.17326e-014,1.01703e-013,5.36071e-014,1.11551e-014,2.65406e-016,7.30991e-015,7.5155e-014,2.86253e-013,4.0585e-013,2.13921e-013,4.4515e-014,4.20589e-016,1.15839e-014,1.19097e-013,4.53618e-013,6.43137e-013,3.38994e-013,7.05412e-014,2.65607e-016,7.31532e-015,7.52099e-014,2.8646e-013,4.06141e-013,2.14074e-013,4.45466e-014,6.66083e-017,1.83451e-015,1.88608e-014,7.18369e-014,1.01849e-013,5.36841e-014,1.11711e-014,6.82841e-018,1.88065e-016,1.9335e-015,7.3643e-015,1.0441e-014,5.50335e-015,1.14519e-015
138,4.53658,3.9106e-018,1.084e-016,1.1196e-015,4.2786e-015,6.08095e-015,3.21099e-015,6.69112e-016,3.81766e-017,1.05822e-015,1.09297e-014,4.17682e-014,5.93628e-014,3.13459e-014,6.53189e-015,1.52348e-016,4.22292e-015,4.36157e-014,1.66677e-013,2.36888e-013,1.25086e-013,2.60655e-014,2.41425e-016,6.69198e-015,6.91165e-014,2.64127e-013,3.75386e-013,1.98218e-013,4.13047e-014,1.52462e-016,4.22601e-015,4.36471e-014,1.66795e-013,2.37055e-013,1.25173e-013,2.60836e-014,3.82342e-017,1.05978e-015,1.09455e-014,4.18277e-014,5.94466e-014,3.13898e-014,6.54099e-015,3.9196e-018,1.08643e-016,1.12207e-015,4.2879e-015,6.09405e-015,3.21786e-015,6.70533e-016
139,4.59665,2.24488e-018,6.27873e-017,6.5285e-016,2.50747e-015,3.57723e-015,1.89432e-015,3.95636e-016,2.19157e-017,6.12958e-016,6.37338e-015,2.44788e-014,3.49221e-014,1.84929e-014,3.86231e-015,8.74589e-017,2.44611e-015,2.54338e-014,9.76855e-014,1.3936e-013,7.37977e-014,1.54129e-014,1.38598e-016,3.87638e-015,4.03051e-014,1.54802e-013,2.20843e-013,1.16946e-013,2.44246e-014,8.75279e-017,2.448e-015,2.54532e-014,9.77591e-014,1.39464e-013,7.38525e-014,1.54243e-014,2.19505e-017,6.13911e-016,6.38314e-015,2.45158e-014,3.49745e-014,1.85205e-014,3.86805e-015,2.25031e-018,6.29362e-017,6.54375e-016,2.51326e-015,3.58543e-015,1.89863e-015,3.96532e-016
140,4.65731,1.21065e-018,3.40185e-017,3.5491e-016,1.36652e-015,1.95309e-015,1.03567e-015,2.16535e-016,1.18191e-017,3.32104e-016,3.46477e-015,1.33404e-014,1.90666e-014,1.01104e-014,2.11387e-015,4.71664e-017,1.32532e-015,1.38266e-014,5.32363e-014,7.6087e-014,4.03465e-014,8.43553e-015,7.4746e-017,2.10025e-015,2.19111e-014,8.43632e-014,1.20574e-013,6.39363e-014,1.33676e-014,4.72039e-017,1.32635e-015,1.38371e-014,5.32762e-014,7.61434e-014,4.03761e-014,8.44169e-015,1.1838e-017,3.32622e-016,3.47007e-015,1.33605e-014,1.9095e-014,1.01253e-014,2.11696e-015,1.21361e-018,3.40994e-017,3.55738e-016,1.36966e-015,1.95752e-015,1.038e-015,2.1702e-016
141,4.71856,6.69414e-019,1.89621e-017,1.99004e-016,7.69613e-016,1.10358e-015,5.8664e-016,1.22893e-016,6.53519e-018,1.85116e-016,1.94275e-015,7.5132e-015,1.07735e-014,5.72692e-015,1.1997e-015,2.608e-017,7.38737e-016,7.75281e-015,2.99823e-014,4.29926e-014,2.28537e-014,4.7875e-015,4.13298e-017,1.17069e-015,1.22859e-014,4.75127e-014,6.81297e-014,3.62159e-014,7.58665e-015,2.61008e-017,7.39311e-016,7.75871e-015,3.00047e-014,4.30244e-014,2.28705e-014,4.79099e-015,6.54565e-018,1.85405e-016,1.94572e-015,7.52451e-015,1.07895e-014,5.73537e-015,1.20146e-015,6.71049e-019,1.90072e-017,1.99468e-016,7.71381e-016,1.10609e-015,5.87961e-016,1.23167e-016
142,4.78041,3.51692e-019,9.99358e-018,1.05097e-016,4.07004e-016,5.84171e-016,3.10735e-016,6.51262e-017,3.43349e-018,9.75643e-017,1.02602e-015,3.97341e-015,5.703e-015,3.03356e-015,6.35795e-016,1.37023e-017,3.89355e-016,4.09458e-015,1.58567e-014,2.27589e-014,1.2106e-014,2.53725e-015,2.1715e-017,6.1703e-016,6.48884e-015,2.51287e-014,3.60667e-014,1.91847e-014,4.02084e-015,1.37138e-017,3.89674e-016,4.09788e-015,1.58694e-014,2.2777e-014,1.21155e-014,2.53924e-015,3.43927e-018,9.77251e-017,1.02769e-015,3.97979e-015,5.71208e-015,3.03836e-015,6.36796e-016,3.52594e-019,1.00187e-017,1.05357e-016,4.08001e-016,5.85589e-016,3.11485e-016,6.52825e-017
143,4.84286,1.89996e-019,5.43896e-018,5.75068e-017,2.23587e-016,3.21855e-016,1.71577e-016,3.60222e-017,1.8549e-018,5.30993e-017,5.61421e-016,2.1828e-015,3.14214e-015,1.67503e-015,3.51669e-016,7.40255e-018,2.11907e-016,2.24049e-015,8.71099e-015,1.25394e-014,6.68458e-015,1.40341e-015,1.17314e-017,3.35822e-016,3.55062e-015,1.38047e-014,1.98717e-014,1.05933e-014,2.22402e-015,7.40885e-018,2.12084e-016,2.24233e-015,8.71806e-015,1.25495e-014,6.68992e-015,1.40452e-015,1.85807e-018,5.31882e-017,5.62347e-016,2.18636e-015,3.14722e-015,1.67772e-015,3.52231e-016,1.90491e-019,5.45285e-018,5.76514e-017,2.24143e-016,3.22648e-016,1.71997e-016,3.61099e-017
144,4.90593,9.94647e-020,2.86593e-018,3.04456e-017,1.18787e-016,1.71439e-016,9.15688e-017,1.9254e-017,9.71089e-019,2.79804e-017,2.97242e-016,1.15972e-015,1.67375e-015,8.93985e-016,1.87977e-016,3.87555e-018,1.11667e-016,1.18626e-015,4.62832e-015,6.67974e-015,3.56777e-015,7.50189e-016,6.14205e-018,1.76971e-016,1.87999e-015,7.33497e-015,1.0586e-014,5.65419e-015,1.18889e-015,3.87908e-018,1.11767e-016,1.18732e-015,4.63242e-015,6.68562e-015,3.5709e-015,7.50845e-016,9.72864e-019,2.80309e-017,2.97774e-016,1.16179e-015,1.67671e-015,8.9556e-016,1.88307e-016,9.9742e-020,2.87382e-018,3.05287e-017,1.19109e-016,1.71901e-016,9.1815e-017,1.93057e-017
145,4.96961,5.12777e-020,1.48641e-018,1.58592e-017,6.20741e-017,8.97983e-017,4.8047e-017,1.01167e-017,5.0064e-019,1.45122e-017,1.54837e-016,6.0604e-016,8.76715e-016,4.69089e-016,9.87703e-017,1.99805e-018,5.79176e-017,6.17947e-016,2.41867e-015,3.49891e-015,1.8721e-015,3.94185e-016,3.16659e-018,9.17898e-017,9.7934e-016,3.83317e-015,5.54514e-015,2.96694e-015,6.2471e-016,1.99992e-018,5.79713e-017,6.18515e-016,2.42088e-015,3.5021e-015,1.8738e-015,3.94541e-016,5.01583e-019,1.45392e-017,1.55123e-016,6.07153e-016,8.78318e-016,4.69945e-016,9.89499e-017,5.14252e-020,1.49063e-018,1.59039e-017,6.2248e-017,9.00488e-017,4.81806e-017,1.01447e-017
146,5.03392,2.58283e-020,7.52701e-019,8.0618e-018,3.16431e-017,4.58706e-017,2.4581e-017,5.18199e-018,2.5217e-019,7.34882e-018,7.87092e-017,3.08938e-016,4.47843e-016,2.39989e-016,5.05925e-017,1.00641e-018,2.9329e-017,3.14125e-016,1.23295e-015,1.78731e-015,9.57777e-016,2.01911e-016,1.59501e-018,4.64817e-017,4.97835e-016,1.95402e-015,2.83257e-015,1.5179e-015,3.19992e-016,1.00736e-018,2.93563e-017,3.14415e-016,1.23408e-015,1.78894e-015,9.58648e-016,2.02094e-016,2.52648e-019,7.36258e-018,7.88552e-017,3.09507e-016,4.48663e-016,2.40427e-016,5.06846e-017,2.5903e-020,7.5485e-019,8.08461e-018,3.1732e-017,4.59988e-017,2.46495e-017,5.19638e-018
147,5.09886,1.27503e-020,3.73583e-019,4.0169e-018,1.58119e-017,2.29702e-017,1.23288e-017,2.60231e-018,1.24486e-019,3.6474e-018,3.92181e-017,1.54376e-016,2.24263e-016,1.20368e-016,2.54068e-017,4.96825e-019,1.45568e-017,1.56518e-016,6.16107e-016,8.95021e-016,4.80382e-016,1.01397e-016,7.87395e-019,2.30702e-017,2.48056e-016,9.76426e-016,1.41845e-015,7.61321e-016,1.60696e-016,4.97298e-019,1.45704e-017,1.56664e-016,6.16676e-016,8.95844e-016,4.80822e-016,1.0149e-016,1.24724e-019,3.65429e-018,3.92914e-017,1.54662e-016,2.24677e-016,1.20589e-016,2.54534e-017,1.27875e-020,3.74659e-019,4.02836e-018,1.58567e-017,2.30349e-017,1.23634e-017,2.60959e-018
148,5.16443,6.14849e-021,1.81178e-019,1.95619e-018,7.72394e-018,1.12463e-017,6.04653e-018,1.27801e-018,6.00296e-020,1.76888e-018,1.90987e-017,7.54099e-017,1.09799e-016,5.90329e-017,1.24773e-017,2.39578e-019,7.05956e-018,7.62218e-017,3.00956e-016,4.38199e-016,2.35595e-016,4.97957e-017,3.79694e-019,1.11882e-017,1.20798e-016,4.76962e-016,6.94465e-016,3.73374e-016,7.89168e-017,2.39804e-019,7.06611e-018,7.62918e-017,3.0123e-016,4.38596e-016,2.35808e-016,4.98404e-017,6.01432e-020,1.77218e-018,1.91339e-017,7.55479e-017,1.09999e-016,5.91397e-017,1.24998e-017,6.16624e-021,1.81693e-019,1.9617e-018,7.7455e-018,1.12775e-017,6.06323e-018,1.28152e-018
149,5.23065,2.94963e-021,8.73615e-020,9.46687e-019,3.74786e-018,5.46759e-018,2.94386e-018,6.22923e-019,2.87989e-020,8.52955e-019,9.24296e-018,3.6592e-017,5.33824e-017,2.87421e-017,6.08183e-018,1.14939e-019,3.40421e-018,3.68892e-017,1.4604e-016,2.13051e-016,1.14711e-016,2.42727e-017,1.82166e-019,5.39525e-018,5.84646e-017,2.31454e-016,3.37656e-016,1.818e-016,3.84688e-017,1.15054e-019,3.40755e-018,3.69251e-017,1.46181e-016,2.13256e-016,1.14821e-016,2.4296e-017,2.88564e-020,8.54637e-019,9.26102e-018,3.6663e-017,5.34855e-017,2.87974e-017,6.09351e-018,2.95861e-021,8.76242e-020,9.4951e-019,3.75896e-018,5.48371e-018,2.95251e-018,6.24748e-019
150,5.29751,1.37163e-021,4.078e-020,4.43087e-019,1.75748e-018,2.56745e-018,1.38376e-018,2.93035e-019,1.33925e-020,3.98169e-019,4.32622e-018,1.71597e-017,2.5068e-017,1.35107e-017,2.86111e-018,5.34522e-020,1.58917e-018,1.72667e-017,6.84873e-017,1.0005e-016,5.39234e-017,1.14192e-017,8.47181e-020,2.51872e-018,2.73664e-017,1.08547e-016,1.58571e-016,8.54638e-017,1.80983e-017,5.35084e-020,1.59083e-018,1.72846e-017,6.85578e-017,1.00153e-016,5.39786e-017,1.14308e-017,1.34208e-020,3.99003e-019,4.33521e-018,1.71952e-017,2.51197e-017,1.35385e-017,2.86699e-018,1.37605e-021,4.09102e-020,4.44493e-019,1.76303e-018,2.57553e-018,1.3881e-018,2.93952e-019
151,5.36503,6.30823e-022,1.88482e-020,2.05519e-019,8.1729e-019,1.19622e-018,6.45631e-019,1.36875e-019,6.1595e-021,1.84037e-019,2.00672e-018,7.98013e-018,1.16801e-017,6.304e-018,1.33646e-018,2.45847e-020,7.34554e-019,8.00945e-018,3.18512e-017,4.66187e-017,2.51612e-017,5.33419e-018,3.89664e-020,1.16425e-018,1.26948e-017,5.04831e-017,7.3889e-017,3.98796e-017,8.4545e-018,2.46122e-020,7.35368e-019,8.01828e-018,3.18861e-017,4.66697e-017,2.51887e-017,5.34001e-018,6.17333e-021,1.84447e-019,2.01116e-018,7.99774e-018,1.17058e-017,6.31784e-018,1.33939e-018,6.32984e-022,1.89122e-020,2.06213e-019,8.20041e-019,1.20024e-018,6.47793e-019,1.37332e-019
152,5.4332,2.84153e-022,8.52785e-021,9.32806e-020,3.71801e-019,5.45099e-019,2.94569e-019,6.251e-020,2.77458e-021,8.3269e-020,9.10822e-019,3.63038e-018,5.3225e-018,2.87625e-018,6.10363e-019,1.10745e-020,3.3236e-019,3.63544e-018,1.44902e-017,2.12441e-017,1.14802e-017,2.43618e-018,1.75532e-020,5.26791e-019,5.76217e-018,2.29669e-017,3.36717e-017,1.8196e-017,3.86132e-018,1.10873e-020,3.32739e-019,3.63957e-018,1.45066e-017,2.1268e-017,1.14931e-017,2.43891e-018,2.781e-021,8.346e-020,9.129e-019,3.63862e-018,5.33455e-018,2.88275e-018,6.1174e-019,2.85155e-022,8.55771e-021,9.36053e-020,3.7309e-019,5.46983e-019,2.95585e-019,6.27251e-020
153,5.50205,1.26844e-022,3.82323e-021,4.19476e-020,1.67566e-019,2.46066e-019,1.33132e-019,2.8278e-020,1.23859e-021,3.73323e-020,4.09601e-019,1.6362e-018,2.40272e-018,1.29997e-018,2.76121e-019,4.94385e-021,1.49012e-019,1.63491e-018,6.53087e-018,9.59037e-018,5.18877e-018,1.10213e-018,7.83624e-021,2.3619e-019,2.5914e-018,1.03517e-017,1.5201e-017,8.22435e-018,1.7469e-018,4.94977e-021,1.49189e-019,1.63685e-018,6.53857e-018,9.60165e-018,5.19486e-018,1.10342e-018,1.24157e-021,3.74216e-020,4.10575e-019,1.64008e-018,2.4084e-018,1.30303e-018,2.76771e-019,1.2731e-022,3.83718e-021,4.20999e-020,1.68172e-019,2.46953e-019,1.33611e-019,2.83797e-020
154,5.57157,5.38853e-023,1.62919e-021,1.79141e-020,7.16728e-020,1.0537e-019,5.70577e-020,1.21274e-020,5.26164e-022,1.59082e-020,1.74921e-019,6.99842e-019,1.02887e-018,5.57132e-019,1.18417e-019,2.10017e-021,6.34966e-020,6.98184e-019,2.79336e-018,4.10665e-018,2.22374e-018,4.72647e-019,3.32882e-021,1.00644e-019,1.10663e-018,4.42751e-018,6.50907e-018,3.52463e-018,7.49147e-019,2.10263e-021,6.35705e-020,6.98991e-019,2.79657e-018,4.11136e-018,2.22628e-018,4.73186e-019,5.27406e-022,1.59454e-020,1.75327e-019,7.01459e-019,1.03124e-018,5.58411e-019,1.18688e-019,5.40793e-023,1.635e-021,1.79776e-020,7.19255e-020,1.0574e-019,5.72576e-020,1.21698e-020
155,5.64177,2.30591e-023,7.00309e-022,7.72513e-021,3.09801e-020,4.56242e-020,2.47371e-020,5.2631e-021,2.25165e-022,6.83828e-021,7.54329e-020,3.02508e-019,4.455e-019,2.41547e-019,5.13918e-020,8.98755e-022,2.72951e-020,3.01091e-019,1.20746e-018,1.77821e-018,9.64128e-019,2.05129e-019,1.42458e-021,4.32641e-020,4.77242e-019,1.91387e-018,2.81852e-018,1.52817e-018,3.25136e-019,8.99843e-022,2.73278e-020,3.0145e-019,1.20889e-018,1.78031e-018,9.65265e-019,2.0537e-019,2.25713e-022,6.85477e-021,7.56137e-020,3.0323e-019,4.46559e-019,2.42119e-019,5.15133e-020,2.31446e-023,7.02885e-022,7.75336e-021,3.10928e-020,4.57896e-020,2.48265e-020,5.28209e-021
156,5.71266,9.16719e-024,2.78994e-022,3.08209e-021,1.2373e-020,1.82354e-020,9.89262e-021,2.10568e-021,8.95152e-023,2.72429e-021,3.00955e-020,1.20818e-019,1.78062e-019,9.65972e-020,2.0561e-020,3.57305e-022,1.08741e-020,1.20127e-019,4.82244e-019,7.10732e-019,3.85567e-019,8.2069e-020,5.66351e-022,1.7236e-020,1.90407e-019,7.64379e-019,1.12654e-018,6.11138e-019,1.30082e-019,3.5774e-022,1.08872e-020,1.20271e-019,4.8282e-019,7.11577e-019,3.86024e-019,8.21662e-020,8.97344e-023,2.7309e-021,3.0168e-020,1.21108e-019,1.78487e-019,9.68275e-020,2.06099e-020,9.20144e-024,2.80027e-022,3.09342e-021,1.24183e-020,1.83019e-020,9.9286e-021,2.11332e-021
157,5.78424,3.731e-024,1.13968e-022,1.26233e-021,5.07728e-021,7.49338e-021,4.06933e-021,8.66876e-022,3.6433e-023,1.11289e-021,1.23265e-020,4.95788e-020,7.31715e-020,3.97362e-020,8.46487e-021,1.45427e-022,4.44223e-021,4.92024e-020,1.97898e-019,2.9207e-019,1.5861e-019,3.37882e-020,2.30516e-022,7.04133e-021,7.799e-020,3.13685e-019,4.62954e-019,2.51409e-019,5.35568e-020,1.45611e-022,4.44778e-021,4.92636e-020,1.98143e-019,2.92431e-019,1.58806e-019,3.38297e-020,3.65252e-023,1.11569e-021,1.23573e-020,4.97022e-020,7.33531e-020,3.98346e-020,8.48579e-021,3.74541e-024,1.14405e-022,1.26714e-021,5.09656e-021,7.52175e-021,4.0847e-021,8.70146e-022
158,5.85652,1.41484e-024,4.33055e-023,4.80334e-022,1.93393e-021,2.85631e-021,1.55197e-021,3.3075e-022,1.38166e-023,4.22899e-022,4.69069e-021,1.88856e-020,2.78931e-020,1.51556e-020,3.22991e-021,5.51539e-023,1.68814e-021,1.87244e-020,7.53881e-020,1.11344e-019,6.04985e-020,1.28932e-020,8.74289e-023,2.67601e-021,2.96814e-020,1.19503e-019,1.76499e-019,9.59001e-020,2.04378e-020,5.52292e-023,1.69044e-021,1.87498e-020,7.549e-020,1.11494e-019,6.058e-020,1.29105e-020,1.38546e-023,4.24055e-022,4.70346e-021,1.8937e-020,2.79687e-020,1.51967e-020,3.23865e-021,1.42076e-024,4.3486e-023,4.8233e-022,1.94194e-021,2.86812e-021,1.55838e-021,3.32115e-022
159,5.92951,5.4308e-025,1.66714e-023,1.85298e-022,7.47168e-022,1.10474e-021,6.00743e-022,1.28109e-022,5.30362e-024,1.62809e-022,1.80958e-021,7.29666e-021,1.07886e-020,5.8667e-021,1.25108e-021,2.11718e-023,6.49926e-022,7.22374e-021,2.91278e-020,4.30672e-020,2.34194e-020,4.99423e-021,3.35621e-023,1.03028e-021,1.14512e-020,4.61739e-020,6.82708e-020,3.71248e-020,7.91691e-021,2.12019e-023,6.50847e-022,7.23395e-021,2.91689e-020,4.31279e-020,2.34524e-020,5.00125e-021,5.31878e-024,1.63273e-022,1.81472e-021,7.31734e-021,1.08191e-020,5.88329e-021,1.25462e-021,5.45448e-025,1.67438e-023,1.86101e-022,7.50399e-022,1.10951e-021,6.03335e-022,1.28662e-022
160,6.00321,2.00092e-025,6.15735e-024,6.85549e-023,2.76772e-022,4.09594e-022,2.22881e-022,4.75546e-023,1.95415e-024,6.01341e-023,6.69521e-022,2.70301e-021,4.00018e-021,2.1767e-021,4.64426e-022,7.8012e-024,2.40063e-022,2.67281e-021,1.07907e-020,1.59691e-020,8.68962e-021,1.85404e-021,1.23672e-023,3.80569e-022,4.23717e-021,1.71064e-020,2.53157e-020,1.37755e-020,2.93918e-021,7.81296e-024,2.40423e-022,2.67682e-021,1.08069e-020,1.59931e-020,8.70262e-021,1.85681e-021,1.96006e-024,6.03157e-023,6.7154e-022,2.71115e-021,4.01221e-021,2.18324e-021,4.65822e-022,2.01016e-025,6.18573e-024,6.88703e-023,2.78044e-022,4.11475e-022,2.23904e-022,4.77726e-023
161,6.07764,7.21968e-026,2.22731e-024,2.48429e-023,1.00427e-022,1.48762e-022,8.10059e-023,1.72932e-023,7.05098e-025,2.17526e-023,2.42623e-022,9.80794e-022,1.45285e-021,7.91126e-022,1.6889e-022,2.81487e-024,8.68398e-023,9.68588e-022,3.91548e-021,5.8e-021,3.15829e-021,6.74232e-022,4.46243e-024,1.37667e-022,1.5355e-021,6.2072e-021,9.19473e-021,5.00683e-021,1.06886e-021,2.81916e-024,8.69718e-023,9.70058e-022,3.92141e-021,5.80878e-021,3.16307e-021,6.75251e-022,7.07258e-025,2.18191e-023,2.43363e-022,9.83781e-022,1.45727e-021,7.93532e-022,1.69403e-022,7.25342e-026,2.23769e-024,2.49585e-023,1.00893e-022,1.49453e-022,8.13818e-023,1.73734e-023
162,6.15279,2.52496e-026,7.81024e-025,8.72777e-024,3.53301e-023,5.23872e-023,2.85479e-023,6.09799e-024,2.46599e-025,7.62781e-024,8.5239e-023,3.45048e-022,5.11634e-022,2.7881e-022,5.95553e-023,9.84473e-025,3.04517e-023,3.40291e-022,1.3775e-021,2.04254e-021,1.11306e-021,2.37756e-022,1.56071e-024,4.82757e-023,5.39469e-022,2.18377e-021,3.23807e-021,1.76455e-021,3.76918e-022,9.85994e-025,3.04986e-023,3.40814e-022,1.37961e-021,2.04568e-021,1.11477e-021,2.3812e-022,2.47364e-025,7.65143e-024,8.55026e-023,3.46113e-022,5.13213e-022,2.7967e-022,5.97389e-023,2.53692e-026,7.84715e-025,8.76896e-024,3.54966e-023,5.26339e-023,2.86823e-023,6.12667e-024
163,6.22868,8.52208e-027,2.64219e-025,2.95747e-024,1.19862e-023,1.77888e-023,9.70018e-024,2.07308e-024,8.32309e-026,2.58048e-024,2.8884e-023,1.17063e-022,1.73734e-022,9.47363e-023,2.02466e-023,3.32276e-025,1.03019e-023,1.15311e-022,4.67341e-022,6.9358e-022,3.78207e-022,8.08285e-023,5.26768e-025,1.63318e-023,1.82806e-022,7.40887e-022,1.09955e-021,5.9958e-022,1.28139e-022,3.32793e-025,1.03178e-023,1.1549e-022,4.68064e-022,6.94652e-022,3.78791e-022,8.09533e-023,8.34909e-026,2.58853e-024,2.89739e-023,1.17427e-022,1.74273e-022,9.50303e-023,2.03094e-023,8.56272e-027,2.65476e-025,2.97152e-024,1.20431e-023,1.78731e-023,9.74612e-024,2.08289e-024
164,6.30531,2.75367e-027,8.55416e-026,9.5882e-025,3.88989e-024,5.77727e-024,3.15206e-024,6.73934e-025,2.68938e-026,8.35441e-025,9.36429e-024,3.79905e-023,5.64235e-023,3.07844e-023,6.58194e-024,1.07366e-025,3.33526e-024,3.73842e-023,1.51666e-022,2.25254e-022,1.22898e-022,2.62764e-023,1.70211e-025,5.28749e-024,5.92662e-023,2.4044e-022,3.57101e-022,1.94832e-022,4.16566e-023,1.07533e-025,3.34044e-024,3.74421e-023,1.51901e-022,2.25602e-022,1.23087e-022,2.6317e-023,2.69779e-026,8.38046e-025,9.39343e-024,3.81086e-023,5.65987e-023,3.08799e-023,6.60235e-024,2.76682e-027,8.59487e-026,9.63374e-025,3.90834e-024,5.80465e-024,3.16698e-024,6.77123e-025
165,6.38269,8.69903e-028,2.70751e-026,3.03895e-025,1.23411e-024,1.83424e-024,1.0013e-024,2.14176e-025,8.49619e-027,2.64437e-025,2.96808e-024,1.20533e-023,1.79146e-023,9.77944e-024,2.09181e-024,3.39198e-026,1.05572e-024,1.18496e-023,4.81209e-023,7.15213e-023,3.90428e-023,8.35118e-024,5.37758e-026,1.67372e-024,1.8786e-023,7.62897e-023,1.13388e-022,6.18973e-023,1.32397e-023,3.39747e-026,1.05743e-024,1.18687e-023,4.81984e-023,7.16363e-023,3.91055e-023,8.3646e-024,8.52381e-027,2.65295e-025,2.97769e-024,1.20923e-023,1.79725e-023,9.81103e-024,2.09856e-024,8.74219e-028,2.72091e-026,3.05397e-025,1.24021e-024,1.84329e-024,1.00623e-024,2.15231e-025
166,6.46083,2.53834e-028,7.91005e-027,8.88605e-026,3.61088e-025,5.36926e-025,2.93203e-025,6.27324e-026,2.47924e-027,7.72587e-026,8.67913e-025,3.5268e-024,5.24423e-024,2.86375e-024,6.12715e-025,9.89836e-027,3.08455e-025,3.46513e-024,1.40807e-023,2.09375e-023,1.14335e-023,2.44625e-024,1.56932e-026,4.89035e-025,5.49374e-024,2.2324e-023,3.3195e-023,1.8127e-023,3.87836e-024,9.9151e-027,3.08975e-025,3.47097e-024,1.41044e-023,2.09727e-023,1.14527e-023,2.45036e-024,2.48766e-027,7.75207e-026,8.70852e-025,3.53873e-024,5.26195e-024,2.87343e-024,6.14784e-025,2.5515e-028,7.95098e-027,8.93196e-026,3.62952e-025,5.39696e-025,2.94715e-025,6.30557e-026
167,6.53974,7.49585e-029,2.34e-027,2.63203e-026,1.07051e-025,1.59288e-025,8.70265e-026,1.86271e-026,7.32173e-028,2.28564e-026,2.57088e-025,1.04564e-024,1.55587e-024,8.50046e-025,1.81943e-025,2.92335e-027,9.12588e-026,1.02647e-024,4.17492e-024,6.21211e-024,3.39397e-024,7.26441e-025,4.63503e-027,1.44692e-025,1.62749e-024,6.61939e-024,9.84939e-024,5.38118e-024,1.15178e-024,2.92859e-027,9.14222e-026,1.02831e-024,4.18238e-024,6.2232e-024,3.40003e-024,7.27738e-025,7.34811e-028,2.29386e-026,2.58012e-025,1.04939e-024,1.56145e-024,8.53096e-025,1.82595e-025,7.53706e-029,2.35285e-027,2.64646e-026,1.07638e-025,1.6016e-025,8.7503e-026,1.8729e-026
