gridnumber,capital,VF[0 0],VF[0 1],VF[0 2],VF[0 3],VF[0 4],VF[1 0],VF[1 1],VF[1 2],VF[1 3],VF[1 4],VF[2 0],VF[2 1],VF[2 2],VF[2 3],VF[2 4],VF[3 0],VF[3 1],VF[3 2],VF[3 3],VF[3 4],VF[4 0],VF[4 1],VF[4 2],VF[4 3],VF[4 4]
160,161.009,-0.000495999,-0.000495353,-0.000493996,-0.000492114,-0.00048961,-0.000491706,-0.000491037,-0.000489705,-0.000487869,-0.000485435,-0.000486712,-0.000486044,-0.000484735,-0.000482939,-0.000480593,-0.000481104,-0.000480409,-0.000479169,-0.000477375,-0.000475245,-0.000475013,-0.000474301,-0.000473173,-0.000471532,-0.000469471
161,165.774,-0.000462236,-0.000461638,-0.000460373,-0.000458619,-0.000456289,-0.000458344,-0.000457725,-0.000456482,-0.000454765,-0.000452492,-0.000453813,-0.000453189,-0.000451968,-0.000450294,-0.0004481,-0.000448723,-0.000448081,-0.000446917,-0.000445244,-0.000443234,-0.000443193,-0.000442524,-0.00044145,-0.000439916,-0.000437998
162,170.679,-0.000430704,-0.000430151,-0.000428971,-0.000427338,-0.000425169,-0.000427175,-0.000426604,-0.000425444,-0.00042384,-0.000421717,-0.000423067,-0.000422483,-0.000421346,-0.000419784,-0.000417734,-0.000418448,-0.000417855,-0.000416763,-0.000415208,-0.000413307,-0.000413429,-0.000412801,-0.000411784,-0.000410346,-0.000408562
163,175.728,-0.000401263,-0.000400751,-0.000399651,-0.00039813,-0.000396112,-0.000398064,-0.000397536,-0.000396454,-0.000394955,-0.000392974,-0.000394339,-0.000393793,-0.000392734,-0.000391279,-0.000389363,-0.00039015,-0.000389602,-0.000388578,-0.000387133,-0.000385337,-0.000385596,-0.000385016,-0.00038406,-0.000382697,-0.000381032
164,180.924,-0.000373779,-0.000373306,-0.000372281,-0.000370865,-0.000368987,-0.000370881,-0.000370392,-0.000369383,-0.000367984,-0.000366135,-0.000367505,-0.000366997,-0.000366008,-0.000364652,-0.000362862,-0.000363706,-0.0003632,-0.00036224,-0.000360897,-0.000359202,-0.000359575,-0.00035904,-0.000358142,-0.000356851,-0.000355297
165,186.273,-0.000348128,-0.000347691,-0.000346735,-0.000345418,-0.000343671,-0.000345503,-0.000345051,-0.000344111,-0.000342804,-0.000341079,-0.000342444,-0.000341975,-0.000341052,-0.000339785,-0.000338114,-0.000339001,-0.000338534,-0.000337633,-0.000336386,-0.000334786,-0.000335255,-0.000334762,-0.000333918,-0.000332697,-0.000331246
166,191.779,-0.000324193,-0.000323789,-0.000322899,-0.000321673,-0.000320048,-0.000321816,-0.000321399,-0.000320522,-0.000319302,-0.000317693,-0.000319045,-0.000318612,-0.000317752,-0.000316568,-0.000315007,-0.000315926,-0.000315494,-0.00031465,-0.00031349,-0.000311987,-0.000312531,-0.000312075,-0.000311283,-0.000310128,-0.000308774
167,197.446,-0.000301865,-0.000301491,-0.000300662,-0.000299521,-0.000298011,-0.000299712,-0.000299327,-0.00029851,-0.000297374,-0.000295875,-0.000297203,-0.000296803,-0.000296001,-0.000294895,-0.000293439,-0.000294378,-0.000293979,-0.000293189,-0.000292108,-0.000290704,-0.000291301,-0.000290881,-0.000290137,-0.000289048,-0.000287783
168,203.279,-0.000281038,-0.000280693,-0.000279921,-0.000278859,-0.000277459,-0.00027909,-0.000278734,-0.000277973,-0.000276917,-0.000275525,-0.000276819,-0.00027645,-0.000275702,-0.00027467,-0.000273311,-0.00027426,-0.000273888,-0.000273152,-0.000272145,-0.000270833,-0.000271473,-0.000271085,-0.000270388,-0.000269371,-0.00026818
169,209.282,-0.000261617,-0.000261298,-0.000260578,-0.000259596,-0.000258296,-0.000259854,-0.000259526,-0.000258818,-0.000257837,-0.000256545,-0.000257799,-0.000257458,-0.000256762,-0.000255799,-0.000254535,-0.000255482,-0.000255135,-0.00025445,-0.000253512,-0.000252291,-0.000252958,-0.0002526,-0.000251946,-0.000251002,-0.000249879
170,215.462,-0.000243511,-0.000243219,-0.000242547,-0.000241637,-0.000240429,-0.000241916,-0.000241615,-0.000240957,-0.000240045,-0.000238845,-0.000240056,-0.000239742,-0.000239095,-0.000238198,-0.00023702,-0.000237959,-0.000237634,-0.000236999,-0.000236128,-0.000234988,-0.000235673,-0.000235343,-0.000234731,-0.000233856,-0.000232798
171,221.823,-0.000226643,-0.000226375,-0.000225748,-0.000224906,-0.000223782,-0.000225197,-0.000224921,-0.000224309,-0.000223463,-0.000222349,-0.00022351,-0.000223223,-0.000222621,-0.000221785,-0.000220688,-0.00022161,-0.000221311,-0.00022072,-0.000219909,-0.000218848,-0.000219541,-0.000219237,-0.000218666,-0.000217855,-0.000216858
172,228.37,-0.000210933,-0.000210683,-0.000210097,-0.000209316,-0.00020827,-0.000209622,-0.000209365,-0.000208796,-0.00020801,-0.000206976,-0.000208092,-0.000207828,-0.000207268,-0.00020649,-0.000205469,-0.00020637,-0.000206095,-0.000205545,-0.00020479,-0.000203801,-0.000204493,-0.000204215,-0.000203681,-0.000202929,-0.00020199
173,235.11,-0.000196297,-0.000196066,-0.000195519,-0.000194793,-0.000193818,-0.000195111,-0.000194873,-0.000194342,-0.000193611,-0.00019265,-0.000193726,-0.00019348,-0.000192958,-0.000192232,-0.000191281,-0.000192166,-0.00019191,-0.000191398,-0.000190693,-0.000189771,-0.000190464,-0.000190208,-0.000189708,-0.000189012,-0.00018813
174,242.046,-0.000182665,-0.000182451,-0.000181941,-0.000181268,-0.00018036,-0.000181591,-0.000181372,-0.000180876,-0.000180198,-0.000179304,-0.000180339,-0.000180112,-0.000179625,-0.000178948,-0.00017806,-0.000178926,-0.00017869,-0.000178213,-0.000177555,-0.000176693,-0.000177387,-0.000177149,-0.00017668,-0.000176034,-0.000175208
175,249.186,-0.00016997,-0.000169771,-0.000169295,-0.000168671,-0.000167826,-0.000168998,-0.000168795,-0.000168332,-0.000167703,-0.000166871,-0.000167865,-0.000167655,-0.000167202,-0.000166573,-0.000165748,-0.000166587,-0.000166369,-0.000165924,-0.00016531,-0.000164506,-0.000165194,-0.000164975,-0.000164536,-0.000163937,-0.000163161
176,256.535,-0.000158148,-0.000157963,-0.00015752,-0.00015694,-0.000156154,-0.000157269,-0.000157081,-0.000156649,-0.000156066,-0.000155291,-0.000156244,-0.000156051,-0.000155629,-0.000155044,-0.000154277,-0.000155088,-0.000154888,-0.000154473,-0.0001539,-0.000153148,-0.000153829,-0.000153624,-0.000153215,-0.000152658,-0.000151933
177,264.1,-0.000147141,-0.000146969,-0.000146556,-0.000146018,-0.000145286,-0.000146346,-0.000146172,-0.000145769,-0.000145228,-0.000144507,-0.000145419,-0.000145241,-0.000144848,-0.000144304,-0.000143591,-0.000144375,-0.000144189,-0.000143803,-0.000143268,-0.000142568,-0.000143235,-0.000143044,-0.000142664,-0.000142145,-0.000141469
178,271.886,-0.000136893,-0.000136733,-0.000136349,-0.00013585,-0.000135169,-0.000136174,-0.000136014,-0.000135638,-0.000135136,-0.000134464,-0.000135337,-0.000135172,-0.000134807,-0.000134301,-0.000133639,-0.000134393,-0.000134222,-0.000133862,-0.000133363,-0.000132711,-0.000133363,-0.000133184,-0.000132831,-0.000132347,-0.000131716
179,279.901,-0.000127354,-0.000127205,-0.000126847,-0.000126384,-0.00012575,-0.000126704,-0.000126555,-0.000126205,-0.000125739,-0.000125114,-0.000125948,-0.000125795,-0.000125455,-0.000124985,-0.000124369,-0.000125094,-0.000124936,-0.000124601,-0.000124136,-0.000123528,-0.000124163,-0.000123998,-0.000123669,-0.000123218,-0.000122628
180,288.15,-0.000118474,-0.000118335,-0.000118002,-0.000117573,-0.000116983,-0.000117887,-0.00011775,-0.000117423,-0.000116991,-0.000116409,-0.000117204,-0.000117063,-0.000116745,-0.000116309,-0.000115737,-0.000116433,-0.000116287,-0.000115975,-0.000115541,-0.000114974,-0.000115591,-0.000115439,-0.000115133,-0.000114711,-0.000114161
181,296.641,-0.00011021,-0.000110081,-0.000109771,-0.000109372,-0.000108824,-0.000109679,-0.000109552,-0.000109247,-0.000108847,-0.000108305,-0.000109062,-0.000108932,-0.000108636,-0.000108231,-0.000107698,-0.000108366,-0.000108231,-0.000107941,-0.000107537,-0.000107008,-0.000107605,-0.000107465,-0.00010718,-0.000106786,-0.000106273
182,305.381,-0.000102519,-0.000102399,-0.00010211,-0.00010174,-0.00010123,-0.00010204,-0.000101922,-0.000101638,-0.000101266,-0.000100762,-0.000101482,-0.000101362,-0.000101085,-0.00010071,-0.000100214,-0.000100853,-0.000100729,-0.000100459,-0.000100083,-9.95916e-005,-0.000100166,-0.000100037,-9.97708e-005,-9.94041e-005,-9.89241e-005
183,314.377,-9.53617e-005,-9.52503e-005,-9.49809e-005,-9.46383e-005,-9.41636e-005,-9.49291e-005,-9.48197e-005,-9.45548e-005,-9.421e-005,-9.3741e-005,-9.44256e-005,-9.43142e-005,-9.40562e-005,-9.37086e-005,-9.32466e-005,-9.38575e-005,-9.37425e-005,-9.34911e-005,-9.31417e-005,-9.26854e-005,-9.32369e-005,-9.31174e-005,-9.287e-005,-9.25279e-005,-9.2079e-005
184,323.636,-8.87026e-005,-8.85986e-005,-8.83476e-005,-8.80298e-005,-8.75883e-005,-8.83116e-005,-8.821e-005,-8.79631e-005,-8.76433e-005,-8.7207e-005,-8.78566e-005,-8.77537e-005,-8.75131e-005,-8.71908e-005,-8.67608e-005,-8.73438e-005,-8.72376e-005,-8.70037e-005,-8.6679e-005,-8.6255e-005,-8.67834e-005,-8.66731e-005,-8.64427e-005,-8.61237e-005,-8.57052e-005
185,333.167,-8.25067e-005,-8.24097e-005,-8.21759e-005,-8.18811e-005,-8.14705e-005,-8.21534e-005,-8.2059e-005,-8.18289e-005,-8.15323e-005,-8.11264e-005,-8.17424e-005,-8.16473e-005,-8.14229e-005,-8.1124e-005,-8.07238e-005,-8.12795e-005,-8.11814e-005,-8.09637e-005,-8.0662e-005,-8.02681e-005,-8.07735e-005,-8.06717e-005,-8.04573e-005,-8.01598e-005,-7.97708e-005
186,342.977,-7.67423e-005,-7.66517e-005,-7.6434e-005,-7.61603e-005,-7.57787e-005,-7.6423e-005,-7.63352e-005,-7.6121e-005,-7.58459e-005,-7.54683e-005,-7.60518e-005,-7.59639e-005,-7.57546e-005,-7.54775e-005,-7.5105e-005,-7.56341e-005,-7.55434e-005,-7.53402e-005,-7.50605e-005,-7.46941e-005,-7.51773e-005,-7.50833e-005,-7.48837e-005,-7.46064e-005,-7.42446e-005
187,353.075,-7.13796e-005,-7.12952e-005,-7.10924e-005,-7.08383e-005,-7.04837e-005,-7.10911e-005,-7.10092e-005,-7.08101e-005,-7.0555e-005,-7.02037e-005,-7.07559e-005,-7.06746e-005,-7.04795e-005,-7.02226e-005,-6.98759e-005,-7.0379e-005,-7.02952e-005,-7.01056e-005,-6.98463e-005,-6.95051e-005,-6.99667e-005,-6.98798e-005,-6.96941e-005,-6.94356e-005,-6.90984e-005
188,363.469,-6.63911e-005,-6.63123e-005,-6.61236e-005,-6.58876e-005,-6.55581e-005,-6.61304e-005,-6.60542e-005,-6.58689e-005,-6.56323e-005,-6.53056e-005,-6.58278e-005,-6.57525e-005,-6.55707e-005,-6.53324e-005,-6.50099e-005,-6.54876e-005,-6.54102e-005,-6.52333e-005,-6.49929e-005,-6.46753e-005,-6.51155e-005,-6.50353e-005,-6.48624e-005,-6.46215e-005,-6.43073e-005
189,374.167,-6.17508e-005,-6.16774e-005,-6.15016e-005,-6.12826e-005,-6.09764e-005,-6.15153e-005,-6.14445e-005,-6.1272e-005,-6.10525e-005,-6.07487e-005,-6.12423e-005,-6.11724e-005,-6.1003e-005,-6.0782e-005,-6.04819e-005,-6.09351e-005,-6.08636e-005,-6.06986e-005,-6.04757e-005,-6.01801e-005,-6.05993e-005,-6.05252e-005,-6.03644e-005,-6.01402e-005,-5.98483e-005
190,385.179,-5.74348e-005,-5.73663e-005,-5.72027e-005,-5.69993e-005,-5.67149e-005,-5.7222e-005,-5.71563e-005,-5.69956e-005,-5.6792e-005,-5.65095e-005,-5.69758e-005,-5.69109e-005,-5.6753e-005,-5.65481e-005,-5.62689e-005,-5.66983e-005,-5.66322e-005,-5.64784e-005,-5.62717e-005,-5.59966e-005,-5.63953e-005,-5.63269e-005,-5.61773e-005,-5.5969e-005,-5.56978e-005
191,396.513,-5.34205e-005,-5.33567e-005,-5.32044e-005,-5.30156e-005,-5.27514e-005,-5.32287e-005,-5.31673e-005,-5.30176e-005,-5.28288e-005,-5.25661e-005,-5.30062e-005,-5.2946e-005,-5.27988e-005,-5.26088e-005,-5.23492e-005,-5.27557e-005,-5.26946e-005,-5.25511e-005,-5.23595e-005,-5.21035e-005,-5.24822e-005,-5.24192e-005,-5.22799e-005,-5.20864e-005,-5.18345e-005
192,408.179,-4.96871e-005,-4.96276e-005,-4.94859e-005,-4.93106e-005,-4.90652e-005,-4.95141e-005,-4.94569e-005,-4.93175e-005,-4.91424e-005,-4.88983e-005,-4.93132e-005,-4.92573e-005,-4.91202e-005,-4.8944e-005,-4.87026e-005,-4.9087e-005,-4.90305e-005,-4.88968e-005,-4.87191e-005,-4.84811e-005,-4.88403e-005,-4.8782e-005,-4.86521e-005,-4.84727e-005,-4.82386e-005
193,420.188,-4.62151e-005,-4.61597e-005,-4.60278e-005,-4.58655e-005,-4.56381e-005,-4.60592e-005,-4.60057e-005,-4.58759e-005,-4.57136e-005,-4.54875e-005,-4.58776e-005,-4.58257e-005,-4.5698e-005,-4.55347e-005,-4.53111e-005,-4.56734e-005,-4.56212e-005,-4.54965e-005,-4.5332e-005,-4.51112e-005,-4.54509e-005,-4.5397e-005,-4.52758e-005,-4.51097e-005,-4.48923e-005
194,432.548,-4.29864e-005,-4.29347e-005,-4.28119e-005,-4.26619e-005,-4.245e-005,-4.28457e-005,-4.27959e-005,-4.26751e-005,-4.25256e-005,-4.23143e-005,-4.26817e-005,-4.26334e-005,-4.25146e-005,-4.23642e-005,-4.21551e-005,-4.24973e-005,-4.24491e-005,-4.23329e-005,-4.21813e-005,-4.19749e-005,-4.22966e-005,-4.22469e-005,-4.21339e-005,-4.19807e-005,-4.17774e-005
195,445.271,-3.99839e-005,-3.99361e-005,-3.98224e-005,-3.96838e-005,-3.94997e-005,-3.98571e-005,-3.9811e-005,-3.96988e-005,-3.95597e-005,-3.93781e-005,-3.9709e-005,-3.96644e-005,-3.95542e-005,-3.94142e-005,-3.92357e-005,-3.95425e-005,-3.94981e-005,-3.93904e-005,-3.92493e-005,-3.90744e-005,-3.93615e-005,-3.93158e-005,-3.9211e-005,-3.90684e-005,-3.88979e-005
196,458.366,-3.71922e-005,-3.71488e-005,-3.70429e-005,-3.69363e-005,-3.67587e-005,-3.70779e-005,-3.7036e-005,-3.69321e-005,-3.68254e-005,-3.6648e-005,-3.69441e-005,-3.69038e-005,-3.68028e-005,-3.66954e-005,-3.65183e-005,-3.6794e-005,-3.67541e-005,-3.66564e-005,-3.6548e-005,-3.63705e-005,-3.66306e-005,-3.65896e-005,-3.64961e-005,-3.63865e-005,-3.62076e-005
197,471.845,-3.45981e-005,-3.45647e-005,-3.44949e-005,-3.4351e-005,-3.41332e-005,-3.44952e-005,-3.44619e-005,-3.43944e-005,-3.4249e-005,-3.40316e-005,-3.43744e-005,-3.43428e-005,-3.42765e-005,-3.41294e-005,-3.39124e-005,-3.42406e-005,-3.42092e-005,-3.41426e-005,-3.39938e-005,-3.37805e-005,-3.40948e-005,-3.40639e-005,-3.39948e-005,-3.38462e-005,-3.36382e-005
198,485.719,-3.22629e-005,-3.22194e-005,-3.21142e-005,-3.19441e-005,-3.17047e-005,-3.21726e-005,-3.21291e-005,-3.20234e-005,-3.18529e-005,-3.16132e-005,-3.20667e-005,-3.20234e-005,-3.19171e-005,-3.17459e-005,-3.15059e-005,-3.19468e-005,-3.19036e-005,-3.17965e-005,-3.16246e-005,-3.13839e-005,-3.18167e-005,-3.17724e-005,-3.16643e-005,-3.14914e-005,-3.12498e-005
199,500,-3.00438e-005,-2.99431e-005,-2.97764e-005,-2.95415e-005,-2.92341e-005,-2.99599e-005,-2.98584e-005,-2.96914e-005,-2.94562e-005,-2.91486e-005,-2.98616e-005,-2.9759e-005,-2.95915e-005,-2.93561e-005,-2.90481e-005,-2.97499e-005,-2.9646e-005,-2.9478e-005,-2.92421e-005,-2.89336e-005,-2.96271e-005,-2.95216e-005,-2.93525e-005,-2.9116e-005,-2.88069e-005
