gridnumber,capital,Port[0 0],Port[0 1],Port[0 2],Port[0 3],Port[0 4],Port[1 0],Port[1 1],Port[1 2],Port[1 3],Port[1 4],Port[2 0],Port[2 1],Port[2 2],Port[2 3],Port[2 4],Port[3 0],Port[3 1],Port[3 2],Port[3 3],Port[3 4],Port[4 0],Port[4 1],Port[4 2],Port[4 3],Port[4 4]
305,52.0879,0.09,0.23,0.37,0.49,0.62,0.1,0.24,0.37,0.5,0.61,0.08,0.22,0.36,0.5,0.62,0.08,0.23,0.36,0.49,0.62,0.08,0.22,0.36,0.5,0.62
306,52.7099,0.09,0.23,0.37,0.49,0.62,0.1,0.24,0.37,0.49,0.61,0.08,0.22,0.36,0.5,0.62,0.09,0.23,0.36,0.49,0.63,0.08,0.22,0.36,0.5,0.62
307,53.3391,0.09,0.23,0.37,0.49,0.62,0.1,0.24,0.37,0.49,0.62,0.08,0.22,0.36,0.5,0.61,0.09,0.23,0.36,0.49,0.62,0.08,0.22,0.36,0.5,0.62
308,53.9756,0.09,0.23,0.37,0.49,0.62,0.1,0.24,0.37,0.49,0.62,0.08,0.22,0.36,0.5,0.61,0.09,0.23,0.36,0.49,0.62,0.07,0.22,0.36,0.5,0.62
309,54.6194,0.09,0.23,0.37,0.49,0.62,0.1,0.24,0.37,0.49,0.62,0.08,0.22,0.36,0.5,0.61,0.09,0.23,0.37,0.49,0.62,0.07,0.22,0.36,0.5,0.62
310,55.2707,0.09,0.23,0.37,0.49,0.62,0.1,0.24,0.37,0.49,0.63,0.08,0.22,0.36,0.5,0.61,0.09,0.23,0.37,0.5,0.63,0.07,0.22,0.36,0.5,0.61
311,55.9296,0.09,0.23,0.37,0.49,0.62,0.1,0.24,0.37,0.49,0.62,0.08,0.22,0.36,0.49,0.61,0.09,0.23,0.37,0.49,0.62,0.07,0.22,0.36,0.5,0.61
312,56.5961,0.09,0.23,0.37,0.49,0.62,0.1,0.24,0.37,0.49,0.62,0.08,0.22,0.36,0.49,0.61,0.09,0.23,0.37,0.5,0.62,0.07,0.21,0.36,0.5,0.61
313,57.2703,0.09,0.23,0.37,0.49,0.61,0.1,0.24,0.37,0.49,0.62,0.09,0.22,0.36,0.49,0.61,0.09,0.23,0.37,0.5,0.62,0.07,0.21,0.36,0.49,0.61
314,57.9523,0.09,0.23,0.37,0.49,0.61,0.1,0.24,0.37,0.49,0.61,0.09,0.22,0.36,0.49,0.61,0.09,0.23,0.37,0.5,0.62,0.07,0.21,0.35,0.49,0.61
315,58.6423,0.09,0.23,0.37,0.49,0.61,0.1,0.24,0.37,0.49,0.61,0.09,0.23,0.36,0.49,0.61,0.09,0.23,0.37,0.5,0.62,0.07,0.21,0.35,0.49,0.61
316,59.3402,0.09,0.23,0.36,0.49,0.61,0.1,0.24,0.37,0.49,0.61,0.09,0.23,0.36,0.49,0.61,0.08,0.23,0.37,0.5,0.62,0.07,0.21,0.35,0.49,0.61
317,60.0462,0.09,0.23,0.36,0.49,0.61,0.1,0.24,0.37,0.49,0.61,0.09,0.23,0.36,0.49,0.61,0.08,0.23,0.36,0.5,0.62,0.07,0.21,0.35,0.49,0.61
318,60.7604,0.09,0.23,0.36,0.49,0.61,0.09,0.23,0.37,0.49,0.61,0.09,0.23,0.36,0.49,0.61,0.08,0.23,0.36,0.5,0.61,0.08,0.22,0.35,0.49,0.61
319,61.4828,0.09,0.23,0.36,0.49,0.61,0.09,0.23,0.37,0.48,0.61,0.09,0.23,0.36,0.49,0.61,0.08,0.22,0.36,0.49,0.61,0.08,0.22,0.35,0.49,0.61
320,62.2137,0.09,0.23,0.36,0.49,0.61,0.09,0.23,0.37,0.48,0.61,0.09,0.23,0.36,0.49,0.6,0.08,0.22,0.36,0.49,0.61,0.08,0.22,0.35,0.49,0.61
321,62.9529,0.09,0.23,0.36,0.49,0.61,0.09,0.23,0.37,0.48,0.61,0.1,0.23,0.36,0.49,0.6,0.08,0.22,0.36,0.49,0.61,0.08,0.22,0.36,0.49,0.61
322,63.7008,0.09,0.23,0.36,0.49,0.61,0.09,0.23,0.37,0.48,0.61,0.1,0.23,0.36,0.49,0.6,0.08,0.22,0.36,0.48,0.61,0.08,0.22,0.36,0.49,0.62
323,64.4573,0.1,0.23,0.36,0.49,0.61,0.09,0.23,0.37,0.48,0.61,0.1,0.23,0.36,0.49,0.6,0.08,0.22,0.36,0.48,0.61,0.08,0.22,0.36,0.49,0.61
324,65.2226,0.1,0.23,0.36,0.49,0.61,0.09,0.23,0.37,0.48,0.61,0.1,0.24,0.36,0.49,0.6,0.08,0.22,0.36,0.48,0.61,0.09,0.23,0.36,0.49,0.61
325,65.9968,0.1,0.23,0.36,0.49,0.61,0.09,0.23,0.37,0.48,0.61,0.1,0.24,0.37,0.49,0.6,0.08,0.22,0.36,0.48,0.61,0.09,0.23,0.36,0.49,0.61
326,66.7799,0.1,0.23,0.36,0.49,0.61,0.09,0.23,0.37,0.48,0.61,0.1,0.24,0.37,0.49,0.6,0.08,0.22,0.36,0.48,0.61,0.09,0.23,0.36,0.48,0.61
327,67.5721,0.1,0.23,0.36,0.49,0.61,0.09,0.23,0.37,0.48,0.61,0.1,0.24,0.37,0.49,0.6,0.08,0.22,0.36,0.49,0.61,0.09,0.23,0.36,0.48,0.62
328,68.3735,0.1,0.23,0.36,0.49,0.61,0.09,0.23,0.36,0.48,0.61,0.1,0.24,0.37,0.49,0.6,0.08,0.22,0.36,0.49,0.61,0.09,0.23,0.36,0.48,0.62
329,69.1841,0.1,0.23,0.36,0.49,0.61,0.09,0.23,0.36,0.48,0.61,0.1,0.24,0.37,0.49,0.6,0.08,0.22,0.36,0.49,0.61,0.09,0.23,0.36,0.48,0.62
330,70.0042,0.1,0.23,0.36,0.49,0.6,0.09,0.23,0.36,0.48,0.61,0.1,0.24,0.37,0.49,0.6,0.08,0.22,0.36,0.49,0.61,0.09,0.23,0.36,0.48,0.61
331,70.8337,0.1,0.23,0.36,0.49,0.6,0.09,0.23,0.36,0.48,0.61,0.1,0.24,0.36,0.48,0.6,0.09,0.22,0.36,0.49,0.61,0.09,0.23,0.36,0.48,0.61
332,71.6729,0.1,0.23,0.36,0.49,0.6,0.09,0.23,0.36,0.48,0.61,0.1,0.23,0.36,0.48,0.6,0.09,0.22,0.36,0.49,0.6,0.09,0.23,0.36,0.48,0.6
333,72.5218,0.1,0.23,0.36,0.49,0.6,0.09,0.23,0.36,0.48,0.61,0.1,0.23,0.36,0.48,0.6,0.09,0.22,0.36,0.49,0.6,0.08,0.23,0.36,0.48,0.6
334,73.3805,0.1,0.23,0.36,0.49,0.6,0.09,0.23,0.36,0.48,0.61,0.09,0.23,0.36,0.48,0.6,0.09,0.22,0.36,0.49,0.6,0.08,0.22,0.36,0.48,0.6
335,74.2492,0.1,0.23,0.36,0.49,0.6,0.09,0.23,0.36,0.48,0.61,0.09,0.23,0.35,0.48,0.6,0.09,0.23,0.36,0.49,0.6,0.08,0.22,0.36,0.48,0.6
336,75.1279,0.1,0.23,0.36,0.48,0.6,0.09,0.23,0.36,0.48,0.61,0.09,0.23,0.35,0.48,0.6,0.09,0.23,0.36,0.49,0.6,0.08,0.22,0.36,0.48,0.6
337,76.0168,0.1,0.24,0.36,0.48,0.6,0.09,0.23,0.36,0.48,0.61,0.09,0.23,0.35,0.48,0.6,0.09,0.23,0.36,0.49,0.6,0.08,0.22,0.36,0.48,0.6
338,76.916,0.1,0.24,0.36,0.48,0.59,0.09,0.23,0.36,0.48,0.61,0.09,0.23,0.35,0.48,0.6,0.09,0.23,0.36,0.49,0.6,0.08,0.22,0.36,0.48,0.6
339,77.8256,0.1,0.24,0.36,0.48,0.59,0.09,0.23,0.36,0.48,0.61,0.09,0.23,0.35,0.48,0.6,0.09,0.23,0.36,0.49,0.6,0.08,0.22,0.36,0.48,0.6
340,78.7458,0.11,0.24,0.36,0.47,0.59,0.09,0.23,0.36,0.48,0.6,0.09,0.23,0.35,0.48,0.6,0.09,0.23,0.35,0.49,0.6,0.08,0.22,0.36,0.48,0.61
341,79.6766,0.11,0.24,0.36,0.47,0.59,0.09,0.23,0.36,0.48,0.6,0.09,0.23,0.35,0.48,0.6,0.1,0.23,0.35,0.48,0.6,0.08,0.22,0.36,0.48,0.61
342,80.6182,0.11,0.24,0.36,0.47,0.6,0.09,0.23,0.36,0.48,0.59,0.09,0.23,0.35,0.48,0.6,0.1,0.23,0.35,0.48,0.6,0.08,0.22,0.35,0.48,0.6
343,81.5708,0.11,0.24,0.36,0.47,0.6,0.1,0.23,0.36,0.48,0.59,0.09,0.23,0.36,0.48,0.6,0.1,0.23,0.35,0.48,0.6,0.08,0.22,0.35,0.48,0.6
344,82.5343,0.11,0.24,0.36,0.47,0.6,0.1,0.23,0.36,0.47,0.59,0.09,0.23,0.35,0.48,0.6,0.1,0.23,0.35,0.48,0.6,0.08,0.22,0.35,0.48,0.6
345,83.509,0.11,0.24,0.36,0.47,0.6,0.1,0.23,0.36,0.47,0.59,0.09,0.23,0.35,0.48,0.6,0.1,0.23,0.35,0.48,0.59,0.08,0.22,0.35,0.48,0.6
346,84.495,0.11,0.24,0.35,0.47,0.6,0.1,0.23,0.36,0.47,0.59,0.09,0.23,0.36,0.48,0.6,0.1,0.23,0.35,0.48,0.59,0.08,0.22,0.35,0.48,0.6
347,85.4925,0.11,0.24,0.35,0.47,0.6,0.1,0.23,0.36,0.47,0.59,0.09,0.23,0.36,0.48,0.6,0.1,0.23,0.35,0.48,0.59,0.08,0.22,0.35,0.48,0.6
348,86.5014,0.11,0.24,0.35,0.47,0.6,0.1,0.23,0.36,0.47,0.59,0.09,0.22,0.36,0.48,0.59,0.1,0.23,0.35,0.48,0.59,0.08,0.22,0.35,0.48,0.6
349,87.5221,0.11,0.24,0.35,0.47,0.6,0.1,0.23,0.36,0.47,0.59,0.09,0.22,0.36,0.48,0.59,0.1,0.23,0.35,0.48,0.59,0.08,0.22,0.35,0.48,0.6
350,88.5546,0.11,0.24,0.35,0.47,0.6,0.1,0.23,0.36,0.47,0.59,0.09,0.22,0.36,0.48,0.59,0.09,0.23,0.34,0.48,0.59,0.09,0.22,0.35,0.48,0.6
351,89.5991,0.11,0.24,0.35,0.47,0.6,0.1,0.23,0.36,0.47,0.59,0.09,0.22,0.36,0.48,0.58,0.09,0.23,0.34,0.48,0.59,0.09,0.22,0.35,0.48,0.6
352,90.6556,0.11,0.24,0.35,0.47,0.6,0.1,0.23,0.36,0.47,0.59,0.09,0.22,0.36,0.48,0.58,0.09,0.23,0.34,0.48,0.59,0.09,0.22,0.35,0.48,0.6
353,91.7245,0.11,0.24,0.35,0.47,0.6,0.1,0.23,0.36,0.47,0.59,0.09,0.22,0.36,0.47,0.58,0.09,0.23,0.34,0.48,0.59,0.09,0.22,0.35,0.48,0.59
354,92.8056,0.11,0.24,0.35,0.47,0.59,0.1,0.23,0.36,0.47,0.59,0.09,0.22,0.36,0.47,0.58,0.09,0.23,0.34,0.48,0.59,0.09,0.22,0.35,0.48,0.59
355,93.8993,0.11,0.24,0.35,0.47,0.59,0.1,0.23,0.36,0.47,0.59,0.09,0.22,0.36,0.47,0.58,0.09,0.23,0.34,0.48,0.59,0.09,0.22,0.35,0.48,0.59
356,95.0057,0.1,0.24,0.35,0.47,0.59,0.1,0.23,0.36,0.47,0.59,0.09,0.22,0.36,0.47,0.58,0.09,0.23,0.35,0.48,0.59,0.09,0.23,0.35,0.47,0.59
357,96.1249,0.1,0.24,0.35,0.47,0.59,0.1,0.23,0.35,0.47,0.59,0.09,0.22,0.36,0.47,0.58,0.09,0.23,0.35,0.48,0.59,0.09,0.23,0.35,0.47,0.59
358,97.2571,0.1,0.24,0.35,0.47,0.59,0.1,0.23,0.35,0.47,0.59,0.09,0.23,0.36,0.47,0.58,0.09,0.23,0.35,0.48,0.59,0.09,0.23,0.35,0.47,0.59
359,98.4024,0.1,0.24,0.35,0.47,0.59,0.1,0.24,0.35,0.47,0.59,0.09,0.23,0.36,0.47,0.58,0.09,0.23,0.35,0.48,0.59,0.09,0.23,0.35,0.47,0.59
360,99.5609,0.1,0.24,0.35,0.47,0.59,0.1,0.24,0.35,0.47,0.59,0.09,0.23,0.36,0.47,0.58,0.09,0.23,0.35,0.48,0.59,0.09,0.23,0.35,0.46,0.59
361,100.733,0.1,0.24,0.35,0.47,0.59,0.1,0.24,0.35,0.47,0.59,0.09,0.23,0.36,0.47,0.58,0.09,0.23,0.35,0.47,0.59,0.1,0.23,0.35,0.47,0.59
362,101.918,0.1,0.24,0.35,0.47,0.59,0.1,0.24,0.35,0.47,0.59,0.09,0.23,0.36,0.47,0.58,0.09,0.22,0.35,0.47,0.59,0.1,0.23,0.35,0.47,0.59
363,103.118,0.1,0.23,0.35,0.47,0.59,0.11,0.24,0.35,0.47,0.59,0.1,0.23,0.36,0.47,0.58,0.09,0.22,0.35,0.47,0.58,0.1,0.23,0.34,0.47,0.59
364,104.331,0.1,0.24,0.35,0.47,0.59,0.11,0.24,0.35,0.47,0.59,0.1,0.23,0.36,0.47,0.58,0.09,0.22,0.35,0.47,0.58,0.1,0.23,0.34,0.47,0.59
365,105.558,0.1,0.23,0.35,0.47,0.59,0.11,0.24,0.35,0.47,0.59,0.1,0.22,0.36,0.47,0.58,0.09,0.22,0.35,0.47,0.58,0.1,0.23,0.34,0.47,0.59
366,106.8,0.1,0.23,0.35,0.47,0.59,0.11,0.24,0.35,0.47,0.59,0.1,0.22,0.36,0.47,0.58,0.09,0.22,0.35,0.47,0.58,0.09,0.23,0.34,0.47,0.59
367,108.055,0.1,0.23,0.35,0.47,0.59,0.11,0.24,0.35,0.47,0.59,0.1,0.22,0.36,0.46,0.58,0.09,0.22,0.35,0.47,0.58,0.09,0.23,0.34,0.47,0.59
368,109.326,0.1,0.23,0.35,0.47,0.59,0.11,0.24,0.35,0.47,0.59,0.1,0.22,0.36,0.46,0.58,0.09,0.22,0.35,0.47,0.58,0.09,0.23,0.34,0.47,0.59
369,110.611,0.1,0.23,0.35,0.47,0.59,0.11,0.23,0.35,0.47,0.59,0.1,0.22,0.35,0.46,0.58,0.09,0.22,0.35,0.47,0.58,0.09,0.23,0.34,0.47,0.59
370,111.911,0.1,0.22,0.35,0.47,0.59,0.11,0.23,0.35,0.47,0.59,0.1,0.22,0.35,0.46,0.58,0.09,0.22,0.35,0.47,0.58,0.09,0.23,0.34,0.47,0.59
371,113.226,0.1,0.22,0.35,0.48,0.59,0.11,0.23,0.35,0.47,0.59,0.1,0.22,0.35,0.46,0.58,0.09,0.22,0.35,0.47,0.58,0.09,0.23,0.34,0.47,0.59
372,114.556,0.1,0.22,0.35,0.48,0.59,0.1,0.23,0.35,0.47,0.59,0.1,0.23,0.35,0.46,0.58,0.09,0.22,0.35,0.47,0.58,0.09,0.23,0.34,0.47,0.59
373,115.902,0.1,0.22,0.35,0.48,0.59,0.1,0.22,0.35,0.47,0.59,0.1,0.23,0.35,0.46,0.58,0.09,0.22,0.36,0.47,0.58,0.09,0.23,0.34,0.47,0.59
374,117.263,0.1,0.22,0.35,0.48,0.59,0.1,0.22,0.35,0.47,0.59,0.1,0.23,0.35,0.46,0.58,0.09,0.22,0.36,0.47,0.58,0.09,0.23,0.34,0.47,0.58
375,118.64,0.1,0.22,0.35,0.48,0.59,0.1,0.22,0.35,0.47,0.59,0.1,0.23,0.35,0.46,0.58,0.09,0.22,0.36,0.47,0.58,0.09,0.23,0.34,0.47,0.58
376,120.033,0.1,0.22,0.35,0.48,0.58,0.1,0.22,0.35,0.47,0.59,0.1,0.23,0.35,0.46,0.58,0.09,0.22,0.36,0.47,0.58,0.09,0.22,0.34,0.47,0.58
377,121.442,0.1,0.22,0.35,0.48,0.58,0.1,0.22,0.35,0.47,0.59,0.1,0.22,0.35,0.46,0.58,0.09,0.22,0.36,0.47,0.58,0.09,0.22,0.34,0.47,0.58
378,122.868,0.1,0.23,0.35,0.48,0.58,0.1,0.22,0.35,0.47,0.59,0.1,0.22,0.35,0.46,0.58,0.09,0.22,0.36,0.47,0.58,0.09,0.22,0.35,0.47,0.58
379,124.31,0.1,0.23,0.35,0.48,0.58,0.1,0.22,0.35,0.47,0.59,0.1,0.22,0.35,0.46,0.59,0.09,0.22,0.36,0.46,0.58,0.09,0.22,0.35,0.47,0.58
380,125.769,0.1,0.23,0.35,0.48,0.58,0.1,0.22,0.35,0.47,0.59,0.1,0.22,0.35,0.46,0.59,0.09,0.22,0.36,0.46,0.58,0.09,0.22,0.35,0.47,0.58
381,127.244,0.1,0.23,0.35,0.48,0.58,0.1,0.22,0.35,0.47,0.58,0.1,0.22,0.35,0.46,0.59,0.09,0.22,0.36,0.46,0.58,0.09,0.22,0.35,0.47,0.58
382,128.737,0.1,0.23,0.35,0.48,0.57,0.1,0.22,0.35,0.47,0.58,0.1,0.22,0.35,0.46,0.59,0.1,0.22,0.35,0.46,0.58,0.09,0.22,0.35,0.47,0.58
383,130.247,0.1,0.23,0.35,0.48,0.57,0.1,0.22,0.35,0.47,0.58,0.1,0.22,0.35,0.46,0.59,0.1,0.22,0.35,0.46,0.58,0.09,0.22,0.35,0.47,0.58
384,131.774,0.1,0.23,0.35,0.47,0.57,0.1,0.22,0.35,0.47,0.58,0.1,0.22,0.35,0.46,0.59,0.1,0.22,0.35,0.46,0.58,0.09,0.22,0.35,0.47,0.58
385,133.32,0.1,0.23,0.35,0.47,0.57,0.1,0.22,0.35,0.47,0.57,0.1,0.22,0.35,0.46,0.59,0.1,0.22,0.35,0.46,0.57,0.09,0.22,0.35,0.47,0.58
386,134.883,0.1,0.23,0.35,0.47,0.57,0.1,0.22,0.35,0.47,0.57,0.1,0.22,0.35,0.46,0.58,0.1,0.22,0.35,0.46,0.57,0.09,0.22,0.35,0.47,0.57
387,136.464,0.1,0.23,0.35,0.47,0.57,0.1,0.22,0.35,0.47,0.57,0.1,0.22,0.35,0.46,0.58,0.1,0.22,0.35,0.46,0.57,0.09,0.22,0.35,0.47,0.57
388,138.063,0.1,0.23,0.35,0.47,0.57,0.1,0.22,0.35,0.47,0.57,0.1,0.22,0.35,0.46,0.58,0.1,0.22,0.35,0.46,0.57,0.09,0.22,0.35,0.47,0.57
389,139.681,0.1,0.23,0.35,0.46,0.57,0.1,0.22,0.35,0.47,0.57,0.1,0.21,0.34,0.46,0.57,0.1,0.22,0.35,0.46,0.57,0.09,0.22,0.35,0.47,0.57
390,141.318,0.1,0.23,0.35,0.46,0.57,0.1,0.22,0.35,0.47,0.57,0.1,0.21,0.34,0.46,0.57,0.1,0.22,0.35,0.46,0.57,0.09,0.22,0.35,0.46,0.57
391,142.974,0.1,0.23,0.34,0.46,0.57,0.1,0.22,0.35,0.47,0.57,0.1,0.21,0.34,0.46,0.57,0.1,0.22,0.35,0.46,0.57,0.09,0.22,0.35,0.46,0.57
392,144.649,0.1,0.23,0.34,0.46,0.57,0.1,0.22,0.35,0.46,0.57,0.1,0.22,0.34,0.46,0.57,0.1,0.22,0.35,0.46,0.57,0.09,0.22,0.35,0.46,0.57
393,146.343,0.1,0.23,0.34,0.45,0.57,0.1,0.22,0.35,0.46,0.57,0.1,0.22,0.34,0.46,0.57,0.1,0.22,0.35,0.46,0.57,0.09,0.22,0.35,0.46,0.57
394,148.057,0.1,0.23,0.34,0.45,0.57,0.1,0.22,0.35,0.46,0.57,0.1,0.22,0.34,0.46,0.57,0.1,0.22,0.35,0.46,0.57,0.09,0.22,0.35,0.46,0.57
395,149.791,0.1,0.23,0.34,0.45,0.57,0.1,0.22,0.35,0.46,0.57,0.1,0.22,0.34,0.46,0.56,0.1,0.22,0.35,0.46,0.57,0.09,0.22,0.35,0.46,0.57
396,151.545,0.1,0.23,0.34,0.45,0.57,0.1,0.22,0.35,0.46,0.57,0.1,0.22,0.34,0.46,0.56,0.1,0.22,0.35,0.46,0.57,0.09,0.22,0.35,0.46,0.57
397,153.319,0.1,0.23,0.34,0.45,0.57,0.1,0.22,0.35,0.45,0.57,0.1,0.22,0.34,0.46,0.56,0.1,0.22,0.35,0.46,0.57,0.09,0.22,0.35,0.46,0.57
398,155.114,0.1,0.23,0.34,0.45,0.57,0.1,0.22,0.35,0.45,0.57,0.1,0.22,0.34,0.46,0.56,0.1,0.22,0.34,0.46,0.57,0.09,0.22,0.35,0.46,0.57
399,156.929,0.1,0.23,0.34,0.45,0.57,0.1,0.22,0.35,0.45,0.57,0.1,0.22,0.34,0.46,0.56,0.1,0.22,0.34,0.46,0.57,0.09,0.22,0.35,0.46,0.57
400,158.766,0.1,0.23,0.34,0.45,0.57,0.1,0.22,0.35,0.45,0.57,0.1,0.22,0.34,0.46,0.56,0.1,0.22,0.34,0.46,0.57,0.09,0.22,0.35,0.46,0.57
401,160.624,0.1,0.23,0.34,0.45,0.57,0.1,0.22,0.35,0.45,0.57,0.1,0.22,0.34,0.46,0.56,0.1,0.22,0.34,0.46,0.57,0.09,0.22,0.34,0.46,0.57
402,162.503,0.1,0.23,0.34,0.45,0.57,0.1,0.22,0.34,0.45,0.57,0.1,0.22,0.34,0.46,0.56,0.1,0.21,0.34,0.46,0.57,0.1,0.22,0.34,0.46,0.57
403,164.404,0.1,0.23,0.34,0.45,0.57,0.1,0.22,0.34,0.45,0.57,0.1,0.22,0.34,0.45,0.56,0.1,0.21,0.34,0.46,0.57,0.1,0.22,0.34,0.46,0.57
404,166.328,0.1,0.23,0.34,0.45,0.57,0.1,0.22,0.34,0.45,0.57,0.1,0.22,0.34,0.45,0.56,0.1,0.21,0.34,0.46,0.57,0.1,0.22,0.34,0.46,0.57
405,168.273,0.1,0.23,0.34,0.45,0.57,0.1,0.22,0.34,0.45,0.57,0.1,0.22,0.34,0.45,0.56,0.1,0.21,0.34,0.46,0.56,0.1,0.22,0.34,0.46,0.57
406,170.241,0.1,0.23,0.34,0.45,0.57,0.1,0.23,0.34,0.45,0.57,0.1,0.22,0.34,0.45,0.56,0.1,0.21,0.34,0.46,0.56,0.1,0.22,0.33,0.46,0.57
407,172.232,0.1,0.23,0.34,0.45,0.57,0.1,0.23,0.34,0.45,0.57,0.1,0.22,0.34,0.45,0.56,0.1,0.21,0.34,0.46,0.56,0.1,0.22,0.33,0.46,0.57
408,174.246,0.1,0.23,0.34,0.45,0.57,0.1,0.23,0.34,0.45,0.57,0.1,0.22,0.34,0.45,0.56,0.1,0.21,0.34,0.46,0.56,0.1,0.22,0.33,0.46,0.57
409,176.283,0.1,0.23,0.34,0.45,0.57,0.1,0.23,0.34,0.45,0.57,0.1,0.22,0.34,0.45,0.56,0.1,0.21,0.34,0.46,0.56,0.1,0.22,0.34,0.46,0.57
410,178.344,0.1,0.23,0.34,0.45,0.57,0.1,0.23,0.34,0.45,0.57,0.1,0.22,0.34,0.45,0.56,0.1,0.21,0.34,0.46,0.56,0.1,0.22,0.34,0.46,0.57
411,180.428,0.1,0.23,0.34,0.45,0.57,0.1,0.23,0.34,0.45,0.57,0.1,0.22,0.34,0.45,0.56,0.1,0.21,0.34,0.46,0.56,0.1,0.22,0.34,0.46,0.57
412,182.537,0.1,0.23,0.34,0.45,0.57,0.1,0.23,0.34,0.45,0.57,0.1,0.22,0.34,0.45,0.56,0.1,0.21,0.34,0.46,0.56,0.1,0.22,0.34,0.46,0.57
413,184.671,0.1,0.23,0.34,0.45,0.57,0.1,0.23,0.34,0.45,0.57,0.1,0.22,0.34,0.45,0.56,0.1,0.21,0.34,0.46,0.56,0.1,0.22,0.34,0.46,0.57
414,186.829,0.1,0.23,0.34,0.45,0.57,0.1,0.23,0.34,0.45,0.57,0.1,0.22,0.34,0.45,0.56,0.1,0.21,0.34,0.45,0.56,0.1,0.22,0.34,0.46,0.57
415,189.012,0.1,0.23,0.34,0.45,0.57,0.1,0.23,0.34,0.45,0.57,0.1,0.22,0.34,0.45,0.56,0.1,0.21,0.34,0.45,0.56,0.1,0.22,0.34,0.46,0.56
416,191.22,0.1,0.23,0.34,0.45,0.57,0.1,0.23,0.34,0.45,0.57,0.1,0.22,0.34,0.45,0.56,0.1,0.22,0.34,0.45,0.56,0.1,0.21,0.34,0.46,0.56
417,193.454,0.1,0.23,0.34,0.45,0.56,0.1,0.23,0.34,0.45,0.57,0.1,0.22,0.34,0.45,0.56,0.1,0.22,0.34,0.45,0.56,0.1,0.21,0.34,0.46,0.56
418,195.713,0.1,0.23,0.34,0.45,0.56,0.1,0.23,0.34,0.45,0.57,0.1,0.22,0.34,0.45,0.56,0.1,0.22,0.34,0.45,0.56,0.1,0.21,0.34,0.46,0.56
419,197.999,0.1,0.23,0.34,0.45,0.56,0.1,0.23,0.34,0.45,0.57,0.1,0.22,0.34,0.45,0.56,0.1,0.22,0.34,0.45,0.56,0.1,0.21,0.34,0.46,0.56
420,200.312,0.1,0.23,0.34,0.45,0.56,0.1,0.23,0.34,0.45,0.56,0.1,0.22,0.34,0.45,0.56,0.1,0.22,0.34,0.45,0.56,0.1,0.21,0.34,0.46,0.56
421,202.651,0.1,0.23,0.34,0.45,0.56,0.1,0.23,0.34,0.45,0.56,0.1,0.22,0.34,0.45,0.56,0.1,0.22,0.34,0.45,0.56,0.1,0.21,0.34,0.46,0.56
422,205.017,0.1,0.23,0.34,0.45,0.55,0.1,0.23,0.34,0.45,0.56,0.1,0.22,0.34,0.45,0.56,0.1,0.22,0.34,0.45,0.56,0.1,0.21,0.34,0.46,0.56
423,207.411,0.1,0.23,0.34,0.45,0.55,0.1,0.23,0.34,0.45,0.56,0.1,0.22,0.34,0.45,0.56,0.1,0.22,0.34,0.45,0.56,0.1,0.21,0.34,0.46,0.56
424,209.832,0.1,0.23,0.34,0.45,0.55,0.1,0.23,0.34,0.45,0.56,0.1,0.22,0.34,0.45,0.56,0.1,0.22,0.34,0.45,0.56,0.1,0.21,0.34,0.46,0.56
425,212.282,0.1,0.23,0.33,0.45,0.55,0.1,0.23,0.34,0.45,0.55,0.1,0.22,0.34,0.45,0.56,0.1,0.22,0.34,0.45,0.56,0.1,0.21,0.34,0.45,0.56
426,214.76,0.1,0.23,0.33,0.45,0.55,0.1,0.23,0.34,0.45,0.55,0.1,0.22,0.34,0.45,0.56,0.1,0.22,0.34,0.45,0.56,0.1,0.21,0.34,0.45,0.56
427,217.266,0.1,0.23,0.33,0.45,0.55,0.1,0.23,0.34,0.45,0.55,0.1,0.22,0.34,0.45,0.56,0.1,0.22,0.34,0.45,0.56,0.1,0.21,0.34,0.45,0.56
428,219.802,0.1,0.23,0.33,0.45,0.55,0.1,0.23,0.34,0.45,0.55,0.1,0.22,0.34,0.45,0.56,0.1,0.22,0.34,0.45,0.56,0.1,0.21,0.34,0.45,0.56
429,222.367,0.1,0.23,0.33,0.45,0.55,0.1,0.23,0.34,0.45,0.55,0.1,0.22,0.34,0.45,0.56,0.1,0.22,0.34,0.45,0.56,0.1,0.21,0.34,0.45,0.56
430,224.962,0.1,0.23,0.33,0.45,0.55,0.1,0.23,0.34,0.45,0.55,0.1,0.22,0.34,0.45,0.56,0.1,0.22,0.34,0.45,0.56,0.1,0.21,0.34,0.45,0.56
431,227.586,0.1,0.23,0.33,0.45,0.55,0.1,0.23,0.34,0.45,0.55,0.1,0.22,0.34,0.45,0.55,0.1,0.22,0.34,0.45,0.56,0.1,0.21,0.34,0.45,0.56
432,230.242,0.1,0.23,0.33,0.45,0.55,0.1,0.23,0.34,0.45,0.55,0.1,0.22,0.34,0.45,0.55,0.1,0.22,0.34,0.45,0.56,0.1,0.21,0.34,0.45,0.56
433,232.928,0.1,0.23,0.33,0.45,0.55,0.1,0.23,0.34,0.45,0.55,0.1,0.23,0.34,0.45,0.55,0.1,0.22,0.34,0.45,0.56,0.1,0.21,0.34,0.45,0.56
