gridnumber,capital,policy[0 0],policy[0 1],policy[0 2],policy[0 3],policy[0 4],policy[1 0],policy[1 1],policy[1 2],policy[1 3],policy[1 4],policy[2 0],policy[2 1],policy[2 2],policy[2 3],policy[2 4],policy[3 0],policy[3 1],policy[3 2],policy[3 3],policy[3 4],policy[4 0],policy[4 1],policy[4 2],policy[4 3],policy[4 4]
312,56.5961,42.0284,42.0284,42.0284,42.0284,42.0284,41.9478,41.9478,41.9478,41.9478,41.9478,41.8552,41.8552,41.8552,41.8552,41.8552,41.7554,41.7554,41.7554,41.7554,41.7554,41.6559,41.6559,41.6559,41.6559,41.6559
313,57.2703,42.5586,42.5586,42.5586,42.5586,42.5586,42.4781,42.4781,42.4781,42.4781,42.4781,42.3856,42.3856,42.3856,42.3856,42.3856,42.2859,42.2859,42.2859,42.2859,42.2859,42.1865,42.1865,42.1865,42.1865,42.1865
314,57.9523,43.095,43.095,43.095,43.095,43.095,43.0146,43.0146,43.0146,43.0146,43.0146,42.9221,42.9221,42.9221,42.9221,42.9221,42.8226,42.8226,42.8226,42.8226,42.8226,42.7233,42.7233,42.7233,42.7233,42.7233
315,58.6423,43.6377,43.6377,43.6377,43.6377,43.6377,43.5573,43.5573,43.5573,43.5573,43.5573,43.465,43.465,43.465,43.465,43.465,43.3656,43.3656,43.3656,43.3656,43.3656,43.2664,43.2664,43.2664,43.2664,43.2664
316,59.3402,44.1869,44.1869,44.1869,44.1869,44.1869,44.1066,44.1066,44.1066,44.1066,44.1066,44.0145,44.0145,44.0145,44.0145,44.0145,43.9151,43.9151,43.9151,43.9151,43.9151,43.816,43.816,43.816,43.816,43.816
317,60.0462,44.7425,44.7425,44.7425,44.7425,44.7425,44.6622,44.6622,44.6622,44.6622,44.6622,44.5702,44.5702,44.5702,44.5702,44.5702,44.4711,44.4711,44.4711,44.4711,44.4711,44.3722,44.3722,44.3722,44.3722,44.3722
318,60.7604,45.3047,45.3047,45.3047,45.3047,45.3047,45.2241,45.2241,45.2241,45.2241,45.2241,45.1321,45.1321,45.1321,45.1321,45.1321,45.0332,45.0332,45.0332,45.0332,45.0332,44.9347,44.9347,44.9347,44.9347,44.9347
319,61.4828,45.8736,45.8736,45.8736,45.8736,45.8736,45.7929,45.7929,45.7929,45.7929,45.7929,45.7006,45.7006,45.7006,45.7006,45.7006,45.602,45.602,45.602,45.602,45.602,45.5038,45.5038,45.5038,45.5038,45.5038
320,62.2137,46.4492,46.4492,46.4492,46.4492,46.4492,46.3686,46.3686,46.3686,46.3686,46.3686,46.2764,46.2764,46.2764,46.2764,46.2764,46.1778,46.1778,46.1778,46.1778,46.1778,46.0798,46.0798,46.0798,46.0798,46.0798
321,62.9529,47.0317,47.0317,47.0317,47.0317,47.0317,46.9511,46.9511,46.9511,46.9511,46.9511,46.8589,46.8589,46.8589,46.8589,46.8589,46.7603,46.7603,46.7603,46.7603,46.7603,46.6626,46.6626,46.6626,46.6626,46.6626
322,63.7008,47.6213,47.6213,47.6213,47.6213,47.6213,47.5406,47.5406,47.5406,47.5406,47.5406,47.4483,47.4483,47.4483,47.4483,47.4483,47.3497,47.3497,47.3497,47.3497,47.3497,47.252,47.252,47.252,47.252,47.252
323,64.4573,48.2179,48.2179,48.2179,48.2179,48.2179,48.1372,48.1372,48.1372,48.1372,48.1372,48.0449,48.0449,48.0449,48.0449,48.0449,47.9462,47.9462,47.9462,47.9462,47.9462,47.8485,47.8485,47.8485,47.8485,47.8485
324,65.2226,48.8216,48.8216,48.8216,48.8216,48.8216,48.7409,48.7409,48.7409,48.7409,48.7409,48.6487,48.6487,48.6487,48.6487,48.6487,48.5499,48.5499,48.5499,48.5499,48.5499,48.452,48.452,48.452,48.452,48.452
325,65.9968,49.4324,49.4324,49.4324,49.4324,49.4324,49.3518,49.3518,49.3518,49.3518,49.3518,49.2595,49.2595,49.2595,49.2595,49.2595,49.1607,49.1607,49.1607,49.1607,49.1607,49.0625,49.0625,49.0625,49.0625,49.0625
326,66.7799,50.0502,50.0502,50.0502,50.0502,50.0502,49.9697,49.9697,49.9697,49.9697,49.9697,49.8775,49.8775,49.8775,49.8775,49.8775,49.7787,49.7787,49.7787,49.7787,49.7787,49.6804,49.6804,49.6804,49.6804,49.6804
327,67.5721,50.6753,50.6753,50.6753,50.6753,50.6753,50.5948,50.5948,50.5948,50.5948,50.5948,50.5027,50.5027,50.5027,50.5027,50.5027,50.4039,50.4039,50.4039,50.4039,50.4039,50.3058,50.3058,50.3058,50.3058,50.3058
328,68.3735,51.3079,51.3079,51.3079,51.3079,51.3079,51.2273,51.2273,51.2273,51.2273,51.2273,51.1352,51.1352,51.1352,51.1352,51.1352,51.0365,51.0365,51.0365,51.0365,51.0365,50.9383,50.9383,50.9383,50.9383,50.9383
329,69.1841,51.9479,51.9479,51.9479,51.9479,51.9479,51.8674,51.8674,51.8674,51.8674,51.8674,51.7753,51.7753,51.7753,51.7753,51.7753,51.6765,51.6765,51.6765,51.6765,51.6765,51.5782,51.5782,51.5782,51.5782,51.5782
330,70.0042,52.5952,52.5952,52.5952,52.5952,52.5952,52.5149,52.5149,52.5149,52.5149,52.5149,52.4229,52.4229,52.4229,52.4229,52.4229,52.3241,52.3241,52.3241,52.3241,52.3241,52.2258,52.2258,52.2258,52.2258,52.2258
331,70.8337,53.2499,53.2499,53.2499,53.2499,53.2499,53.1699,53.1699,53.1699,53.1699,53.1699,53.078,53.078,53.078,53.078,53.078,52.9793,52.9793,52.9793,52.9793,52.9793,52.8811,52.8811,52.8811,52.8811,52.8811
332,71.6729,53.9123,53.9123,53.9123,53.9123,53.9123,53.8326,53.8326,53.8326,53.8326,53.8326,53.7409,53.7409,53.7409,53.7409,53.7409,53.6424,53.6424,53.6424,53.6424,53.6424,53.5442,53.5442,53.5442,53.5442,53.5442
333,72.5218,54.5825,54.5825,54.5825,54.5825,54.5825,54.5029,54.5029,54.5029,54.5029,54.5029,54.4116,54.4116,54.4116,54.4116,54.4116,54.3133,54.3133,54.3133,54.3133,54.3133,54.2153,54.2153,54.2153,54.2153,54.2153
334,73.3805,55.2606,55.2606,55.2606,55.2606,55.2606,55.181,55.181,55.181,55.181,55.181,55.0899,55.0899,55.0899,55.0899,55.0899,54.9918,54.9918,54.9918,54.9918,54.9918,54.894,54.894,54.894,54.894,54.894
335,74.2492,55.9467,55.9467,55.9467,55.9467,55.9467,55.8671,55.8671,55.8671,55.8671,55.8671,55.7761,55.7761,55.7761,55.7761,55.7761,55.6781,55.6781,55.6781,55.6781,55.6781,55.5804,55.5804,55.5804,55.5804,55.5804
336,75.1279,56.6411,56.6411,56.6411,56.6411,56.6411,56.5613,56.5613,56.5613,56.5613,56.5613,56.4702,56.4702,56.4702,56.4702,56.4702,56.3724,56.3724,56.3724,56.3724,56.3724,56.2749,56.2749,56.2749,56.2749,56.2749
337,76.0168,57.3438,57.3438,57.3438,57.3438,57.3438,57.2637,57.2637,57.2637,57.2637,57.2637,57.1725,57.1725,57.1725,57.1725,57.1725,57.0747,57.0747,57.0747,57.0747,57.0747,56.9775,56.9775,56.9775,56.9775,56.9775
338,76.916,58.0549,58.0549,58.0549,58.0549,58.0549,57.9748,57.9748,57.9748,57.9748,57.9748,57.8834,57.8834,57.8834,57.8834,57.8834,57.7856,57.7856,57.7856,57.7856,57.7856,57.6886,57.6886,57.6886,57.6886,57.6886
339,77.8256,58.7745,58.7745,58.7745,58.7745,58.7745,58.6944,58.6944,58.6944,58.6944,58.6944,58.6028,58.6028,58.6028,58.6028,58.6028,58.505,58.505,58.505,58.505,58.505,58.408,58.408,58.408,58.408,58.408
340,78.7458,59.5026,59.5026,59.5026,59.5026,59.5026,59.4224,59.4224,59.4224,59.4224,59.4224,59.3307,59.3307,59.3307,59.3307,59.3307,59.2327,59.2327,59.2327,59.2327,59.2327,59.1357,59.1357,59.1357,59.1357,59.1357
341,79.6766,60.2393,60.2393,60.2393,60.2393,60.2393,60.1591,60.1591,60.1591,60.1591,60.1591,60.0674,60.0674,60.0674,60.0674,60.0674,59.9693,59.9693,59.9693,59.9693,59.9693,59.8721,59.8721,59.8721,59.8721,59.8721
342,80.6182,60.9846,60.9846,60.9846,60.9846,60.9846,60.9046,60.9046,60.9046,60.9046,60.9046,60.813,60.813,60.813,60.813,60.813,60.7148,60.7148,60.7148,60.7148,60.7148,60.6174,60.6174,60.6174,60.6174,60.6174
343,81.5708,61.7385,61.7385,61.7385,61.7385,61.7385,61.6586,61.6586,61.6586,61.6586,61.6586,61.5672,61.5672,61.5672,61.5672,61.5672,61.469,61.469,61.469,61.469,61.469,61.3714,61.3714,61.3714,61.3714,61.3714
344,82.5343,62.5012,62.5012,62.5012,62.5012,62.5012,62.4213,62.4213,62.4213,62.4213,62.4213,62.3298,62.3298,62.3298,62.3298,62.3298,62.2317,62.2317,62.2317,62.2317,62.2317,62.1341,62.1341,62.1341,62.1341,62.1341
345,83.509,63.2729,63.2729,63.2729,63.2729,63.2729,63.193,63.193,63.193,63.193,63.193,63.1015,63.1015,63.1015,63.1015,63.1015,63.0034,63.0034,63.0034,63.0034,63.0034,62.9061,62.9061,62.9061,62.9061,62.9061
346,84.495,64.0537,64.0537,64.0537,64.0537,64.0537,63.9738,63.9738,63.9738,63.9738,63.9738,63.8824,63.8824,63.8824,63.8824,63.8824,63.7844,63.7844,63.7844,63.7844,63.7844,63.6872,63.6872,63.6872,63.6872,63.6872
347,85.4925,64.8436,64.8436,64.8436,64.8436,64.8436,64.7638,64.7638,64.7638,64.7638,64.7638,64.6724,64.6724,64.6724,64.6724,64.6724,64.5744,64.5744,64.5744,64.5744,64.5744,64.4771,64.4771,64.4771,64.4771,64.4771
348,86.5014,65.6428,65.6428,65.6428,65.6428,65.6428,65.563,65.563,65.563,65.563,65.563,65.4716,65.4716,65.4716,65.4716,65.4716,65.3737,65.3737,65.3737,65.3737,65.3737,65.2765,65.2765,65.2765,65.2765,65.2765
349,87.5221,66.4511,66.4511,66.4511,66.4511,66.4511,66.3714,66.3714,66.3714,66.3714,66.3714,66.2802,66.2802,66.2802,66.2802,66.2802,66.1825,66.1825,66.1825,66.1825,66.1825,66.0854,66.0854,66.0854,66.0854,66.0854
350,88.5546,67.269,67.269,67.269,67.269,67.269,67.1893,67.1893,67.1893,67.1893,67.1893,67.0983,67.0983,67.0983,67.0983,67.0983,67.0007,67.0007,67.0007,67.0007,67.0007,66.9038,66.9038,66.9038,66.9038,66.9038
351,89.5991,68.0966,68.0966,68.0966,68.0966,68.0966,68.017,68.017,68.017,68.017,68.017,67.926,67.926,67.926,67.926,67.926,67.8284,67.8284,67.8284,67.8284,67.8284,67.7316,67.7316,67.7316,67.7316,67.7316
352,90.6556,68.9337,68.9337,68.9337,68.9337,68.9337,68.8543,68.8543,68.8543,68.8543,68.8543,68.7633,68.7633,68.7633,68.7633,68.7633,68.6658,68.6658,68.6658,68.6658,68.6658,68.5688,68.5688,68.5688,68.5688,68.5688
353,91.7245,69.7805,69.7805,69.7805,69.7805,69.7805,69.7013,69.7013,69.7013,69.7013,69.7013,69.6104,69.6104,69.6104,69.6104,69.6104,69.5129,69.5129,69.5129,69.5129,69.5129,69.416,69.416,69.416,69.416,69.416
354,92.8056,70.6373,70.6373,70.6373,70.6373,70.6373,70.5582,70.5582,70.5582,70.5582,70.5582,70.4675,70.4675,70.4675,70.4675,70.4675,70.3701,70.3701,70.3701,70.3701,70.3701,70.2732,70.2732,70.2732,70.2732,70.2732
355,93.8993,71.5043,71.5043,71.5043,71.5043,71.5043,71.4252,71.4252,71.4252,71.4252,71.4252,71.3347,71.3347,71.3347,71.3347,71.3347,71.2375,71.2375,71.2375,71.2375,71.2375,71.1406,71.1406,71.1406,71.1406,71.1406
356,95.0057,72.3816,72.3816,72.3816,72.3816,72.3816,72.3026,72.3026,72.3026,72.3026,72.3026,72.2122,72.2122,72.2122,72.2122,72.2122,72.1151,72.1151,72.1151,72.1151,72.1151,72.0184,72.0184,72.0184,72.0184,72.0184
357,96.1249,73.2694,73.2694,73.2694,73.2694,73.2694,73.1902,73.1902,73.1902,73.1902,73.1902,73.0999,73.0999,73.0999,73.0999,73.0999,73.0029,73.0029,73.0029,73.0029,73.0029,72.9064,72.9064,72.9064,72.9064,72.9064
358,97.2571,74.1677,74.1677,74.1677,74.1677,74.1677,74.0883,74.0883,74.0883,74.0883,74.0883,73.9979,73.9979,73.9979,73.9979,73.9979,73.901,73.901,73.901,73.901,73.901,73.8048,73.8048,73.8048,73.8048,73.8048
359,98.4024,75.0766,75.0766,75.0766,75.0766,75.0766,74.9971,74.9971,74.9971,74.9971,74.9971,74.9065,74.9065,74.9065,74.9065,74.9065,74.8097,74.8097,74.8097,74.8097,74.8097,74.7136,74.7136,74.7136,74.7136,74.7136
360,99.5609,75.9961,75.9961,75.9961,75.9961,75.9961,75.9166,75.9166,75.9166,75.9166,75.9166,75.8259,75.8259,75.8259,75.8259,75.8259,75.7289,75.7289,75.7289,75.7289,75.7289,75.6329,75.6329,75.6329,75.6329,75.6329
361,100.733,76.9262,76.9262,76.9262,76.9262,76.9262,76.8468,76.8468,76.8468,76.8468,76.8468,76.7559,76.7559,76.7559,76.7559,76.7559,76.6587,76.6587,76.6587,76.6587,76.6587,76.5625,76.5625,76.5625,76.5625,76.5625
362,101.918,77.8673,77.8673,77.8673,77.8673,77.8673,77.7878,77.7878,77.7878,77.7878,77.7878,77.6968,77.6968,77.6968,77.6968,77.6968,77.5994,77.5994,77.5994,77.5994,77.5994,77.5029,77.5029,77.5029,77.5029,77.5029
363,103.118,78.8194,78.8194,78.8194,78.8194,78.8194,78.74,78.74,78.74,78.74,78.74,78.649,78.649,78.649,78.649,78.649,78.5515,78.5515,78.5515,78.5515,78.5515,78.4547,78.4547,78.4547,78.4547,78.4547
364,104.331,79.7825,79.7825,79.7825,79.7825,79.7825,79.7032,79.7032,79.7032,79.7032,79.7032,79.6123,79.6123,79.6123,79.6123,79.6123,79.5148,79.5148,79.5148,79.5148,79.5148,79.418,79.418,79.418,79.418,79.418
365,105.558,80.757,80.757,80.757,80.757,80.757,80.6776,80.6776,80.6776,80.6776,80.6776,80.5868,80.5868,80.5868,80.5868,80.5868,80.4895,80.4895,80.4895,80.4895,80.4895,80.3928,80.3928,80.3928,80.3928,80.3928
366,106.8,81.7428,81.7428,81.7428,81.7428,81.7428,81.6634,81.6634,81.6634,81.6634,81.6634,81.5727,81.5727,81.5727,81.5727,81.5727,81.4756,81.4756,81.4756,81.4756,81.4756,81.3791,81.3791,81.3791,81.3791,81.3791
367,108.055,82.7401,82.7401,82.7401,82.7401,82.7401,82.6609,82.6609,82.6609,82.6609,82.6609,82.5703,82.5703,82.5703,82.5703,82.5703,82.4733,82.4733,82.4733,82.4733,82.4733,82.377,82.377,82.377,82.377,82.377
368,109.326,83.7492,83.7492,83.7492,83.7492,83.7492,83.67,83.67,83.67,83.67,83.67,83.5795,83.5795,83.5795,83.5795,83.5795,83.4825,83.4825,83.4825,83.4825,83.4825,83.3862,83.3862,83.3862,83.3862,83.3862
369,110.611,84.77,84.77,84.77,84.77,84.77,84.6908,84.6908,84.6908,84.6908,84.6908,84.6002,84.6002,84.6002,84.6002,84.6002,84.5033,84.5033,84.5033,84.5033,84.5033,84.407,84.407,84.407,84.407,84.407
370,111.911,85.8029,85.8029,85.8029,85.8029,85.8029,85.7236,85.7236,85.7236,85.7236,85.7236,85.6331,85.6331,85.6331,85.6331,85.6331,85.5362,85.5362,85.5362,85.5362,85.5362,85.44,85.44,85.44,85.44,85.44
371,113.226,86.8478,86.8478,86.8478,86.8478,86.8478,86.7687,86.7687,86.7687,86.7687,86.7687,86.6782,86.6782,86.6782,86.6782,86.6782,86.5814,86.5814,86.5814,86.5814,86.5814,86.4852,86.4852,86.4852,86.4852,86.4852
372,114.556,87.905,87.905,87.905,87.905,87.905,87.8259,87.8259,87.8259,87.8259,87.8259,87.7355,87.7355,87.7355,87.7355,87.7355,87.6387,87.6387,87.6387,87.6387,87.6387,87.5426,87.5426,87.5426,87.5426,87.5426
373,115.902,88.9747,88.9747,88.9747,88.9747,88.9747,88.8956,88.8956,88.8956,88.8956,88.8956,88.8053,88.8053,88.8053,88.8053,88.8053,88.7086,88.7086,88.7086,88.7086,88.7086,88.6126,88.6126,88.6126,88.6126,88.6126
374,117.263,90.0569,90.0569,90.0569,90.0569,90.0569,89.9778,89.9778,89.9778,89.9778,89.9778,89.8875,89.8875,89.8875,89.8875,89.8875,89.7909,89.7909,89.7909,89.7909,89.7909,89.6951,89.6951,89.6951,89.6951,89.6951
375,118.64,91.1519,91.1519,91.1519,91.1519,91.1519,91.0728,91.0728,91.0728,91.0728,91.0728,90.9824,90.9824,90.9824,90.9824,90.9824,90.8857,90.8857,90.8857,90.8857,90.8857,90.7898,90.7898,90.7898,90.7898,90.7898
376,120.033,92.2596,92.2596,92.2596,92.2596,92.2596,92.1805,92.1805,92.1805,92.1805,92.1805,92.0901,92.0901,92.0901,92.0901,92.0901,91.9933,91.9933,91.9933,91.9933,91.9933,91.8973,91.8973,91.8973,91.8973,91.8973
377,121.442,93.38,93.38,93.38,93.38,93.38,93.3011,93.3011,93.3011,93.3011,93.3011,93.2107,93.2107,93.2107,93.2107,93.2107,93.1139,93.1139,93.1139,93.1139,93.1139,93.018,93.018,93.018,93.018,93.018
378,122.868,94.5134,94.5134,94.5134,94.5134,94.5134,94.4347,94.4347,94.4347,94.4347,94.4347,94.3445,94.3445,94.3445,94.3445,94.3445,94.2477,94.2477,94.2477,94.2477,94.2477,94.1517,94.1517,94.1517,94.1517,94.1517
379,124.31,95.66,95.66,95.66,95.66,95.66,95.5816,95.5816,95.5816,95.5816,95.5816,95.4915,95.4915,95.4915,95.4915,95.4915,95.3948,95.3948,95.3948,95.3948,95.3948,95.2988,95.2988,95.2988,95.2988,95.2988
380,125.769,96.8201,96.8201,96.8201,96.8201,96.8201,96.7418,96.7418,96.7418,96.7418,96.7418,96.6519,96.6519,96.6519,96.6519,96.6519,96.5554,96.5554,96.5554,96.5554,96.5554,96.4593,96.4593,96.4593,96.4593,96.4593
381,127.244,97.9936,97.9936,97.9936,97.9936,97.9936,97.9154,97.9154,97.9154,97.9154,97.9154,97.8258,97.8258,97.8258,97.8258,97.8258,97.7294,97.7294,97.7294,97.7294,97.7294,97.6334,97.6334,97.6334,97.6334,97.6334
382,128.737,99.181,99.181,99.181,99.181,99.181,99.1026,99.1026,99.1026,99.1026,99.1026,99.013,99.013,99.013,99.013,99.013,98.9168,98.9168,98.9168,98.9168,98.9168,98.8211,98.8211,98.8211,98.8211,98.8211
383,130.247,100.382,100.382,100.382,100.382,100.382,100.304,100.304,100.304,100.304,100.304,100.214,100.214,100.214,100.214,100.214,100.118,100.118,100.118,100.118,100.118,100.023,100.023,100.023,100.023,100.023
384,131.774,101.598,101.598,101.598,101.598,101.598,101.519,101.519,101.519,101.519,101.519,101.429,101.429,101.429,101.429,101.429,101.333,101.333,101.333,101.333,101.333,101.238,101.238,101.238,101.238,101.238
385,133.32,102.828,102.828,102.828,102.828,102.828,102.749,102.749,102.749,102.749,102.749,102.659,102.659,102.659,102.659,102.659,102.563,102.563,102.563,102.563,102.563,102.468,102.468,102.468,102.468,102.468
386,134.883,104.072,104.072,104.072,104.072,104.072,103.993,103.993,103.993,103.993,103.993,103.903,103.903,103.903,103.903,103.903,103.807,103.807,103.807,103.807,103.807,103.712,103.712,103.712,103.712,103.712
387,136.464,105.331,105.331,105.331,105.331,105.331,105.252,105.252,105.252,105.252,105.252,105.161,105.161,105.161,105.161,105.161,105.065,105.065,105.065,105.065,105.065,104.97,104.97,104.97,104.97,104.97
388,138.063,106.604,106.604,106.604,106.604,106.604,106.525,106.525,106.525,106.525,106.525,106.435,106.435,106.435,106.435,106.435,106.339,106.339,106.339,106.339,106.339,106.243,106.243,106.243,106.243,106.243
389,139.681,107.893,107.893,107.893,107.893,107.893,107.814,107.814,107.814,107.814,107.814,107.724,107.724,107.724,107.724,107.724,107.627,107.627,107.627,107.627,107.627,107.531,107.531,107.531,107.531,107.531
390,141.318,109.196,109.196,109.196,109.196,109.196,109.117,109.117,109.117,109.117,109.117,109.027,109.027,109.027,109.027,109.027,108.931,108.931,108.931,108.931,108.931,108.835,108.835,108.835,108.835,108.835
391,142.974,110.515,110.515,110.515,110.515,110.515,110.436,110.436,110.436,110.436,110.436,110.346,110.346,110.346,110.346,110.346,110.249,110.249,110.249,110.249,110.249,110.154,110.154,110.154,110.154,110.154
392,144.649,111.849,111.849,111.849,111.849,111.849,111.77,111.77,111.77,111.77,111.77,111.68,111.68,111.68,111.68,111.68,111.584,111.584,111.584,111.584,111.584,111.488,111.488,111.488,111.488,111.488
393,146.343,113.198,113.198,113.198,113.198,113.198,113.12,113.12,113.12,113.12,113.12,113.03,113.03,113.03,113.03,113.03,112.933,112.933,112.933,112.933,112.933,112.838,112.838,112.838,112.838,112.838
394,148.057,114.563,114.563,114.563,114.563,114.563,114.485,114.485,114.485,114.485,114.485,114.395,114.395,114.395,114.395,114.395,114.299,114.299,114.299,114.299,114.299,114.203,114.203,114.203,114.203,114.203
395,149.791,115.945,115.945,115.945,115.945,115.945,115.866,115.866,115.866,115.866,115.866,115.776,115.776,115.776,115.776,115.776,115.68,115.68,115.68,115.68,115.68,115.584,115.584,115.584,115.584,115.584
396,151.545,117.342,117.342,117.342,117.342,117.342,117.263,117.263,117.263,117.263,117.263,117.174,117.174,117.174,117.174,117.174,117.078,117.078,117.078,117.078,117.078,116.982,116.982,116.982,116.982,116.982
397,153.319,118.756,118.756,118.756,118.756,118.756,118.677,118.677,118.677,118.677,118.677,118.587,118.587,118.587,118.587,118.587,118.491,118.491,118.491,118.491,118.491,118.396,118.396,118.396,118.396,118.396
398,155.114,120.186,120.186,120.186,120.186,120.186,120.107,120.107,120.107,120.107,120.107,120.017,120.017,120.017,120.017,120.017,119.921,119.921,119.921,119.921,119.921,119.826,119.826,119.826,119.826,119.826
399,156.929,121.632,121.632,121.632,121.632,121.632,121.554,121.554,121.554,121.554,121.554,121.464,121.464,121.464,121.464,121.464,121.368,121.368,121.368,121.368,121.368,121.273,121.273,121.273,121.273,121.273
400,158.766,123.096,123.096,123.096,123.096,123.096,123.018,123.018,123.018,123.018,123.018,122.928,122.928,122.928,122.928,122.928,122.832,122.832,122.832,122.832,122.832,122.737,122.737,122.737,122.737,122.737
401,160.624,124.577,124.577,124.577,124.577,124.577,124.498,124.498,124.498,124.498,124.498,124.409,124.409,124.409,124.409,124.409,124.313,124.313,124.313,124.313,124.313,124.218,124.218,124.218,124.218,124.218
402,162.503,126.075,126.075,126.075,126.075,126.075,125.997,125.997,125.997,125.997,125.997,125.907,125.907,125.907,125.907,125.907,125.811,125.811,125.811,125.811,125.811,125.716,125.716,125.716,125.716,125.716
403,164.404,127.591,127.591,127.591,127.591,127.591,127.512,127.512,127.512,127.512,127.512,127.423,127.423,127.423,127.423,127.423,127.327,127.327,127.327,127.327,127.327,127.231,127.231,127.231,127.231,127.231
404,166.328,129.124,129.124,129.124,129.124,129.124,129.046,129.046,129.046,129.046,129.046,128.956,128.956,128.956,128.956,128.956,128.86,128.86,128.86,128.86,128.86,128.765,128.765,128.765,128.765,128.765
405,168.273,130.675,130.675,130.675,130.675,130.675,130.597,130.597,130.597,130.597,130.597,130.508,130.508,130.508,130.508,130.508,130.412,130.412,130.412,130.412,130.412,130.316,130.316,130.316,130.316,130.316
406,170.241,132.245,132.245,132.245,132.245,132.245,132.166,132.166,132.166,132.166,132.166,132.077,132.077,132.077,132.077,132.077,131.981,131.981,131.981,131.981,131.981,131.886,131.886,131.886,131.886,131.886
407,172.232,133.833,133.833,133.833,133.833,133.833,133.754,133.754,133.754,133.754,133.754,133.665,133.665,133.665,133.665,133.665,133.569,133.569,133.569,133.569,133.569,133.473,133.473,133.473,133.473,133.473
408,174.246,135.439,135.439,135.439,135.439,135.439,135.36,135.36,135.36,135.36,135.36,135.271,135.271,135.271,135.271,135.271,135.175,135.175,135.175,135.175,135.175,135.08,135.08,135.08,135.08,135.08
409,176.283,137.064,137.064,137.064,137.064,137.064,136.985,136.985,136.985,136.985,136.985,136.896,136.896,136.896,136.896,136.896,136.8,136.8,136.8,136.8,136.8,136.705,136.705,136.705,136.705,136.705
410,178.344,138.707,138.707,138.707,138.707,138.707,138.629,138.629,138.629,138.629,138.629,138.54,138.54,138.54,138.54,138.54,138.444,138.444,138.444,138.444,138.444,138.349,138.349,138.349,138.349,138.349
411,180.428,140.37,140.37,140.37,140.37,140.37,140.292,140.292,140.292,140.292,140.292,140.203,140.203,140.203,140.203,140.203,140.107,140.107,140.107,140.107,140.107,140.012,140.012,140.012,140.012,140.012
412,182.537,142.052,142.052,142.052,142.052,142.052,141.974,141.974,141.974,141.974,141.974,141.885,141.885,141.885,141.885,141.885,141.789,141.789,141.789,141.789,141.789,141.694,141.694,141.694,141.694,141.694
413,184.671,143.753,143.753,143.753,143.753,143.753,143.675,143.675,143.675,143.675,143.675,143.586,143.586,143.586,143.586,143.586,143.491,143.491,143.491,143.491,143.491,143.396,143.396,143.396,143.396,143.396
414,186.829,145.474,145.474,145.474,145.474,145.474,145.397,145.397,145.397,145.397,145.397,145.308,145.308,145.308,145.308,145.308,145.213,145.213,145.213,145.213,145.213,145.118,145.118,145.118,145.118,145.118
415,189.012,147.216,147.216,147.216,147.216,147.216,147.138,147.138,147.138,147.138,147.138,147.049,147.049,147.049,147.049,147.049,146.954,146.954,146.954,146.954,146.954,146.86,146.86,146.86,146.86,146.86
416,191.22,148.978,148.978,148.978,148.978,148.978,148.9,148.9,148.9,148.9,148.9,148.811,148.811,148.811,148.811,148.811,148.716,148.716,148.716,148.716,148.716,148.622,148.622,148.622,148.622,148.622
417,193.454,150.761,150.761,150.761,150.761,150.761,150.682,150.682,150.682,150.682,150.682,150.593,150.593,150.593,150.593,150.593,150.498,150.498,150.498,150.498,150.498,150.404,150.404,150.404,150.404,150.404
418,195.713,152.564,152.564,152.564,152.564,152.564,152.486,152.486,152.486,152.486,152.486,152.397,152.397,152.397,152.397,152.397,152.301,152.301,152.301,152.301,152.301,152.207,152.207,152.207,152.207,152.207
419,197.999,154.389,154.389,154.389,154.389,154.389,154.311,154.311,154.311,154.311,154.311,154.221,154.221,154.221,154.221,154.221,154.125,154.125,154.125,154.125,154.125,154.031,154.031,154.031,154.031,154.031
420,200.312,156.235,156.235,156.235,156.235,156.235,156.156,156.156,156.156,156.156,156.156,156.067,156.067,156.067,156.067,156.067,155.971,155.971,155.971,155.971,155.971,155.877,155.877,155.877,155.877,155.877
421,202.651,158.102,158.102,158.102,158.102,158.102,158.024,158.024,158.024,158.024,158.024,157.934,157.934,157.934,157.934,157.934,157.839,157.839,157.839,157.839,157.839,157.744,157.744,157.744,157.744,157.744
422,205.017,159.991,159.991,159.991,159.991,159.991,159.913,159.913,159.913,159.913,159.913,159.824,159.824,159.824,159.824,159.824,159.728,159.728,159.728,159.728,159.728,159.633,159.633,159.633,159.633,159.633
423,207.411,161.902,161.902,161.902,161.902,161.902,161.824,161.824,161.824,161.824,161.824,161.735,161.735,161.735,161.735,161.735,161.639,161.639,161.639,161.639,161.639,161.545,161.545,161.545,161.545,161.545
424,209.832,163.835,163.835,163.835,163.835,163.835,163.757,163.757,163.757,163.757,163.757,163.668,163.668,163.668,163.668,163.668,163.573,163.573,163.573,163.573,163.573,163.478,163.478,163.478,163.478,163.478
425,212.282,165.791,165.791,165.791,165.791,165.791,165.713,165.713,165.713,165.713,165.713,165.624,165.624,165.624,165.624,165.624,165.529,165.529,165.529,165.529,165.529,165.434,165.434,165.434,165.434,165.434
