gridnumber,capital,VF[0 0],VF[0 1],VF[0 2],VF[0 3],VF[0 4],VF[1 0],VF[1 1],VF[1 2],VF[1 3],VF[1 4],VF[2 0],VF[2 1],VF[2 2],VF[2 3],VF[2 4],VF[3 0],VF[3 1],VF[3 2],VF[3 3],VF[3 4],VF[4 0],VF[4 1],VF[4 2],VF[4 3],VF[4 4]
162,170.679,-3.31212,-3.30971,-3.30547,-3.29963,-3.29216,-3.30674,-3.30434,-3.30013,-3.29435,-3.28687,-3.30044,-3.29807,-3.29391,-3.28818,-3.28069,-3.29334,-3.29101,-3.28692,-3.28122,-3.27375,-3.28561,-3.28331,-3.27934,-3.27366,-3.26623
163,175.728,-3.26958,-3.2672,-3.26304,-3.25724,-3.24984,-3.26442,-3.26203,-3.2579,-3.25216,-3.24475,-3.25835,-3.256,-3.2519,-3.24622,-3.23881,-3.25153,-3.24921,-3.24517,-3.23953,-3.23213,-3.24409,-3.2418,-3.23787,-3.23225,-3.22489
164,180.924,-3.22748,-3.22512,-3.22099,-3.21527,-3.20796,-3.22252,-3.22015,-3.21605,-3.21039,-3.20308,-3.21668,-3.21435,-3.21027,-3.20469,-3.19737,-3.21011,-3.20782,-3.2038,-3.19826,-3.19095,-3.20296,-3.2007,-3.19677,-3.19127,-3.18399
165,186.273,-3.18583,-3.1835,-3.1794,-3.17376,-3.16656,-3.18105,-3.17872,-3.17464,-3.16907,-3.16187,-3.17545,-3.17315,-3.16909,-3.16359,-3.15639,-3.16913,-3.16687,-3.16287,-3.15741,-3.15021,-3.16226,-3.16002,-3.15612,-3.15069,-3.14352
166,191.779,-3.14462,-3.14232,-3.13829,-3.1327,-3.12559,-3.14003,-3.13774,-3.13372,-3.1282,-3.12109,-3.13465,-3.13238,-3.12839,-3.12293,-3.11582,-3.12858,-3.12634,-3.12241,-3.11699,-3.10987,-3.12198,-3.11976,-3.11592,-3.11052,-3.10343
167,197.446,-3.10386,-3.10159,-3.09763,-3.09208,-3.08504,-3.09945,-3.09718,-3.09324,-3.08775,-3.08072,-3.09428,-3.09202,-3.08811,-3.08268,-3.07565,-3.08844,-3.08622,-3.08235,-3.07697,-3.06993,-3.08209,-3.0799,-3.0761,-3.07076,-3.06373
168,203.279,-3.06353,-3.06128,-3.05737,-3.05188,-3.04493,-3.05929,-3.05705,-3.05314,-3.04772,-3.04078,-3.05433,-3.05209,-3.04821,-3.04285,-3.03591,-3.0487,-3.04651,-3.04266,-3.03737,-3.03042,-3.0426,-3.04043,-3.03664,-3.0314,-3.02446
169,209.282,-3.02363,-3.02142,-3.01753,-3.01212,-3.00527,-3.01956,-3.01735,-3.01346,-3.00812,-3.00128,-3.01479,-3.01258,-3.00873,-3.00345,-2.99661,-3.00939,-3.00722,-3.00339,-2.99818,-2.99133,-3.00352,-3.00138,-2.99761,-2.99244,-2.98561
170,215.462,-2.98418,-2.982,-2.97816,-2.97282,-2.96606,-2.98027,-2.97808,-2.97426,-2.96897,-2.96222,-2.97569,-2.97351,-2.96971,-2.96448,-2.95774,-2.9705,-2.96835,-2.96458,-2.95942,-2.95266,-2.96485,-2.96274,-2.95903,-2.9539,-2.94715
171,221.823,-2.94517,-2.94301,-2.93924,-2.93394,-2.92725,-2.94141,-2.93925,-2.93549,-2.93025,-2.92357,-2.93701,-2.93485,-2.93112,-2.92593,-2.91926,-2.93202,-2.92989,-2.92618,-2.92106,-2.91438,-2.92659,-2.9245,-2.92084,-2.91576,-2.90908
172,228.37,-2.90658,-2.90444,-2.90072,-2.89548,-2.88887,-2.90296,-2.90083,-2.89712,-2.89193,-2.88533,-2.89874,-2.8966,-2.89291,-2.88778,-2.88119,-2.89395,-2.89184,-2.88815,-2.8831,-2.87651,-2.88872,-2.88665,-2.88302,-2.87801,-2.87142
173,235.11,-2.86841,-2.8663,-2.86261,-2.85744,-2.85093,-2.86494,-2.86283,-2.85914,-2.85403,-2.84753,-2.86088,-2.85877,-2.8551,-2.85005,-2.84356,-2.85627,-2.85419,-2.85054,-2.84555,-2.83907,-2.85125,-2.84921,-2.84559,-2.84066,-2.83417
174,242.046,-2.83068,-2.8286,-2.82495,-2.81985,-2.81343,-2.82734,-2.82527,-2.82163,-2.81657,-2.81016,-2.82344,-2.82137,-2.81775,-2.81275,-2.80634,-2.81902,-2.81696,-2.81336,-2.80843,-2.80203,-2.8142,-2.81218,-2.80861,-2.80373,-2.79732
175,249.186,-2.79338,-2.79132,-2.78774,-2.78268,-2.77633,-2.79017,-2.78812,-2.78455,-2.77953,-2.77319,-2.78642,-2.78437,-2.78082,-2.77586,-2.76952,-2.78218,-2.78014,-2.77661,-2.77171,-2.76538,-2.77754,-2.77554,-2.77204,-2.76719,-2.76086
176,256.535,-2.75649,-2.75446,-2.75092,-2.74591,-2.73964,-2.75341,-2.75138,-2.74786,-2.74289,-2.73663,-2.74981,-2.74778,-2.74427,-2.73936,-2.7331,-2.74574,-2.74372,-2.74022,-2.73537,-2.72912,-2.74127,-2.73929,-2.73582,-2.73103,-2.72478
177,264.1,-2.72002,-2.71801,-2.7145,-2.70957,-2.70339,-2.71705,-2.71505,-2.71156,-2.70666,-2.70049,-2.7136,-2.7116,-2.70811,-2.70327,-2.69711,-2.70969,-2.70769,-2.70422,-2.69944,-2.69329,-2.7054,-2.70344,-2.69998,-2.69528,-2.68912
178,271.886,-2.68397,-2.68198,-2.67852,-2.67365,-2.66756,-2.68112,-2.67915,-2.67569,-2.67086,-2.66478,-2.6778,-2.67583,-2.67238,-2.66761,-2.66153,-2.67405,-2.67208,-2.66865,-2.66393,-2.65786,-2.66993,-2.66799,-2.66458,-2.65993,-2.65386
179,279.901,-2.64833,-2.64638,-2.64298,-2.63815,-2.63213,-2.6456,-2.64365,-2.64026,-2.63547,-2.62946,-2.64241,-2.64047,-2.63708,-2.63234,-2.62633,-2.63881,-2.63686,-2.6335,-2.62881,-2.62281,-2.63486,-2.63294,-2.62958,-2.62496,-2.61897
180,288.15,-2.61311,-2.61117,-2.60782,-2.60305,-2.5971,-2.61048,-2.60856,-2.60521,-2.60047,-2.59453,-2.60742,-2.6055,-2.60216,-2.59747,-2.59153,-2.60396,-2.60204,-2.59871,-2.59407,-2.58814,-2.60016,-2.59826,-2.59495,-2.59038,-2.58446
181,296.641,-2.57829,-2.57638,-2.57305,-2.56835,-2.56248,-2.57577,-2.57386,-2.57055,-2.56587,-2.56002,-2.57282,-2.57092,-2.56761,-2.56299,-2.55714,-2.5695,-2.5676,-2.5643,-2.55973,-2.55389,-2.56586,-2.56397,-2.56068,-2.55618,-2.55035
182,305.381,-2.54388,-2.54199,-2.53871,-2.53407,-2.52828,-2.54146,-2.53958,-2.5363,-2.53169,-2.52592,-2.53863,-2.53676,-2.53349,-2.52892,-2.52315,-2.53544,-2.53357,-2.53031,-2.5258,-2.52003,-2.53194,-2.53008,-2.52684,-2.52239,-2.51663
183,314.377,-2.50987,-2.50801,-2.50479,-2.50019,-2.49448,-2.50755,-2.5057,-2.50248,-2.49791,-2.4922,-2.50483,-2.50299,-2.49978,-2.49525,-2.48955,-2.50177,-2.49992,-2.49673,-2.49225,-2.48655,-2.49842,-2.49658,-2.49339,-2.48897,-2.48328
184,323.636,-2.47627,-2.47442,-2.47125,-2.4667,-2.46106,-2.47404,-2.4722,-2.46903,-2.46451,-2.45887,-2.47142,-2.4696,-2.46643,-2.46195,-2.45632,-2.46848,-2.46666,-2.4635,-2.45907,-2.45344,-2.46526,-2.46345,-2.4603,-2.45593,-2.45031
185,333.167,-2.44306,-2.44123,-2.43809,-2.4336,-2.42805,-2.44091,-2.4391,-2.43596,-2.4315,-2.42595,-2.4384,-2.4366,-2.43346,-2.42905,-2.4235,-2.43558,-2.43378,-2.43064,-2.42628,-2.42074,-2.43249,-2.43069,-2.42757,-2.42326,-2.41773
186,342.977,-2.41024,-2.40844,-2.40533,-2.40091,-2.39546,-2.40818,-2.40639,-2.40329,-2.39889,-2.39345,-2.40577,-2.404,-2.4009,-2.39654,-2.3911,-2.40306,-2.40129,-2.39819,-2.39388,-2.38844,-2.4001,-2.39833,-2.39525,-2.39099,-2.38555
187,353.075,-2.37782,-2.37604,-2.37299,-2.36861,-2.36324,-2.37584,-2.37408,-2.37103,-2.36668,-2.36131,-2.37353,-2.37178,-2.36873,-2.36441,-2.35905,-2.37093,-2.36918,-2.36614,-2.36186,-2.3565,-2.36808,-2.36633,-2.36331,-2.35908,-2.35372
188,363.469,-2.34578,-2.34403,-2.34102,-2.33671,-2.33138,-2.34389,-2.34214,-2.33914,-2.33485,-2.32952,-2.34167,-2.33993,-2.33693,-2.33267,-2.32735,-2.33916,-2.33744,-2.33444,-2.33023,-2.3249,-2.33644,-2.33471,-2.33172,-2.32756,-2.32224
189,374.167,-2.31413,-2.3124,-2.30942,-2.30518,-2.29989,-2.31231,-2.31059,-2.30761,-2.30339,-2.29811,-2.31018,-2.30847,-2.30549,-2.30131,-2.29602,-2.30778,-2.30607,-2.3031,-2.29895,-2.29368,-2.30516,-2.30345,-2.30049,-2.29639,-2.29112
190,385.179,-2.28286,-2.28115,-2.27821,-2.27402,-2.26879,-2.28112,-2.27942,-2.27648,-2.27231,-2.26708,-2.27907,-2.27738,-2.27445,-2.2703,-2.26508,-2.27676,-2.27508,-2.27215,-2.26805,-2.26283,-2.27425,-2.27257,-2.26965,-2.26559,-2.26037
191,396.513,-2.25198,-2.25029,-2.2474,-2.24323,-2.23815,-2.2503,-2.24862,-2.24574,-2.24158,-2.23654,-2.24834,-2.24667,-2.24379,-2.23966,-2.23462,-2.24612,-2.24446,-2.24159,-2.23749,-2.23245,-2.24371,-2.24205,-2.23918,-2.23513,-2.23009
192,408.179,-2.22147,-2.21979,-2.21694,-2.21281,-2.20837,-2.21986,-2.21819,-2.21535,-2.21123,-2.20682,-2.21798,-2.21632,-2.21348,-2.20939,-2.20501,-2.21585,-2.21419,-2.21136,-2.20734,-2.20297,-2.21353,-2.21188,-2.20905,-2.20506,-2.20075
193,420.188,-2.19132,-2.18967,-2.18684,-2.18309,-2.17908,-2.18978,-2.18813,-2.1853,-2.18159,-2.17758,-2.18797,-2.18633,-2.18351,-2.17983,-2.17583,-2.18592,-2.18429,-2.18148,-2.17785,-2.17385,-2.1837,-2.18207,-2.17926,-2.17571,-2.17171
194,432.548,-2.16152,-2.1599,-2.15719,-2.1542,-2.1498,-2.16004,-2.15842,-2.15572,-2.15275,-2.14835,-2.1583,-2.1567,-2.154,-2.15105,-2.14666,-2.15634,-2.15474,-2.15207,-2.14915,-2.14474,-2.1542,-2.15261,-2.14999,-2.14708,-2.14266
195,445.271,-2.13207,-2.13048,-2.12843,-2.12534,-2.12044,-2.13064,-2.12907,-2.12703,-2.12394,-2.11904,-2.12898,-2.12741,-2.1254,-2.12231,-2.1174,-2.12709,-2.12553,-2.12356,-2.12048,-2.11555,-2.12504,-2.1235,-2.12155,-2.11848,-2.11354
196,458.366,-2.10296,-2.10176,-2.10009,-2.09643,-2.09103,-2.1016,-2.1004,-2.09875,-2.09509,-2.08967,-2.1,-2.0988,-2.09717,-2.09352,-2.08809,-2.09819,-2.09703,-2.09539,-2.09175,-2.0863,-2.09623,-2.0951,-2.09345,-2.08982,-2.08435
197,471.845,-2.07429,-2.07379,-2.0717,-2.06767,-2.06265,-2.07298,-2.0725,-2.0704,-2.06642,-2.06138,-2.07143,-2.07099,-2.06888,-2.06495,-2.0599,-2.06973,-2.06929,-2.06716,-2.0633,-2.05823,-2.06787,-2.06743,-2.06528,-2.06151,-2.05642
198,485.719,-2.04758,-2.04703,-2.04485,-2.04077,-2.03499,-2.04638,-2.04582,-2.04363,-2.03955,-2.03375,-2.04496,-2.04441,-2.0422,-2.03811,-2.03231,-2.04337,-2.04281,-2.04059,-2.03649,-2.03068,-2.04166,-2.04108,-2.03885,-2.03474,-2.02892
199,500,-2.02216,-2.02088,-2.01795,-2.01313,-2.00657,-2.02099,-2.0197,-2.01676,-2.01193,-2.00536,-2.01962,-2.01831,-2.01537,-2.01052,-2.00395,-2.01809,-2.01675,-2.0138,-2.00894,-2.00236,-2.01642,-2.01506,-2.0121,-2.00723,-2.00064
